run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260918-011008	edge	1	16801	2032801	162	PLATYPUS	FEMALE	1	135	73	19,24,0,-1,-1,6	feature	29926	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	16801	2032801	163	PLATYPUS	FEMALE	13	165	73	19,24,0,-1,-1,6	feature	28399	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	16801	2032801	164	BIRD_EAGLE	MALE	129	158	75	19,24,-1,-1,-1,103	surface	21835	0	1	1	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	162	PLATYPUS	FEMALE	19	141	74	19,24,0,-1,-1,6	feature	28726	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	163	PLATYPUS	FEMALE	9	157	73	19,24,0,-1,-1,6	feature	27199	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	164	BIRD_EAGLE	MALE	97	165	87	19,24,-1,-1,-1,103	surface	20635	0	1	1	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	165	BIRD_EAGLE	MALE	72	85	91	18,23,-1,-1,-1,103	surface	18965	0	1	1	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	166	TROLL	MALE	116	191	60	18,25,-1,2,-1,26	cavern	20028	0	1	0	1	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	167	CRUNDLE	MALE	172	17	41	19,25,-1,14,-1,1	cavern	23244	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	168	CRUNDLE	MALE	178	13	41	19,25,-1,14,-1,1	cavern	26123	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	169	CRUNDLE	FEMALE	179	11	41	19,25,-1,14,-1,1	cavern	19229	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	170	CRUNDLE	FEMALE	182	12	41	19,25,-1,14,-1,1	cavern	20574	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	171	CRUNDLE	MALE	180	11	41	19,25,-1,14,-1,1	cavern	19745	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	172	CRUNDLE	FEMALE	180	9	41	19,25,-1,14,-1,1	cavern	23616	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	173	CRUNDLE	FEMALE	181	7	42	19,25,-1,14,-1,1	cavern	24743	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	174	CRUNDLE	MALE	190	4	41	19,25,-1,14,-1,1	cavern	21028	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	175	CRUNDLE	MALE	191	6	41	19,25,-1,14,-1,1	cavern	28722	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	176	CRUNDLE	FEMALE	191	4	41	19,25,-1,14,-1,1	cavern	28232	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	177	CRUNDLE	FEMALE	191	6	41	19,25,-1,14,-1,1	cavern	20871	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	178	CRUNDLE	FEMALE	191	3	41	19,25,-1,14,-1,1	cavern	26903	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	179	CRUNDLE	FEMALE	191	7	41	19,25,-1,14,-1,1	cavern	28382	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	180	CRUNDLE	MALE	191	3	41	19,25,-1,14,-1,1	cavern	23461	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	181	CRUNDLE	MALE	191	7	41	19,25,-1,14,-1,1	cavern	20871	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	182	CRUNDLE	FEMALE	191	5	41	19,25,-1,14,-1,1	cavern	24295	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	183	CRUNDLE	MALE	191	3	41	19,25,-1,14,-1,1	cavern	27556	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	184	CRUNDLE	FEMALE	191	7	41	19,25,-1,14,-1,1	cavern	22579	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	185	CRUNDLE	MALE	191	6	41	19,25,-1,14,-1,1	cavern	24938	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	186	CRUNDLE	FEMALE	191	7	41	19,25,-1,14,-1,1	cavern	25993	0	1	0	0	1	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	187	CAVE_BLOB	DEFAULT	5	109	31	19,24,-1,22,-1,11	cavern	26058	0	1	0	0	0	-1	0	1	-1
20260918-011008	edge	1	18001	2034001	188	CAVE_BLOB	DEFAULT	1	107	31	19,24,-1,22,-1,11	cavern	23627	0	1	0	0	0	-1	0	1	-1
