run	arm	rep	tick	abs_tick	subject	metric	value
20260917-184547	pinned	1	16800	823200	clock	year	2
20260917-184547	pinned	1	16800	823200	clock	tick	16800
20260917-184547	pinned	1	16800	823200	clock	season	0
20260917-184547	pinned	1	16800	823200	clock	paused	1
20260917-184547	pinned	1	16800	823200	clock	fps_cap	1000.0
20260917-184547	pinned	1	16800	823200	clock	fps_achieved	148
20260917-184547	pinned	1	16800	823200	clock	gfps_cap	10.0
20260917-184547	pinned	1	16800	823200	clock	units_active	31
20260917-184547	pinned	1	16800	823200	clock	popups	0
20260917-184547	pinned	1	16800	823200	clock	map	1
20260917-184547	pinned	1	17464	823864	clock	fps_achieved	386
20260917-184547	pinned	1	17464	823864	clock	units_active	55
20260917-184547	pinned	1	17464	823864	clock	popups	0
20260917-184547	pinned	1	17464	823864	clock	paused	1
20260917-184547	pinned	1	17464	823864	clock	ticks_per_wall_s	182.6
20260917-184547	pinned	1	17464	823864	139	arrival_species	PORCUPINE
20260917-184547	pinned	1	17464	823864	139	arrival_countdown	28869
20260917-184547	pinned	1	17464	823864	140	arrival_species	CROCODILE_CAVE
20260917-184547	pinned	1	17464	823864	140	arrival_countdown	24054
20260917-184547	pinned	1	17464	823864	141	arrival_species	ELK_BIRD
20260917-184547	pinned	1	17464	823864	141	arrival_countdown	22464
20260917-184547	pinned	1	17464	823864	142	arrival_species	ELK_BIRD
20260917-184547	pinned	1	17464	823864	142	arrival_countdown	26096
20260917-184547	pinned	1	17464	823864	143	arrival_species	ELK_BIRD
20260917-184547	pinned	1	17464	823864	143	arrival_countdown	22486
20260917-184547	pinned	1	17464	823864	144	arrival_species	ELK_BIRD
20260917-184547	pinned	1	17464	823864	144	arrival_countdown	20691
20260917-184547	pinned	1	17464	823864	145	arrival_species	ELK_BIRD
20260917-184547	pinned	1	17464	823864	145	arrival_countdown	20507
20260917-184547	pinned	1	17464	823864	146	arrival_species	ELK_BIRD
20260917-184547	pinned	1	17464	823864	146	arrival_countdown	21609
20260917-184547	pinned	1	17464	823864	147	arrival_species	ELK_BIRD
20260917-184547	pinned	1	17464	823864	147	arrival_countdown	24427
20260917-184547	pinned	1	17464	823864	149	arrival_species	DEMON_4
20260917-184547	pinned	1	17464	823864	149	arrival_countdown	21444
20260917-184547	pinned	1	17464	823864	150	arrival_species	DEMON_4
20260917-184547	pinned	1	17464	823864	150	arrival_countdown	26372
20260917-184547	pinned	1	17464	823864	151	arrival_species	DEMON_4
20260917-184547	pinned	1	17464	823864	151	arrival_countdown	28459
20260917-184547	pinned	1	17464	823864	154	arrival_species	BADGER
20260917-184547	pinned	1	17464	823864	154	arrival_countdown	27846
20260917-184547	pinned	1	17464	823864	155	arrival_species	BADGER
20260917-184547	pinned	1	17464	823864	155	arrival_countdown	26348
20260917-184547	pinned	1	17464	823864	156	arrival_species	BADGER
20260917-184547	pinned	1	17464	823864	156	arrival_countdown	24970
20260917-184547	pinned	1	17464	823864	157	arrival_species	BADGER
20260917-184547	pinned	1	17464	823864	157	arrival_countdown	24940
20260917-184547	pinned	1	17464	823864	158	arrival_species	BADGER
20260917-184547	pinned	1	17464	823864	158	arrival_countdown	29158
20260917-184547	pinned	1	17464	823864	159	arrival_species	BADGER
20260917-184547	pinned	1	17464	823864	159	arrival_countdown	26779
20260917-184547	pinned	1	17464	823864	160	arrival_species	BADGER
20260917-184547	pinned	1	17464	823864	160	arrival_countdown	20132
20260917-184547	pinned	1	17464	823864	161	arrival_species	BIRD_SWALLOW_CAVE_GIANT
20260917-184547	pinned	1	17464	823864	161	arrival_countdown	19665
20260917-184547	pinned	1	17464	823864	162	arrival_species	JABBERER
20260917-184547	pinned	1	17464	823864	162	arrival_countdown	25590
20260917-184547	pinned	1	17464	823864	126	countdown	26243
20260917-184547	pinned	1	17464	823864	126	flag_src	1
20260917-184547	pinned	1	17464	823864	127	countdown	23992
20260917-184547	pinned	1	17464	823864	127	flag_src	1
20260917-184547	pinned	1	17464	823864	128	countdown	22133
20260917-184547	pinned	1	17464	823864	128	flag_src	1
20260917-184547	pinned	1	17464	823864	129	countdown	22788
20260917-184547	pinned	1	17464	823864	129	flag_src	1
