arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
pinned	1	664	664	PORCUPINE	29,20,-1,-1,-1,90	surface	1	28869	28869	0	0	1			True
pinned	1	664	664	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	24054	24054	0	0	1			True
pinned	1	664	664	ELK_BIRD	29,20,-1,13,-1,25	cavern	8	20507	27249	0	3	5			True
pinned	1	664	664	DEMON_4	29,20,-1,43,-1,6	cavern	5	21444	28459	0	0	5			True
pinned	1	664	664	BADGER	29,20,-1,-1,-1,82	surface	7	20132	29158	0	5	2			True
pinned	1	664	664	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	19665	19665	0	0	1			True
pinned	1	664	664	JABBERER	29,21,-1,13,-1,21	cavern	1	25590	25590	0	0	1			True
pinned	1	1285	1285	COUGAR	29,20,-1,-1,-1,79	surface	1	23741	23741	0	0	1			True
pinned	1	2750	2750	WOLF	29,20,-1,-1,-1,101	surface	5	22997	27937	0	1	4			True
pinned	1	3513	3513	WOLF	29,20,-1,-1,-1,101	surface	7	19948	27649	6	1	0	21510	30376	True
pinned	1	5591	5591	COUGAR	29,20,-1,-1,-1,79	surface	1	24145	24145	1	0	0	26424	26424	True
pinned	1	7026	7026	WOLF	29,20,-1,-1,-1,101	surface	6	21153	28458	6	0	0	29242	31241	True
pinned	1	9078	9078	WOLF	29,20,-1,-1,-1,101	surface	3	21977	28637	3	0	0	26582	31799	True
pinned	1	11061	11061	WOLF	29,20,-1,-1,-1,101	surface	5	20686	28702	4	1	0	31708	34290	True
pinned	1	13811	13811	DINGO	29,20,-1,-1,-1,100	surface	6	20689	29621	5	1	0	23781	32121	True
pinned	1	16377	16377	WOLF	29,20,-1,-1,-1,101	surface	6	20173	29620	6	0	0	27082	33364	True
pinned	1	18978	18978	DINGO	29,20,-1,-1,-1,100	surface	7	20741	29494	4	3	0	21899	30190	True
pinned	1	21464	21464	COUGAR	29,20,-1,-1,-1,79	surface	1	29335	29335	0	1	0			True
pinned	1	23793	23793	COUGAR	29,20,-1,-1,-1,79	surface	1	20293	20293	1	0	0	21558	21558	True
pinned	1	26345	26345	WOLF	29,20,-1,-1,-1,101	surface	3	20736	25510	3	0	0	21575	26336	True
pinned	1	28800	28800	COUGAR	29,20,-1,-1,-1,79	surface	1	21651	21651	1	0	0	22770	22770	True
pinned	1	31395	31395	DINGO	29,20,-1,-1,-1,100	surface	12	19555	29624	12	0	0	27429	34071	True
pinned	1	33889	33889	COUGAR	29,20,-1,-1,-1,79	surface	1	25925	25925	0	1	0			True
pinned	1	36966	36966	DINGO	29,20,-1,-1,-1,100	surface	5	21638	27827	3	2	0	26693	28500	True
pinned	1	38932	38932	DINGO	29,20,-1,-1,-1,100	surface	3	20357	28162	2	1	0	22268	28891	True
pinned	1	41547	41547	DINGO	29,20,-1,-1,-1,100	surface	6	21363	24860	2	4	0	25653	25653	True
pinned	1	44114	44114	DINGO	29,20,-1,-1,-1,100	surface	10	19750	28844	4	6	0	20757	28571	True
pinned	1	46632	46632	DINGO	29,20,-1,-1,-1,100	surface	8	20028	28387	8	0	0	22468	29025	True
pinned	1	49168	49168	WOLF	29,20,-1,-1,-1,101	surface	7	23945	28939	7	0	0	27077	30669	True
pinned	1	52120	52120	WOLF	29,20,-1,-1,-1,101	surface	4	20075	29231	3	1	0	24706	25308	True
pinned	1	53993	53993	DINGO	29,20,-1,-1,-1,100	surface	5	19754	28848	5	0	0	22833	31120	True
pinned	1	56408	56408	WOLF	29,20,-1,-1,-1,101	surface	5	22338	29334	5	0	0	28705	33323	True
pinned	1	59436	59436	COUGAR	29,20,-1,-1,-1,79	surface	1	24283	24283	1	0	0	29618	29618	True
pinned	1	61200	61200	COUGAR	29,20,-1,-1,-1,79	surface	1	29832	29832	0	1	0			True
pinned	1	63659	63659	WOLF	29,20,-1,-1,-1,101	surface	3	20831	29024	3	0	0	22158	31114	True
pinned	1	66033	66607	DINGO	29,20,-1,-1,-1,100	surface	6	20681	26865	2	4	0	26791	28153	True
pinned	1	68415	68415	COUGAR	29,20,-1,-1,-1,79	surface	1	28760	28760	0	1	0			True
pinned	1	70872	70872	WOLF	29,20,-1,-1,-1,101	surface	4	23614	28506	0	0	4			True
pinned	1	73291	73291	COUGAR	29,20,-1,-1,-1,79	surface	1	28367	28367	0	0	1			True
pinned	1	75657	75657	COUGAR	29,20,-1,-1,-1,79	surface	1	22465	22465	0	0	1			True
pinned	1	78043	78043	WOLF	29,20,-1,-1,-1,101	surface	3	23425	24194	0	0	3			True
pinned	1	80400	80400	COUGAR	29,20,-1,-1,-1,79	surface	1	21280	21280	0	0	1			True
pinned	1	82739	82739	DINGO	28,19,-1,-1,-1,100	surface	9	20512	28881	0	1	8			True
pinned	1	85113	85113	WOLF	29,20,-1,-1,-1,101	surface	6	21276	28247	0	4	2			True
pinned	1	87766	87766	WOLF	29,20,-1,-1,-1,101	surface	6	23768	28571	0	0	6			True
pinned	1	90318	90318	COUGAR	29,20,-1,-1,-1,79	surface	1	28464	28464	0	1	0			True
pinned	1	92198	92198	DINGO	29,20,-1,-1,-1,100	surface	5	21485	27100	0	0	5			True
pinned	1	92824	92824	DINGO	29,20,-1,-1,-1,100	surface	3	26629	28554	0	0	3			True
pinned	1	95471	95471	DINGO	29,20,-1,-1,-1,100	surface	4	22299	26212	0	0	4			True
