run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260917-184547	pinned	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	cavern	27544	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	26285	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	cavern	25307	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	24994	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	cavern	21557	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	126	ELK_BIRD	MALE	3	73	26	29,20,-1,25,-1,21	cavern	26243	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	127	ELK_BIRD	FEMALE	10	59	25	29,20,-1,25,-1,21	cavern	23992	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	128	ELK_BIRD	MALE	17	52	24	29,20,-1,25,-1,21	cavern	22133	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	129	ELK_BIRD	MALE	24	48	24	29,20,-1,25,-1,21	cavern	22788	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	130	ELK_BIRD	MALE	26	48	24	29,20,-1,25,-1,21	cavern	27642	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	131	ELK_BIRD	FEMALE	30	52	24	29,20,-1,25,-1,21	cavern	23667	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	132	ELK_BIRD	FEMALE	33	52	24	29,20,-1,25,-1,21	cavern	25488	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	133	ELK_BIRD	FEMALE	34	50	24	29,20,-1,25,-1,21	cavern	25871	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	134	MAGMA_CRAB	FEMALE	4	167	19	29,20,-1,34,-1,0	cavern	26880	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	135	MAGMA_CRAB	MALE	7	168	22	29,20,-1,34,-1,0	cavern	25621	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	136	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	cavern	24643	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	137	MAGMA_CRAB	MALE	10	163	22	29,20,-1,34,-1,0	cavern	24330	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	138	MAGMA_CRAB	MALE	8	161	22	29,20,-1,34,-1,0	cavern	20893	0	1	0	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	139	PORCUPINE	MALE	33	185	104	29,20,-1,-1,-1,90	surface	28869	0	1	1	0	0	-1	0	1	-1
20260917-184547	pinned	1	17464	823864	140	CROCODILE_CAVE	FEMALE	160	184	51	29,20,-1,8,-1,10	cavern	24054	0	1	0	0	0	-1	0	1	-1
