run	arm	rep	tick	abs_tick	unit	species	report	year	time	text
20260918-221851	armed	1	42218	848618	149	DINGO	73	2	42162	An artery has been opened by the attack!
20260918-221851	armed	1	42218	848618	153	KANGAROO	5	2	41136	The dingo scratches the kangaroo doe in the right upper leg, denting the skin and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	6	2	41144	The dingo misses the kangaroo doe!
20260918-221851	armed	1	42218	848618	153	KANGAROO	7	2	41334	The dingo scratches the kangaroo doe in the right foot, denting the skin and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	8	2	41344	The dingo attacks the kangaroo doe but She jumps away!
20260918-221851	armed	1	42218	848618	153	KANGAROO	9	2	41354	The dingo scratches the kangaroo doe in the left foot, denting the skin and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	10	2	41361	The dingo bites the kangaroo doe in the upper body, tearing the fat!
20260918-221851	armed	1	42218	848618	153	KANGAROO	11	2	41370	The dingo bites the kangaroo doe in the left lower leg, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	12	2	41378	The dingo scratches the kangaroo doe in the left ear, tearing the cartilage!
20260918-221851	armed	1	42218	848618	153	KANGAROO	13	2	41378	The force twists the head!
20260918-221851	armed	1	42218	848618	153	KANGAROO	14	2	41385	The dingo bites the kangaroo doe in the lower body, tearing the fat!
20260918-221851	armed	1	42218	848618	153	KANGAROO	15	2	41385	The dingo latches on firmly!
20260918-221851	armed	1	42218	848618	153	KANGAROO	16	2	41387	The kangaroo doe breaks the grip of The dingo's teeth from The kangaroo doe's lower body!
20260918-221851	armed	1	42218	848618	153	KANGAROO	17	2	41402	The dingo bites the kangaroo doe in the right foot, tearing the fat!
20260918-221851	armed	1	42218	848618	153	KANGAROO	18	2	41411	The dingo bites the kangaroo doe in the left foot, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	19	2	41426	The dingo bites the kangaroo doe in the left lower arm, tearing the fat!
20260918-221851	armed	1	42218	848618	153	KANGAROO	20	2	41430	The dingo bites the kangaroo doe in the right upper leg, tearing the fat!
20260918-221851	armed	1	42218	848618	153	KANGAROO	21	2	41439	The dingo bites the kangaroo doe in the right lower leg, tearing the fat!
20260918-221851	armed	1	42218	848618	153	KANGAROO	22	2	41454	The dingo scratches the kangaroo doe in the head, denting the skin and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	23	2	41454	The kangaroo doe has been stunned!
20260918-221851	armed	1	42218	848618	153	KANGAROO	24	2	41454	The force pulls the neck!
20260918-221851	armed	1	42218	848618	153	KANGAROO	25	2	41459	The dingo scratches the kangaroo doe in the left lower leg, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	26	2	41459	The force pulls the left upper leg!
20260918-221851	armed	1	42218	848618	153	KANGAROO	27	2	41469	The dingo scratches the kangaroo doe in the upper body, tearing the skin and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	28	2	41476	The dingo bites the kangaroo doe in the throat, tearing the skin!
20260918-221851	armed	1	42218	848618	153	KANGAROO	29	2	41478	The kangaroo doe breaks the grip of the dingo's teeth on The kangaroo doe's throat.
20260918-221851	armed	1	42218	848618	153	KANGAROO	30	2	41490	The dingo bites the kangaroo doe in the lower body, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	31	2	41492	The kangaroo doe breaks the grip of the dingo's teeth on The kangaroo doe's lower body.
20260918-221851	armed	1	42218	848618	153	KANGAROO	32	2	41499	The kangaroo doe collapses and falls to the ground from over-exertion.
20260918-221851	armed	1	42218	848618	153	KANGAROO	33	2	41506	The dingo bites the kangaroo doe in the left hand, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	34	2	41508	The kangaroo doe breaks the grip of the dingo's teeth on The kangaroo doe's left hand.
20260918-221851	armed	1	42218	848618	153	KANGAROO	35	2	41532	The dingo bites the kangaroo doe in the head, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	36	2	41534	The kangaroo doe breaks the grip of the dingo's teeth on The kangaroo doe's head.
20260918-221851	armed	1	42218	848618	153	KANGAROO	37	2	41535	The kangaroo doe is no longer stunned.
20260918-221851	armed	1	42218	848618	153	KANGAROO	38	2	41537	The dingo bites the kangaroo doe in the upper body, tearing the fat and bruising the muscle and bruising the liver!
20260918-221851	armed	1	42218	848618	153	KANGAROO	39	2	41539	The kangaroo doe breaks the grip of the dingo's teeth on The kangaroo doe's upper body.
20260918-221851	armed	1	42218	848618	153	KANGAROO	40	2	41552	The kangaroo doe looks sick!
20260918-221851	armed	1	42218	848618	153	KANGAROO	41	2	41556	The dingo scratches the kangaroo doe in the head, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	42	2	41564	The dingo bites the kangaroo doe in the left upper leg, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	43	2	41570	The dingo bites the kangaroo doe in the upper body, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	44	2	41575	The dingo scratches the kangaroo doe in the left upper leg, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	45	2	41579	The dingo scratches the kangaroo doe in the lower body, tearing the skin and bruising the muscle and bruising the right kidney!
20260918-221851	armed	1	42218	848618	153	KANGAROO	46	2	41588	The dingo bites the kangaroo doe in the upper body, tearing the fat and bruising the muscle and bruising the left lung!
20260918-221851	armed	1	42218	848618	153	KANGAROO	47	2	41594	The dingo bites the kangaroo doe in the right upper arm, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	48	2	41596	The kangaroo doe breaks the grip of the dingo's teeth on The kangaroo doe's right upper arm.
20260918-221851	armed	1	42218	848618	153	KANGAROO	49	2	41602	The dingo scratches the kangaroo doe in the lower body, tearing the fat and bruising the muscle and bruising the guts!
20260918-221851	armed	1	42218	848618	153	KANGAROO	50	2	41607	The dingo scratches the kangaroo doe in the right lower leg, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	51	2	41607	The force pulls the right upper leg!
20260918-221851	armed	1	42218	848618	153	KANGAROO	52	2	41612	The dingo bites the kangaroo doe in the lower body, tearing the fat and bruising the muscle and bruising the guts!
20260918-221851	armed	1	42218	848618	153	KANGAROO	53	2	41614	The kangaroo doe vomits.
20260918-221851	armed	1	42218	848618	153	KANGAROO	54	2	41619	The dingo scratches the kangaroo doe in the right hand, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	55	2	41619	The force twists the right lower arm!
20260918-221851	armed	1	42218	848618	153	KANGAROO	56	2	41626	The kangaroo doe retches.
20260918-221851	armed	1	42218	848618	153	KANGAROO	57	2	41629	The dingo scratches the kangaroo doe in the right upper arm, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	58	2	41636	The force twists the neck!
20260918-221851	armed	1	42218	848618	153	KANGAROO	59	2	41648	The dingo bites the kangaroo doe in the right lower arm, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	60	2	41651	The kangaroo doe misses the dingo!
20260918-221851	armed	1	42218	848618	153	KANGAROO	61	2	41652	The kangaroo doe breaks the grip of The dingo's teeth from The kangaroo doe's right lower arm!
20260918-221851	armed	1	42218	848618	153	KANGAROO	62	2	41662	The dingo scratches the kangaroo doe in the left upper arm, tearing the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	63	2	41663	The kangaroo doe passes out from exhaustion.
20260918-221851	armed	1	42218	848618	153	KANGAROO	64	2	41675	The dingo shakes the kangaroo doe around by the head, tearing apart the head's skin and bruising the fat!
20260918-221851	armed	1	42218	848618	153	KANGAROO	65	2	41677	The dingo shakes the kangaroo doe around by the head, tearing apart the head's skin and bruising the fat and tearing apart the upper spine's nervous tissue!
20260918-221851	armed	1	42218	848618	153	KANGAROO	66	2	41677	A tendon in the upper spine has been torn!
20260918-221851	armed	1	42218	848618	153	KANGAROO	67	2	41679	The dingo bites the kangaroo doe in the head, tearing the fat!
20260918-221851	armed	1	42218	848618	153	KANGAROO	68	2	41766	The dingo bites the kangaroo doe in the head, tearing the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	69	2	41842	The dingo bites the kangaroo doe in the head, tearing apart the fat and bruising the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	70	2	41974	The kangaroo doe regains consciousness.
20260918-221851	armed	1	42218	848618	153	KANGAROO	71	2	41974	The kangaroo doe gives in to pain.
20260918-221851	armed	1	42218	848618	153	KANGAROO	72	2	42037	The dingo bites the kangaroo doe in the head, tearing apart the muscle!
20260918-221851	armed	1	42218	848618	153	KANGAROO	73	2	42162	An artery has been opened by the attack!
20260918-221851	armed	1	70346	876746	204	BADGER	79	2	69747	The badger boar has become enraged!
20260918-221851	armed	1	70346	876746	204	BADGER	80	2	69776	The badger boar attacks the stray dog but She jumps away!
20260918-221851	armed	1	70346	876746	204	BADGER	81	2	69778	The stray dog scratches the badger boar in the upper body, tearing the fat and bruising the muscle and bruising the right lung!
20260918-221851	armed	1	70346	876746	204	BADGER	82	2	69783	The badger boar bites the stray dog in the left front leg, tearing the fat!
20260918-221851	armed	1	70346	876746	204	BADGER	83	2	69787	The stray dog charges at the badger boar!
20260918-221851	armed	1	70346	876746	204	BADGER	84	2	69787	The stray dog collides with the badger boar!
20260918-221851	armed	1	70346	876746	204	BADGER	85	2	69787	The badger boar is knocked over and tumbles backward!
20260918-221851	armed	1	70346	876746	204	BADGER	86	2	69788	The badger boar stands up.
20260918-221851	armed	1	70346	876746	204	BADGER	87	2	69789	The stray dog misses the badger boar!
20260918-221851	armed	1	70346	876746	204	BADGER	88	2	69790	The badger boar misses the stray dog!
20260918-221851	armed	1	70346	876746	204	BADGER	89	2	69810	The stray dog bites the badger boar in the right front leg, tearing the fat and bruising the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	90	2	69815	The stray dog bites the badger boar in the upper body, tearing the fat!
20260918-221851	armed	1	70346	876746	204	BADGER	91	2	69821	The badger boar bites the stray dog in the left rear leg, tearing the fat and bruising the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	92	2	69823	The stray dog bites the badger boar in the left ear and the severed part sails off in an arc!
20260918-221851	armed	1	70346	876746	204	BADGER	93	2	69828	The badger boar bites the stray dog in the right front leg, tearing the fat!
20260918-221851	armed	1	70346	876746	204	BADGER	94	2	69831	The badger boar is knocked over!
20260918-221851	armed	1	70346	876746	204	BADGER	95	2	69832	The stray dog bites the badger boar in the left rear paw, tearing the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	96	2	69832	The force pulls the left rear leg!
20260918-221851	armed	1	70346	876746	204	BADGER	97	2	69839	The stray dog bites the badger boar in the upper body, tearing the fat and bruising the muscle and bruising the liver!
20260918-221851	armed	1	70346	876746	204	BADGER	98	2	69841	The badger boar bites the stray dog in the second left rear toe, shattering the nail!
20260918-221851	armed	1	70346	876746	204	BADGER	99	2	69841	The badger boar latches on firmly!
20260918-221851	armed	1	70346	876746	204	BADGER	100	2	69846	The stray dog scratches the badger boar in the left front paw, tearing the fat and bruising the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	101	2	69846	The force twists the left front leg!
20260918-221851	armed	1	70346	876746	204	BADGER	102	2	69855	The stray dog bites the badger boar in the right front paw, tearing the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	103	2	69862	The stray dog bites the badger boar in the upper body, tearing the fat and bruising the muscle and bruising the left lung!
20260918-221851	armed	1	70346	876746	204	BADGER	104	2	69864	The stray dog bites the badger boar in the left front paw, tearing apart the skin!
20260918-221851	armed	1	70346	876746	204	BADGER	105	2	69871	The stray dog bites the badger boar in the right front leg, tearing the fat!
20260918-221851	armed	1	70346	876746	204	BADGER	106	2	69888	The stray dog bites the badger boar in the right rear paw, tearing apart the fat!
20260918-221851	armed	1	70346	876746	204	BADGER	107	2	69898	The badger boar is no longer stunned.
20260918-221851	armed	1	70346	876746	204	BADGER	108	2	69900	The stray dog scratches the badger boar in the right front paw, tearing the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	109	2	69905	The stray dog scratches the badger boar in the head, lightly tapping the target!
20260918-221851	armed	1	70346	876746	204	BADGER	110	2	69908	The stray dog scratches the badger boar in the right front leg, tearing the fat and bruising the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	111	2	69910	The stray dog latches on firmly!
20260918-221851	armed	1	70346	876746	204	BADGER	112	2	69914	The stray dog shakes the badger boar around by the right front leg, tearing apart the right front leg's muscle and bruising the bone!
20260918-221851	armed	1	70346	876746	204	BADGER	113	2	69914	An artery in the right front leg has been opened by the attack, many nerves have been severed and a tendon has been torn!
20260918-221851	armed	1	70346	876746	204	BADGER	114	2	69915	The badger boar falls over.
20260918-221851	armed	1	70346	876746	204	BADGER	115	2	69918	The badger boar bites the stray dog in the right rear paw, tearing the skin!
20260918-221851	armed	1	70346	876746	204	BADGER	116	2	69923	The stray dog bites the badger boar in the lower body, tearing the fat and bruising the muscle and bruising the guts!
20260918-221851	armed	1	70346	876746	204	BADGER	117	2	69928	The stray dog shakes the badger boar around by the lower body, tearing apart the lower body's fat and bruising the muscle and tearing apart the lower spine's nervous tissue!
20260918-221851	armed	1	70346	876746	204	BADGER	118	2	69928	A tendon in the lower spine has been torn!
20260918-221851	armed	1	70346	876746	204	BADGER	119	2	69932	The stray dog bites the badger boar in the right front leg!
20260918-221851	armed	1	70346	876746	204	BADGER	120	2	69932	A tendon has been torn!
20260918-221851	armed	1	70346	876746	204	BADGER	121	2	69936	The stray dog shakes the badger boar around by the upper body, tearing apart the upper body's fat and bruising the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	122	2	69938	The stray dog bites the badger boar in the left rear leg, tearing the fat and bruising the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	123	2	69941	The badger boar passes out from exhaustion.
20260918-221851	armed	1	70346	876746	204	BADGER	124	2	69942	The stray dog shakes the badger boar around by the left rear leg, tearing apart the left rear leg's muscle and bruising the bone and tearing apart the lower spine's nervous tissue!
20260918-221851	armed	1	70346	876746	204	BADGER	125	2	69942	An artery in the left rear leg has been opened by the attack, many nerves have been severed and a tendon has been torn!
20260918-221851	armed	1	70346	876746	204	BADGER	126	2	69944	The stray dog bites the badger boar in the head, tearing the fat and bruising the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	127	2	69945	The stray dog bites the badger boar in the head, tearing apart the fat and bruising the muscle!
20260918-221851	armed	1	70346	876746	204	BADGER	128	2	69950	The stray dog shakes the badger boar around by the head, tearing apart the head's muscle and tearing apart the upper spine's nervous tissue!
20260918-221851	armed	1	70346	876746	204	BADGER	129	2	69950	An artery in the head has been opened by the attack!
20260918-221851	armed	1	70346	876746	204	BADGER	130	2	69951	The stray dog shakes the badger boar around by the head and the upper spine collapses!
20260918-221851	armed	2	38979	845379	152	BADGER	5	2	38204	The stray dog attacks the badger sow but She jumps away!
20260918-221851	armed	2	38979	845379	152	BADGER	6	2	38220	The stray dog charges at the badger sow!
20260918-221851	armed	2	38979	845379	152	BADGER	7	2	38220	The stray dog collides with the badger sow!
20260918-221851	armed	2	38979	845379	152	BADGER	8	2	38220	The badger sow is knocked over and tumbles backward!
20260918-221851	armed	2	38979	845379	152	BADGER	9	2	38221	The badger sow stands up.
20260918-221851	armed	2	38979	845379	152	BADGER	10	2	38222	The stray dog bites the badger sow in the left rear paw, tearing the muscle!
20260918-221851	armed	2	38979	845379	152	BADGER	11	2	38222	A motor nerve has been severed!
20260918-221851	armed	2	38979	845379	152	BADGER	12	2	38229	The stray dog bites the badger sow in the right front leg, tearing the muscle!
20260918-221851	armed	2	38979	845379	152	BADGER	13	2	38230	The badger sow falls over.
20260918-221851	armed	2	38979	845379	152	BADGER	14	2	38237	The stray dog bites the badger sow in the upper body, tearing the muscle and bruising the left lung!
20260918-221851	armed	2	38979	845379	152	BADGER	15	2	38237	The stray dog latches on firmly!
20260918-221851	armed	2	38979	845379	152	BADGER	16	2	38238	The badger sow misses the stray dog!
20260918-221851	armed	2	38979	845379	152	BADGER	17	2	38242	The stray dog shakes the badger sow around by the upper body, tearing apart the upper body's fat and bruising the muscle!
20260918-221851	armed	2	38979	845379	152	BADGER	18	2	38247	The badger sow is no longer stunned.
20260918-221851	armed	2	38979	845379	152	BADGER	19	2	38247	The badger sow gives in to pain.
20260918-221851	armed	2	38979	845379	152	BADGER	20	2	38250	The stray dog bites the badger sow in the head, tearing the muscle!
20260918-221851	armed	2	38979	845379	152	BADGER	21	2	38257	The stray dog shakes the badger sow around by the head, tearing apart the head's muscle and tearing apart the upper spine's nervous tissue!
20260918-221851	armed	2	38979	845379	152	BADGER	22	2	38257	An artery in the head has been opened by the attack!
20260918-221851	armed	2	38979	845379	152	BADGER	23	2	38257	A tendon in the upper spine has been torn!
20260918-221851	armed	2	38979	845379	152	BADGER	24	2	38261	The stray dog bites the badger sow in the head, tearing apart the muscle!
20260918-221851	armed	2	38979	845379	152	BADGER	25	2	38267	The stray dog shakes the badger sow around by the head and the upper spine collapses!
20260918-221851	armed	2	38979	845379	152	BADGER	26	2	38269	The stray dog shakes the badger sow around by the head, tearing apart the head's muscle!
20260918-221851	armed	2	38979	845379	152	BADGER	27	2	38269	A tendon in the skull has been torn!
20260918-221851	armed	2	38979	845379	152	BADGER	28	2	38288	An artery has been opened by the attack!
20260918-221851	armed	2	42104	848504	153	BADGER	29	2	39844	The stray dog misses the badger sow!
20260918-221851	armed	2	42104	848504	153	BADGER	30	2	39851	The stray dog bites the badger sow in the left rear leg, tearing the muscle!
20260918-221851	armed	2	42104	848504	153	BADGER	31	2	39852	The badger sow bites the stray dog in the left front paw, denting the skin and bruising the fat!
20260918-221851	armed	2	42104	848504	153	BADGER	32	2	39872	The stray dog attacks the badger sow but She rolls away!
20260918-221851	armed	2	42104	848504	153	BADGER	33	2	39879	The stray dog bites the badger sow in the left front leg, tearing the fat!
20260918-221851	armed	2	42104	848504	153	BADGER	34	2	39891	The badger sow bites the stray dog in the right rear leg, tearing the fat!
20260918-221851	armed	2	42104	848504	153	BADGER	35	2	39894	The stray dog shakes the badger sow around by the left rear paw, tearing apart the left rear paw's muscle and bruising the bone!
20260918-221851	armed	2	42104	848504	153	BADGER	36	2	39894	An artery in the left rear paw has been opened by the attack, many nerves have been severed, a ligament has been torn and a tendon has been torn!
20260918-221851	armed	2	42104	848504	153	BADGER	37	2	39898	The stray dog bites the badger sow in the left front paw, tearing apart the skin!
20260918-221851	armed	2	42104	848504	153	BADGER	38	2	39904	The stray dog scratches the badger sow in the head, tearing apart the fat and bruising the muscle!
20260918-221851	armed	2	42104	848504	153	BADGER	39	2	39904	The badger sow has been knocked unconscious!
20260918-221851	armed	2	42104	848504	153	BADGER	40	2	39904	The force pulls the neck, tearing apart the skin!
20260918-221851	armed	2	42104	848504	154	BADGER	41	2	40143	The stray dog bites the badger sow in the right rear paw, tearing apart the muscle and bruising the bone!
20260918-221851	armed	2	42104	848504	154	BADGER	42	2	40143	Many nerves have been severed and a tendon has been torn!
20260918-221851	armed	2	42104	848504	154	BADGER	43	2	40146	The badger sow bites the stray dog in the right rear leg, tearing the skin!
20260918-221851	armed	2	42104	848504	154	BADGER	44	2	40147	The badger sow is unable to break the grip of The stray dog's teeth on The badger sow's right rear paw!
20260918-221851	armed	2	42104	848504	154	BADGER	45	2	40151	The stray dog bites the badger sow in the right front paw, tearing the muscle!
20260918-221851	armed	2	42104	848504	154	BADGER	46	2	40151	Many nerves have been severed!
20260918-221851	armed	2	42104	848504	154	BADGER	47	2	40152	The stray dog releases the grip of The stray dog's teeth from The badger sow's right rear paw.
20260918-221851	armed	2	42104	848504	154	BADGER	48	2	40164	An artery has been opened by the attack and a motor nerve has been severed!
