arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
armed	1	3176	3176	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	18487	18487	1	0	0	22242	22242	True
armed	1	3176	3176	GORLAK	29,20,-1,8,-1,28	cavern	1	20709	20709	1	0	0	28576	28576	True
armed	1	3176	3176	OLM_GIANT	29,21,-1,13,-1,13	cavern	1	21308	21308	1	0	0	25412	25412	True
armed	1	3176	3176	DEMON_3	28,20,-1,44,-1,5	deep	3	18178	25573	3	0	0	22242	28576	True
armed	1	3176	3176	PORCUPINE	29,20,-1,-1,-1,90	surface	1	23641	23641	1	0	0	25412	25412	True
armed	1	3176	3176	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	17750	17750	1	0	0	28576	28576	True
armed	1	3176	3176	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	21870	21870	1	0	0	28576	28576	True
armed	1	3176	3176	DINGO	29,20,-1,-1,-1,100	surface	4	17871	26245	4	0	0	22242	28576	True
armed	1	25418	25418	KANGAROO	29,20,-1,-1,-1,88	surface	2	18558	19129	1	1	0	21916	21916	True
armed	1	25418	25418	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	2	23380	26135	2	0	0	31186	31186	True
armed	1	28588	28588	TROGLODYTE	29,20,-1,13,-1,19	cavern	7	19772	29166	7	0	0	21821	34216	True
armed	1	28588	28588	DEMON_9	29,20,-1,43,-1,2	deep	7	19494	29908	7	0	0	24958	34216	True
armed	1	31752	31752	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	18638	28789	10	0	0	27908	31052	True
armed	1	31752	31752	CREEPING_EYE	29,20,-1,25,-1,25	cavern	18	19464	28913	4	0	14	31052	71621	True
armed	1	31752	31752	TROLL	29,20,-1,25,-1,27	cavern	1	18644	18644	1	0	0	49757	49757	True
armed	1	37947	37947	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	18159	18159	1	0	0	18657	18657	True
armed	1	37947	37947	SKUNK	29,20,-1,-1,-1,92	surface	1	23482	23482	1	0	0	28010	28010	True
