run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild
20260917-130751	size	1	17633	824033	147	OLM_GIANT	MALE	175	183	50	29,20,-1,8,-1,9	cavern	28927	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17633	824033	148	DINGO	FEMALE	178	0	103	29,20,-1,-1,-1,100	surface	27341	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	149	DINGO	MALE	182	0	103	29,20,-1,-1,-1,100	surface	23897	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	150	DINGO	FEMALE	177	0	103	29,20,-1,-1,-1,100	surface	24951	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	151	DINGO	FEMALE	180	0	103	29,20,-1,-1,-1,100	surface	28633	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	152	DINGO	FEMALE	183	0	103	29,20,-1,-1,-1,100	surface	28993	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	153	DINGO	MALE	180	0	103	29,20,-1,-1,-1,100	surface	27401	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	154	DINGO	MALE	183	0	103	29,20,-1,-1,-1,100	surface	20025	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	155	DINGO	FEMALE	180	0	103	29,20,-1,-1,-1,100	surface	23669	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	156	DINGO	FEMALE	181	0	103	29,20,-1,-1,-1,100	surface	26975	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	157	DINGO	FEMALE	180	0	103	29,20,-1,-1,-1,100	surface	28460	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	158	DINGO	MALE	179	0	103	29,20,-1,-1,-1,100	surface	20037	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17633	824033	159	DINGO	MALE	180	0	103	29,20,-1,-1,-1,100	surface	28050	0	1	1	0	1	-1	0	1
20260917-130751	size	1	17893	824293	126	ELK_BIRD	MALE	21	48	24	29,20,-1,25,-1,21	cavern	25814	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	127	ELK_BIRD	FEMALE	16	41	24	29,20,-1,25,-1,21	cavern	23563	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	128	ELK_BIRD	MALE	21	46	24	29,20,-1,25,-1,21	cavern	21704	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	129	ELK_BIRD	MALE	30	54	24	29,20,-1,25,-1,21	cavern	22359	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	130	ELK_BIRD	MALE	31	54	24	29,20,-1,25,-1,21	cavern	27213	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	131	ELK_BIRD	FEMALE	33	55	24	29,20,-1,25,-1,21	cavern	23238	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	132	ELK_BIRD	FEMALE	31	55	24	29,20,-1,25,-1,21	cavern	25059	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	133	ELK_BIRD	FEMALE	33	53	24	29,20,-1,25,-1,21	cavern	25442	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	134	MAGMA_CRAB	FEMALE	10	179	22	29,20,-1,34,-1,0	cavern	26451	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	135	MAGMA_CRAB	MALE	7	175	23	29,20,-1,34,-1,0	cavern	25192	0	1	0	0	0	-1	0	1
20260917-130751	size	1	17893	824293	136	MAGMA_CRAB	FEMALE	7	168	22	29,20,-1,34,-1,0	cavern	24214	0	1	0	0	0	-1	0	1
