run	arm	rep	tick	abs_tick	subject	metric	value
20260918-010552	edge	1	16801	2032801	clock	year	5
20260918-010552	edge	1	16801	2032801	clock	tick	16801
20260918-010552	edge	1	16801	2032801	clock	season	0
20260918-010552	edge	1	16801	2032801	clock	paused	1
20260918-010552	edge	1	16801	2032801	clock	fps_cap	1000.0
20260918-010552	edge	1	16801	2032801	clock	fps_achieved	192
20260918-010552	edge	1	16801	2032801	clock	gfps_cap	10.0
20260918-010552	edge	1	16801	2032801	clock	units_active	27
20260918-010552	edge	1	16801	2032801	clock	popups	0
20260918-010552	edge	1	16801	2032801	clock	map	1
20260918-010552	edge	1	18011	2034011	clock	fps_achieved	632
20260918-010552	edge	1	18011	2034011	clock	units_active	58
20260918-010552	edge	1	18011	2034011	clock	popups	0
20260918-010552	edge	1	18011	2034011	clock	paused	1
20260918-010552	edge	1	18011	2034011	clock	ticks_per_wall_s	316.1
20260918-010552	edge	1	18011	2034011	171	arrival_species	BIRD_EAGLE
20260918-010552	edge	1	18011	2034011	171	arrival_countdown	26609
20260918-010552	edge	1	18011	2034011	172	arrival_species	OLM_GIANT
20260918-010552	edge	1	18011	2034011	172	arrival_countdown	26942
20260918-010552	edge	1	18011	2034011	173	arrival_species	REACHER
20260918-010552	edge	1	18011	2034011	173	arrival_countdown	22315
20260918-010552	edge	1	18011	2034011	174	arrival_species	RUTHERER
20260918-010552	edge	1	18011	2034011	174	arrival_countdown	21991
20260918-010552	edge	1	18011	2034011	175	arrival_species	RUTHERER
20260918-010552	edge	1	18011	2034011	175	arrival_countdown	21533
20260918-010552	edge	1	18011	2034011	176	arrival_species	RUTHERER
20260918-010552	edge	1	18011	2034011	176	arrival_countdown	26835
20260918-010552	edge	1	18011	2034011	177	arrival_species	RUTHERER
20260918-010552	edge	1	18011	2034011	177	arrival_countdown	23729
20260918-010552	edge	1	18011	2034011	178	arrival_species	RUTHERER
20260918-010552	edge	1	18011	2034011	178	arrival_countdown	27169
20260918-010552	edge	1	18011	2034011	179	arrival_species	RUTHERER
20260918-010552	edge	1	18011	2034011	179	arrival_countdown	25105
20260918-010552	edge	1	18011	2034011	180	arrival_species	RUTHERER
20260918-010552	edge	1	18011	2034011	180	arrival_countdown	27919
20260918-010552	edge	1	18011	2034011	181	arrival_species	DEMON_2
20260918-010552	edge	1	18011	2034011	181	arrival_countdown	26476
20260918-010552	edge	1	18011	2034011	182	arrival_species	DEMON_2
20260918-010552	edge	1	18011	2034011	182	arrival_countdown	28780
20260918-010552	edge	1	18011	2034011	183	arrival_species	DEMON_2
20260918-010552	edge	1	18011	2034011	183	arrival_countdown	19061
20260918-010552	edge	1	18011	2034011	184	arrival_species	DEMON_2
20260918-010552	edge	1	18011	2034011	184	arrival_countdown	25262
20260918-010552	edge	1	18011	2034011	185	arrival_species	JACKAL
20260918-010552	edge	1	18011	2034011	185	arrival_countdown	25785
20260918-010552	edge	1	18011	2034011	186	arrival_species	OLM_GIANT
20260918-010552	edge	1	18011	2034011	186	arrival_countdown	25083
20260918-010552	edge	1	18011	2034011	187	arrival_species	TROGLODYTE
20260918-010552	edge	1	18011	2034011	187	arrival_countdown	24222
20260918-010552	edge	1	18011	2034011	188	arrival_species	TROGLODYTE
20260918-010552	edge	1	18011	2034011	188	arrival_countdown	23069
20260918-010552	edge	1	18011	2034011	189	arrival_species	TROGLODYTE
20260918-010552	edge	1	18011	2034011	189	arrival_countdown	21658
20260918-010552	edge	1	18011	2034011	190	arrival_species	TROGLODYTE
20260918-010552	edge	1	18011	2034011	190	arrival_countdown	22799
20260918-010552	edge	1	18011	2034011	191	arrival_species	TROGLODYTE
20260918-010552	edge	1	18011	2034011	191	arrival_countdown	21132
20260918-010552	edge	1	18011	2034011	192	arrival_species	TROGLODYTE
20260918-010552	edge	1	18011	2034011	192	arrival_countdown	28017
20260918-010552	edge	1	18011	2034011	193	arrival_species	TROGLODYTE
20260918-010552	edge	1	18011	2034011	193	arrival_countdown	21448
20260918-010552	edge	1	18011	2034011	194	arrival_species	TROGLODYTE
20260918-010552	edge	1	18011	2034011	194	arrival_countdown	23109
20260918-010552	edge	1	18011	2034011	195	arrival_species	TROGLODYTE
20260918-010552	edge	1	18011	2034011	195	arrival_countdown	23860
20260918-010552	edge	1	18011	2034011	196	arrival_species	TROLL
20260918-010552	edge	1	18011	2034011	196	arrival_countdown	21979
20260918-010552	edge	1	18011	2034011	197	arrival_species	MAGMA_CRAB
20260918-010552	edge	1	18011	2034011	197	arrival_countdown	27865
20260918-010552	edge	1	18011	2034011	198	arrival_species	MAGMA_CRAB
20260918-010552	edge	1	18011	2034011	198	arrival_countdown	26301
20260918-010552	edge	1	18011	2034011	199	arrival_species	MAGMA_CRAB
20260918-010552	edge	1	18011	2034011	199	arrival_countdown	23994
20260918-010552	edge	1	18011	2034011	200	arrival_species	MAGMA_CRAB
20260918-010552	edge	1	18011	2034011	200	arrival_countdown	28838
20260918-010552	edge	1	18011	2034011	201	arrival_species	MAGMA_CRAB
20260918-010552	edge	1	18011	2034011	201	arrival_countdown	22671
20260918-010552	edge	1	18011	2034011	171	countdown	26609
20260918-010552	edge	1	18011	2034011	171	flag_src	1
20260918-010552	edge	1	18011	2034011	172	countdown	26942
20260918-010552	edge	1	18011	2034011	172	flag_src	1
20260918-010552	edge	1	18011	2034011	173	countdown	22315
20260918-010552	edge	1	18011	2034011	173	flag_src	1
