arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
dawn	1	1141	1141	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	10	21042	28105	10	0	0	25986	30608	True
dawn	1	1141	1141	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	22697	28700	5	0	0	29521	29521	True
dawn	1	1141	1141	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	28218	28218	1	0	0	32928	32928	True
dawn	1	1141	1141	DEMON_1	28,20,-1,44,-1,3	deep	5	19159	25523	5	0	0	24923	27159	True
dawn	1	1141	1141	TROGLODYTE	29,20,-1,13,-1,19	cavern	9	19552	26423	9	0	0	24923	27159	True
dawn	1	1141	1141	RUTHERER	29,20,-1,25,-1,19	cavern	3	20801	22350	3	0	0	24923	27159	True
dawn	1	1141	1141	PORCUPINE	29,20,-1,-1,-1,90	surface	1	28879	28879	1	0	0	31775	31775	True
dawn	1	27127	27127	CRUNDLE	29,20,-1,25,-1,12	cavern	16	19457	29847	15	1	0	23653	40058	True
dawn	1	28300	28300	DEMON_4	29,20,-1,43,-1,6	deep	2	21845	22848	2	0	0	23583	29030	True
dawn	1	28300	28300	DEMON_13	29,20,-1,43,-1,4	deep	1	28667	28667	1	0	0	30123	30123	True
dawn	1	28300	28300	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	20384	20384	1	0	0	21431	21431	True
dawn	1	30662	30662	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	26824	26824	1	0	0	38731	38731	True
dawn	1	30662	30662	GORLAK	29,20,-1,8,-1,28	cavern	1	20246	20246	1	0	0	24458	24458	True
dawn	1	31749	31749	PORCUPINE	29,20,-1,-1,-1,90	surface	2	21131	23910	2	0	0	23371	28889	True
dawn	1	34069	34069	SPIDER_CAVE_GIANT	29,20,-1,13,-1,28	cavern	1	25616	25616	1	0	0	27651	27651	True
dawn	1	34069	34069	SKUNK	29,20,-1,-1,-1,92	surface	1	27450	27450	1	0	0	29787	29787	True
dawn	1	49731	49731	CRUNDLE	29,20,-1,13,-1,9	cavern	16	19919	28633	13	3	0	22965	33051	True
dawn	1	49731	49731	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	22699	22699	1	0	0	24029	24029	True
dawn	1	55120	55120	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	20682	28901	10	0	0	21910	31117	True
dawn	1	56230	56230	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	21238	21238	1	0	0	23066	23066	True
dawn	1	57330	57330	DEMON_3	29,20,-1,43,-1,0	deep	3	20413	26892	3	0	0	20841	27716	True
dawn	1	62760	62760	RUTHERER	29,20,-1,25,-1,19	cavern	6	19806	26622	6	0	0	26933	30348	True
dawn	1	72696	72696	SKUNK	29,20,-1,-1,-1,92	surface	1	26352	26352	1	0	0	26988	26988	True
dawn	1	79296	79296	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	2	20729	25975	0	0	2			True
dawn	1	80400	80400	REACHER	29,20,-1,13,-1,30	cavern	1	26124	26124	0	0	1			True
dawn	1	82782	82782	CAVE_FLOATER	29,20,-1,13,-1,22	cavern	1	21647	21647	0	0	1			True
dawn	1	85046	85046	DEMON_18	29,20,-1,43,-1,1	deep	3	21931	29188	0	0	3			True
dawn	1	86237	86237	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	21094	29111	0	0	9			True
dawn	1	93108	93108	CRUNDLE	29,20,-1,25,-1,12	cavern	17	19098	29763	0	0	17			True
dawn	2	1087	1087	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	10	19400	28835	10	0	0	33258	37565	True
dawn	2	1087	1087	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	28079	28079	1	0	0	30077	30077	True
dawn	2	1087	1087	MANERA	29,20,-1,13,-1,31	cavern	1	19803	19803	1	0	0	30077	30077	True
dawn	2	1087	1087	DEMON_9	29,20,-1,43,-1,2	deep	1	21988	21988	1	0	0	23530	23530	True
dawn	2	1087	1087	TROGLODYTE	29,20,-1,8,-1,19	cavern	8	19587	27610	8	0	0	20386	27872	True
dawn	2	1087	1087	POND_GRABBER	28,20,-1,13,-1,12	cavern	3	21934	23544	3	0	0	61313	97707	True
dawn	2	1087	1087	DEMON_4	28,20,-1,44,-1,2	deep	2	19107	19521	2	0	0	22465	22465	True
dawn	2	1087	1087	CRUNDLE	29,20,-1,25,-1,12	cavern	16	19376	29352	16	0	0	27872	36503	True
dawn	2	1087	1087	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	26351	26351	1	0	0	27872	27872	True
dawn	2	21473	21473	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	9	19323	27415	9	0	0	28282	36351	True
dawn	2	23552	23552	DEMON_2	28,20,-1,44,-1,1	deep	1	23977	23977	1	0	0	26203	26203	True
dawn	2	24617	24617	DEMON_2	28,20,-1,44,-1,1	deep	1	22648	22648	1	0	0	24012	24012	True
dawn	2	28959	28959	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	22884	22884	1	0	0	32269	32269	True
dawn	2	31164	31164	TROLL	29,20,-1,8,-1,27	cavern	1	27320	27320	1	0	0	33427	33427	True
dawn	2	37590	37590	VORACIOUS_CAVE_CRAWLER	29,20,-1,25,-1,17	cavern	1	20971	20971	1	0	0	21332	21332	True
dawn	2	38652	38652	GORLAK	29,20,-1,25,-1,32	cavern	1	25661	25661	1	0	0	27061	27061	True
dawn	2	39702	39702	BADGER	29,20,-1,-1,-1,82	surface	4	22835	28041	3	1	0	23780	29432	True
dawn	2	48629	48629	DEMON_18	30,20,-1,43,-1,1	deep	2	23936	24649	2	0	0	25143	26361	True
dawn	2	60074	60074	SPIDER_CAVE_GIANT	29,20,-1,25,-1,24	cavern	1	22825	22825	1	0	0	24029	24029	True
dawn	2	61228	61228	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	23645	23645	1	0	0	27357	27357	True
dawn	2	63482	63482	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	23136	23136	1	0	0	25103	25103	True
dawn	2	63482	63482	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	22245	22245	1	0	0	27442	27442	True
dawn	2	64591	64591	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	25817	25817	1	0	0	27487	27487	True
dawn	2	65713	65713	FLESH_BALL	29,20,-1,25,-1,14	cavern	2	25506	25996	2	0	0	27511	28615	True
dawn	2	72634	72634	VORACIOUS_CAVE_CRAWLER	29,21,-1,13,-1,20	cavern	1	21049	21049	1	0	0	23966	23966	True
dawn	2	74990	74990	DEMON_16	29,20,-1,43,-1,3	deep	3	20190	27672	2	0	1	21610	24939	True
dawn	2	83030	83030	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	19404	19404	0	0	1			True
dawn	2	88585	88585	BADGER	29,20,-1,-1,-1,82	surface	11	19458	28990	0	0	11			True
dawn	2	88585	88585	GORLAK	29,20,-1,8,-1,28	cavern	1	20476	20476	0	1	0			True
dawn	2	92078	92078	GORLAK	29,20,-1,8,-1,28	cavern	1	24982	24982	0	0	1			True
dawn	2	93224	93224	CRUNDLE	29,20,-1,25,-1,12	cavern	18	20250	29371	0	0	18			True
dawn	2	96600	96600	OLM_GIANT	29,21,-1,13,-1,13	cavern	1	24576	24576	0	0	1			True
dawn	2	98794	98794	CRUNDLE	29,20,-1,13,-1,9	cavern	20	20325	29661	0	0	20			True
dawn	2	99929	99929	GORLAK	29,20,-1,8,-1,28	cavern	1	28280	28280	0	0	1			True
dawn	2	99929	99929	DEMON_18	29,20,-1,43,-1,1	deep	2	20908	22492	0	0	2			True
follow	1	1130	1130	PORCUPINE	29,20,-1,-1,-1,90	surface	1	26404	26404	1	0	0	28543	28543	True
follow	1	1130	1130	ELK_BIRD	29,20,-1,8,-1,21	cavern	10	19329	27933	10	0	0	22907	28543	True
follow	1	1130	1130	POND_GRABBER	29,21,-1,13,-1,12	cavern	3	20404	28696	3	0	0	31778	32837	True
follow	1	1130	1130	CRUNDLE	29,20,-1,25,-1,12	cavern	20	20161	29037	9	11	0	21795	38449	True
follow	1	1130	1130	DEMON_13	29,20,-1,43,-1,4	deep	1	27385	27385	1	0	0	29617	29617	True
follow	1	1130	1130	BADGER	29,20,-1,-1,-1,82	surface	9	19594	27902	9	0	0	20673	28543	True
follow	1	1130	1130	MOLEMARIAN	29,20,-1,25,-1,20	cavern	2	28538	28573	1	1	0	76541	76541	True
follow	1	1130	1130	DEMON_10	29,20,-1,43,-1,5	deep	5	21103	28522	5	0	0	29617	30673	True
follow	1	21803	21803	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	5	19806	28144	5	0	0	21161	29999	True
follow	1	28500	28500	TROGLODYTE	29,20,-1,8,-1,19	cavern	8	20069	28935	8	0	0	24493	36783	True
follow	1	31803	31803	DEMON_2	28,20,-1,44,-1,1	deep	5	20607	27714	5	0	0	21190	31110	True
follow	1	33967	33967	TROGLODYTE	29,20,-1,13,-1,19	cavern	6	21531	28024	6	0	0	23417	30150	True
follow	1	41889	41889	KANGAROO	29,20,-1,-1,-1,88	surface	2	20749	29162	2	0	0	22228	33522	True
follow	1	41889	41889	CAVE_BLOB	29,20,-1,25,-1,15	cavern	4	20133	29642	0	0	4			True
follow	1	56310	56310	COUGAR	29,20,-1,-1,-1,79	surface	1	25319	25319	1	0	0	25822	25822	True
follow	1	56310	56310	BADGER	29,20,-1,-1,-1,82	surface	8	20299	29570	7	1	0	21361	30344	True
follow	1	62913	62913	DEMON_16	30,20,-1,43,-1,3	deep	1	26980	26980	1	0	0	27087	27087	True
follow	1	62913	62913	DEMON_16	29,20,-1,43,-1,3	deep	1	23983	23983	1	0	0	26003	26003	True
follow	1	62913	62913	PLUMP_HELMET_MAN	29,20,-1,13,-1,11	cavern	4	21653	27371	4	0	0	22685	28204	True
follow	1	64117	64117	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	28154	28154	1	0	0	33882	33882	True
follow	1	65283	65283	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	19838	19838	1	0	0	21371	21371	True
follow	1	72000	72000	KANGAROO	29,20,-1,-1,-1,88	surface	2	24507	26129	2	0	0	25999	28192	True
follow	1	78748	78748	BADGER	29,20,-1,-1,-1,82	surface	5	20920	28019	0	3	2			True
follow	1	86654	86654	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	23080	23080	0	0	1			True
follow	1	88916	88916	DEMON_13	29,20,-1,43,-1,4	deep	3	21301	26679	0	0	3			True
follow	1	91117	91117	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	21436	21436	0	0	1			True
follow	1	92289	92289	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	24464	24464	0	0	1			True
follow	1	92289	92289	BADGER	29,20,-1,-1,-1,82	surface	4	19686	26350	0	0	4			True
follow	1	97999	97999	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	19543	26990	0	0	5			True
follow	2	1213	1213	SKUNK	29,20,-1,-1,-1,92	surface	1	23983	23983	1	0	0	25568	25568	True
follow	2	1213	1213	ELK_BIRD	29,20,-1,8,-1,21	cavern	5	20620	28323	5	0	0	22296	29002	True
follow	2	1213	1213	CRUNDLE	29,20,-1,13,-1,9	cavern	15	20662	28929	15	0	0	23378	30161	True
follow	2	1213	1213	VORACIOUS_CAVE_CRAWLER	29,20,-1,25,-1,17	cavern	1	23033	23033	1	0	0	23378	23378	True
follow	2	1213	1213	DEMON_9	29,20,-1,43,-1,2	deep	4	22959	26679	4	0	0	24461	27805	True
follow	2	1213	1213	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	22431	22431	1	0	0	24461	24461	True
follow	2	1213	1213	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	3	20013	25491	3	0	0	23378	26695	True
follow	2	1213	1213	FLESH_BALL	29,20,-1,25,-1,14	cavern	1	21390	21390	0	1	0			True
follow	2	1213	1213	BADGER	29,20,-1,-1,-1,82	surface	4	23010	28112	4	0	0	23378	29002	True
follow	2	2300	2300	RUTHERER	29,20,-1,25,-1,19	cavern	5	21479	27087	5	0	0	29074	31300	True
follow	2	27908	27908	GROUNDHOG	29,20,-1,-1,-1,80	surface	4	23364	26976	4	0	0	29019	33533	True
follow	2	29018	29018	DEMON_12	28,20,-1,44,-1,4	deep	2	20542	25952	2	0	0	21332	26754	True
follow	2	29018	29018	ELK_BIRD	29,21,-1,8,-1,21	cavern	6	22479	27271	6	0	0	23548	29033	True
follow	2	30215	30215	REACHER	29,20,-1,13,-1,30	cavern	1	27815	27815	1	0	0	30064	30064	True
follow	2	31374	31374	ELK_BIRD	29,20,-1,13,-1,25	cavern	6	21260	25594	6	0	0	23351	28905	True
follow	2	33600	33600	FLESH_BALL	29,20,-1,25,-1,14	cavern	2	21117	22805	0	0	2			True
follow	2	43719	43719	BADGER	29,20,-1,-1,-1,82	surface	9	20087	29427	9	0	0	21081	29968	True
follow	2	50350	50350	DEMON_3	29,20,-1,43,-1,0	deep	5	19882	28377	5	0	0	23337	32141	True
follow	2	58051	58051	TROGLODYTE	29,20,-1,8,-1,19	cavern	7	19749	28948	7	0	0	21163	32113	True
follow	2	58051	58051	GROUNDHOG	29,20,-1,-1,-1,80	surface	3	21535	29659	2	1	0	30986	32113	True
follow	2	60279	60279	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	25833	25833	1	0	0	28758	28758	True
follow	2	60279	60279	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	27221	27221	1	0	0	30943	30943	True
follow	2	70379	70379	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	22765	22765	1	0	0	26325	26325	True
follow	2	70379	70379	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	7	19996	29126	7	0	0	21978	30709	True
follow	2	74817	74817	IMP_FIRE	29,20,-1,34,-1,1	deep	3	21101	27508	1	0	2	22994	22994	True
follow	2	80287	80287	DEMON_16	29,20,-1,43,-1,3	deep	1	28760	28760	0	0	1			True
follow	2	80287	80287	BADGER	29,20,-1,-1,-1,82	surface	5	21338	27214	0	2	3			True
follow	2	82491	82491	DEMON_12	28,20,-1,44,-1,4	deep	4	22415	25326	0	0	4			True
follow	2	89037	89037	CRUNDLE	29,21,-1,13,-1,9	cavern	18	19661	29360	0	0	18			True
follow	2	89037	89037	GIANT_EARTHWORM	29,20,-1,8,-1,24	cavern	1	26147	26147	0	0	1			True
follow	2	90164	90164	GIANT_EARTHWORM	29,20,-1,8,-1,24	cavern	1	27989	27989	0	0	1			True
follow	2	99932	101088	GROUNDHOG	29,20,-1,-1,-1,80	surface	1	23558	23558	0	0	1			True
follow	2	101088	101088	PORCUPINE	29,20,-1,-1,-1,90	surface	1	28268	28268	0	0	1			True
trickle	1	1216	1216	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	2	19134	28721	2	0	0	24254	29825	True
trickle	1	1216	1216	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	20156	27434	6	0	0	22004	27594	True
trickle	1	1216	1216	CROCODILE_CAVE	29,21,-1,13,-1,14	cavern	1	21895	21895	1	0	0	26534	26534	True
trickle	1	1216	1216	CRUNDLE	29,20,-1,25,-1,12	cavern	15	20453	28875	15	0	0	29825	44331	True
trickle	1	1216	1216	DEMON_4	29,20,-1,43,-1,6	deep	1	24976	24976	1	0	0	27594	27594	True
trickle	1	1216	1216	ELK_BIRD	29,20,-1,13,-1,25	cavern	5	22892	27796	5	0	0	25391	28674	True
trickle	1	1216	1216	CREEPING_EYE	29,20,-1,25,-1,25	cavern	13	19297	27205	13	0	0	24254	43258	True
trickle	1	1216	1216	DEMON_3	28,20,-1,44,-1,5	deep	4	20541	28796	4	0	0	23104	30910	True
trickle	1	1216	1216	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	19328	19328	1	0	0	24254	24254	True
trickle	1	1216	1216	GROUNDHOG	29,20,-1,-1,-1,80	surface	1	28104	28104	1	0	0	29825	29825	True
trickle	1	13385	13385	SKUNK	29,20,-1,-1,-1,92	surface	2	20613	21581	2	0	0	23206	23206	True
trickle	1	28810	28810	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	20993	27467	5	0	0	22409	31495	True
trickle	1	29890	29890	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	22226	22226	0	0	1			True
trickle	1	29890	29890	CRUNDLE	29,20,-1,13,-1,9	cavern	17	20708	29340	13	3	1	21329	31529	True
trickle	1	31041	31041	DEMON_15	28,20,-1,44,-1,6	deep	4	21380	29336	4	0	0	22502	30378	True
trickle	1	36591	36591	BIRD_EMU	29,20,-1,-1,-1,56	surface	1	21266	21266	1	0	0	23714	23714	True
trickle	1	36591	36591	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	1	28366	28366	1	0	0	30375	30375	True
trickle	1	44474	44474	ELK_BIRD	29,20,-1,25,-1,21	cavern	5	20561	27627	5	0	0	21380	30143	True
