arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
caravan_control	1	1625	1625	PORCUPINE	29,20,-1,-1,-1,90	surface	1	21736	21736	0	0	1			False
caravan_control	1	1625	1625	TROGLODYTE	29,20,-1,8,-1,19	cavern	8	20487	27010	0	0	8			False
caravan_control	1	1625	1625	CRUNDLE	29,20,-1,13,-1,9	cavern	15	19511	28876	0	0	15			False
caravan_control	1	1625	1625	DEMON_4	29,20,-1,43,-1,6	cavern	1	21319	21319	0	0	1			False
caravan_control	1	1625	1625	DEMON_18	29,20,-1,43,-1,1	cavern	3	21052	27717	0	0	3			False
caravan_control	1	1625	1625	BADGER	29,20,-1,-1,-1,82	surface	5	20871	27749	0	0	5			False
caravan_control	2	1644	1644	PORCUPINE	29,20,-1,-1,-1,90	surface	1	24079	24079	0	0	1			False
caravan_control	2	1644	1644	BIRD_SWALLOW_CAVE_GIANT	30,20,-1,8,-1,18	cavern	1	25353	25353	0	0	1			False
caravan_control	2	1644	1644	TROGLODYTE	29,20,-1,13,-1,19	cavern	5	20279	26579	0	0	5			False
caravan_control	2	1644	1644	DEMON_9	29,20,-1,43,-1,2	cavern	4	19745	27848	0	0	4			False
caravan_control	2	1644	1644	BIRD_EMU	29,20,-1,-1,-1,56	surface	2	19401	20729	0	0	2			False
caravan_control	2	1644	1644	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	21627	21627	0	0	1			False
caravan_lever	1	1662	1662	PORCUPINE	29,20,-1,-1,-1,90	surface	1	23239	23239	0	0	1			False
caravan_lever	1	1662	1662	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	19823	19823	0	0	1			False
caravan_lever	1	1662	1662	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	20819	20819	0	0	1			False
caravan_lever	1	1662	1662	DEMON_10	29,20,-1,43,-1,5	cavern	5	19626	26516	0	0	5			False
caravan_lever	1	1662	1662	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	22064	22064	0	0	1			False
caravan_lever	1	1662	1662	CRUNDLE	29,20,-1,13,-1,9	cavern	19	20068	28385	0	0	19			False
caravan_lever	1	1662	1662	WOMBAT	29,20,-1,-1,-1,96	surface	1	21015	21015	0	0	1			False
caravan_lever	2	1620	1620	PORCUPINE	29,20,-1,-1,-1,90	surface	1	21581	21581	0	0	1			False
