arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
layers	1	3096	3096	KANGAROO	29,20,-1,-1,-1,88	surface	3	17488	23424	3	0	0	24986	28263	True
layers	1	3096	3096	TROLL	29,20,-1,8,-1,27	cavern	1	17610	17610	1	0	0	24986	24986	True
layers	1	3096	3096	TROGLODYTE	29,20,-1,13,-1,19	cavern	5	17274	24187	5	0	0	24986	28263	True
layers	1	3096	3096	DEMON_16	29,20,-1,43,-1,3	cavern	3	24066	25573	3	0	0	24986	31471	True
layers	1	3096	3096	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	24336	24336	1	0	0	24986	24986	True
layers	1	3096	3096	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	23108	23108	1	0	0	24986	24986	True
layers	1	3096	3096	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	10	19353	25918	10	0	0	24986	31471	True
layers	1	28082	28082	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	21338	21338	0	1	0			True
layers	1	31359	31359	TROLL	30,20,-1,8,-1,27	cavern	1	25334	25334	1	0	0	28577	28577	True
layers	1	31359	31359	KANGAROO	29,20,-1,-1,-1,88	surface	2	23571	26755	2	0	0	28577	28577	True
layers	1	31359	31359	TROLL	29,20,-1,13,-1,32	cavern	1	23446	23446	1	0	0	28577	28577	True
layers	1	31359	31359	REACHER	29,20,-1,25,-1,28	cavern	1	22861	22861	0	1	0			True
layers	1	31359	31359	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	26226	26226	1	0	0	34904	34904	True
layers	1	31359	31359	MOLEMARIAN	29,20,-1,25,-1,20	cavern	1	19444	19444	1	0	0	22276	22276	True
layers	1	31359	31359	DEMON_16	29,20,-1,43,-1,3	cavern	2	25119	27891	2	0	0	28577	28577	True
layers	1	37790	37790	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	18340	18340	1	0	0	19005	19005	True
layers	1	37790	37790	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	4	19356	27258	4	0	0	22146	28473	True
layers	1	53635	53635	VORACIOUS_CAVE_CRAWLER	29,20,-1,25,-1,17	cavern	1	27010	27010	1	0	0	31395	31395	True
layers	1	53635	53635	CAVE_BLOB	28,20,-1,25,-1,15	cavern	1	19973	19973	0	0	1			True
layers	1	53635	53635	ELK_BIRD	29,20,-1,8,-1,21	cavern	10	19501	27916	10	0	0	28161	34608	True
layers	1	56795	56795	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	10	19302	26372	10	0	0	25001	34516	True
layers	1	59936	59936	DEMON_9	29,20,-1,43,-1,2	cavern	3	24699	28227	3	0	0	28307	31375	True
layers	1	59936	59936	CRUNDLE	29,20,-1,13,-1,9	cavern	16	18963	27800	16	0	0	28307	37764	True
layers	1	78660	78660	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	3	19207	22979	0	0	3			True
layers	1	85030	85030	REACHER	29,20,-1,25,-1,28	cavern	1	20148	20148	0	0	1			True
layers	1	88243	88243	TROLL	29,20,-1,8,-1,27	cavern	1	17984	17984	0	0	1			True
layers	1	88243	88243	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	20032	20032	0	0	1			True
layers	1	88243	91311	DEMON_18	29,20,-1,43,-1,1	cavern	5	17195	24633	0	0	5			True
layers	1	97700	97700	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	25761	25761	0	0	1			True
layers	1	97700	97700	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	23475	23475	0	0	1			True
layers	2	3265	3265	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	23409	23409	1	0	0	28664	28664	True
layers	2	3265	3265	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	21347	21347	1	0	0	25460	25460	True
layers	2	3265	3265	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	18704	18704	1	0	0	25460	25460	True
layers	2	3265	3265	DEMON_13	29,20,-1,43,-1,4	cavern	1	20562	20562	1	0	0	22224	22224	True
layers	2	3265	3265	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	3	17035	26058	3	0	0	19072	28664	True
layers	2	3265	3265	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	17407	27521	9	0	0	22224	41311	True
layers	2	3265	3265	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	23805	23805	1	0	0	34999	34999	True
layers	2	3265	3265	DEMON_10	29,20,-1,43,-1,5	cavern	3	17725	23499	3	0	0	19072	28664	True
