run	arm	rep	tick	abs_tick	subject	metric	value
20260917-235140	edge	1	16883	2032883	clock	year	5
20260917-235140	edge	1	16883	2032883	clock	tick	16883
20260917-235140	edge	1	16883	2032883	clock	season	0
20260917-235140	edge	1	16883	2032883	clock	paused	1
20260917-235140	edge	1	16883	2032883	clock	fps_cap	1000.0
20260917-235140	edge	1	16883	2032883	clock	fps_achieved	123
20260917-235140	edge	1	16883	2032883	clock	gfps_cap	10.0
20260917-235140	edge	1	16883	2032883	clock	units_active	36
20260917-235140	edge	1	16883	2032883	clock	popups	0
20260917-235140	edge	1	16883	2032883	clock	map	1
20260917-235140	edge	1	18024	2034024	clock	fps_achieved	233
20260917-235140	edge	1	18024	2034024	clock	units_active	63
20260917-235140	edge	1	18024	2034024	clock	popups	0
20260917-235140	edge	1	18024	2034024	clock	paused	1
20260917-235140	edge	1	18024	2034024	clock	ticks_per_wall_s	63.3
20260917-235140	edge	1	18024	2034024	180	arrival_species	MONITOR_LIZARD
20260917-235140	edge	1	18024	2034024	180	arrival_countdown	27437
20260917-235140	edge	1	18024	2034024	181	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	181	arrival_countdown	28522
20260917-235140	edge	1	18024	2034024	182	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	182	arrival_countdown	20454
20260917-235140	edge	1	18024	2034024	183	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	183	arrival_countdown	19100
20260917-235140	edge	1	18024	2034024	184	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	184	arrival_countdown	24286
20260917-235140	edge	1	18024	2034024	185	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	185	arrival_countdown	23814
20260917-235140	edge	1	18024	2034024	186	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	186	arrival_countdown	28626
20260917-235140	edge	1	18024	2034024	187	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	187	arrival_countdown	28009
20260917-235140	edge	1	18024	2034024	188	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	188	arrival_countdown	21584
20260917-235140	edge	1	18024	2034024	189	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	189	arrival_countdown	24439
20260917-235140	edge	1	18024	2034024	190	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	190	arrival_countdown	27106
20260917-235140	edge	1	18024	2034024	191	arrival_species	DEMON_9
20260917-235140	edge	1	18024	2034024	191	arrival_countdown	19900
20260917-235140	edge	1	18024	2034024	192	arrival_species	DEMON_9
20260917-235140	edge	1	18024	2034024	192	arrival_countdown	21699
20260917-235140	edge	1	18024	2034024	193	arrival_species	DEMON_9
20260917-235140	edge	1	18024	2034024	193	arrival_countdown	27777
20260917-235140	edge	1	18024	2034024	194	arrival_species	TROLL
20260917-235140	edge	1	18024	2034024	194	arrival_countdown	23126
20260917-235140	edge	1	18024	2034024	195	arrival_species	TROLL
20260917-235140	edge	1	18024	2034024	195	arrival_countdown	28454
20260917-235140	edge	1	18024	2034024	196	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	196	arrival_countdown	20935
20260917-235140	edge	1	18024	2034024	197	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	197	arrival_countdown	26822
20260917-235140	edge	1	18024	2034024	198	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	198	arrival_countdown	26210
20260917-235140	edge	1	18024	2034024	199	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	199	arrival_countdown	25656
20260917-235140	edge	1	18024	2034024	200	arrival_species	BUGBAT
20260917-235140	edge	1	18024	2034024	200	arrival_countdown	24073
20260917-235140	edge	1	18024	2034024	162	countdown	27893
20260917-235140	edge	1	18024	2034024	162	flag_src	1
20260917-235140	edge	1	18024	2034024	163	countdown	21395
20260917-235140	edge	1	18024	2034024	163	flag_src	1
20260917-235140	edge	1	18024	2034024	164	countdown	24285
20260917-235140	edge	1	18024	2034024	164	flag_src	1
20260917-235140	edge	1	18024	2034024	165	countdown	25645
20260917-235140	edge	1	18024	2034024	165	flag_src	1
20260917-235140	edge	1	18024	2034024	166	countdown	20055
20260917-235140	edge	1	18024	2034024	166	flag_src	1
20260917-235140	edge	1	18024	2034024	167	countdown	25406
20260917-235140	edge	1	18024	2034024	167	flag_src	1
20260917-235140	edge	1	18024	2034024	168	countdown	25870
20260917-235140	edge	1	18024	2034024	168	flag_src	1
20260917-235140	edge	1	18024	2034024	178	countdown	25577
20260917-235140	edge	1	18024	2034024	178	flag_src	1
20260917-235140	edge	1	18024	2034024	179	countdown	22919
20260917-235140	edge	1	18024	2034024	179	flag_src	1
20260917-235140	edge	1	18024	2034024	180	countdown	27437
20260917-235140	edge	1	18024	2034024	180	flag_src	1
20260917-235140	edge	1	18024	2034024	181	countdown	28522
20260917-235140	edge	1	18024	2034024	181	flag_src	1
20260917-235140	edge	1	18024	2034024	182	countdown	20454
20260917-235140	edge	1	18024	2034024	182	flag_src	1
20260917-235140	edge	1	18024	2034024	183	countdown	19100
