arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
high_4to1	1	3237	3237	PORCUPINE	29,20,-1,-1,-1,90	surface	1	19657	19657	1	0	0	22242	22242	True
high_4to1	1	3237	3237	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	23456	23456	1	0	0	28628	28628	True
high_4to1	1	3237	3237	DEMON_9	29,20,-1,43,-1,2	cavern	1	18830	18830	1	0	0	19136	19136	True
high_4to1	1	3237	3237	BIRD_EMU	29,20,-1,-1,-1,56	surface	4	20076	25013	4	0	0	22242	28628	True
high_4to1	1	3237	3237	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	17906	25549	10	0	0	22242	38286	True
high_4to1	1	3237	3237	CRUNDLE	29,21,-1,13,-1,9	cavern	18	18310	26603	18	0	0	25339	41536	True
high_4to1	1	3237	3237	DEMON_3	29,20,-1,43,-1,0	cavern	3	18468	25468	3	0	0	22242	28628	True
high_4to1	1	28576	28576	DEMON_9	29,20,-1,43,-1,2	cavern	2	21731	22237	2	0	0	22707	26055	True
high_4to1	1	28576	28576	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	20305	20305	1	0	0	22707	22707	True
high_4to1	1	31865	31865	REACHER	29,20,-1,25,-1,28	cavern	2	21924	24398	2	0	0	26041	29228	True
high_4to1	1	31865	31865	BIRD_EMU	29,20,-1,-1,-1,56	surface	2	23895	26375	2	0	0	26041	29228	True
high_4to1	1	41523	41523	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	22896	22896	1	0	0	26078	26078	True
high_4to1	1	41523	41523	TROLL	29,21,-1,8,-1,27	cavern	1	23974	23974	1	0	0	26078	26078	True
high_4to1	1	44773	44773	TROGLODYTE	29,20,-1,13,-1,19	cavern	9	17842	26391	9	0	0	19513	29073	True
high_4to1	1	51283	51283	DEMON_13	29,20,-1,43,-1,4	cavern	4	21688	28534	4	0	0	22563	32366	True
high_4to1	1	57906	57906	RUTHERER	29,20,-1,25,-1,19	cavern	5	21056	26933	5	0	0	22516	28984	True
high_4to1	1	57906	57906	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	5	19872	28819	5	0	0	28984	35334	True
high_4to1	1	67601	67601	BIRD_SWALLOW_CAVE_GIANT	29,21,-1,8,-1,18	cavern	1	19772	19772	1	0	0	22534	22534	True
high_4to1	1	67601	67601	TROLL	29,20,-1,8,-1,27	cavern	1	19189	19189	1	0	0	22534	22534	True
high_4to1	1	73846	73846	CAVE_FLOATER	29,20,-1,13,-1,22	cavern	3	20747	23187	2	0	1	25772	25772	True
high_4to1	1	80422	80422	DEMON_10	29,20,-1,43,-1,5	cavern	5	20676	25956	1	0	4	22362	22362	True
high_4to1	1	86890	86890	GORLAK	29,20,-1,25,-1,32	cavern	1	17935	17935	0	0	1			True
high_4to1	1	86890	86890	REACHER	29,20,-1,25,-1,28	cavern	1	25678	25678	0	0	1			True
high_4to1	1	90135	90135	TROLL	29,20,-1,8,-1,27	cavern	1	18898	18898	0	0	1			True
high_4to1	1	90135	90135	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	21313	21313	0	0	1			True
high_4to1	1	93240	93240	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	20412	20412	0	0	1			True
high_4to1	1	93240	93240	BADGER	29,20,-1,-1,-1,82	surface	9	19187	25774	0	0	9			True
high_4to1	1	99618	99618	CRUNDLE	29,20,-1,13,-1,9	cavern	15	18488	27950	0	0	15			True
high_4to1	2	3171	3171	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	23120	23120	1	0	0	25595	25595	True
high_4to1	2	3171	3171	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	23025	23025	1	0	0	25595	25595	True
high_4to1	2	3171	3171	JABBERER	29,20,-1,13,-1,21	cavern	1	19163	19163	1	0	0	22389	22389	True
high_4to1	2	3171	3171	DEMON_10	29,20,-1,43,-1,5	cavern	1	17481	17481	1	0	0	19052	19052	True
high_4to1	2	3171	3171	BIRD_EMU	29,20,-1,-1,-1,56	surface	5	18865	23305	5	0	0	25595	25595	True
high_4to1	2	3171	3171	TROLL	29,21,-1,8,-1,27	cavern	1	23282	23282	1	0	0	25595	25595	True
high_4to1	2	3171	3171	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	19915	19915	0	1	0			True
high_4to1	2	3171	3171	DEMON_4	29,20,-1,43,-1,6	cavern	3	23595	24880	3	0	0	28938	28938	True
high_4to1	2	22223	22223	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	3	24253	28339	3	0	0	28934	28934	True
high_4to1	2	28766	28766	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	18021	25637	5	0	0	22391	28831	True
high_4to1	2	28766	28766	WOMBAT	29,20,-1,-1,-1,96	surface	1	22263	22263	1	0	0	25589	25589	True
high_4to1	2	28766	28766	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	4	21647	28442	4	0	0	22391	35020	True
high_4to1	2	32109	32109	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	4	19047	26823	4	0	0	22246	38020	True
high_4to1	2	32109	32109	DEMON_19	28,20,-1,44,-1,0	cavern	2	25011	27139	2	0	0	25488	28597	True
high_4to1	2	51157	51157	CRUNDLE	29,20,-1,13,-1,9	cavern	15	19044	27233	15	0	0	22043	28364	True
high_4to1	2	54355	54355	WOMBAT	29,20,-1,-1,-1,96	surface	1	24178	24178	1	0	0	28401	28401	True
high_4to1	2	57597	57597	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	22911	22911	1	0	0	28309	28309	True
high_4to1	2	57597	57597	CROCODILE_CAVE	29,21,-1,8,-1,10	cavern	1	25993	25993	1	0	0	28309	28309	True
high_4to1	2	57597	57597	DEMON_1	28,20,-1,44,-1,3	cavern	4	20758	28467	4	0	0	25159	31455	True
high_4to1	2	63786	63786	ELK_BIRD	29,20,-1,25,-1,21	cavern	10	19630	26943	10	0	0	22120	28576	True
high_4to1	2	63786	63786	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	2	24901	25707	2	0	0	28576	28576	True
high_4to1	2	79521	79521	TROGLODYTE	29,20,-1,13,-1,19	cavern	7	21734	27773	1	0	6	22353	22353	True
high_4to1	2	85906	85906	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	26793	26793	0	0	1			True
high_4to1	2	85906	85906	TROLL	29,20,-1,8,-1,27	cavern	1	24109	24109	0	0	1			True
high_4to1	2	85906	85906	DEMON_4	29,20,-1,43,-1,6	cavern	1	25862	25862	0	0	1			True
high_4to1	2	89052	89052	DEMON_13	29,20,-1,43,-1,4	cavern	2	23446	25133	0	0	2			True
high_4to1	2	92362	92362	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	19958	19958	0	0	1			True
high_4to1	2	92362	92362	BIRD_KAKAPO	29,20,-1,-1,-1,55	surface	1	24446	24446	0	0	1			True
high_4to1	2	92362	92362	CRUNDLE	29,20,-1,25,-1,12	cavern	13	18930	27166	0	0	13			True
low_4to1	1	3187	3187	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	6	17510	26264	6	0	0	19121	32103	True
low_4to1	1	3187	3187	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	18840	18840	1	0	0	22417	22417	True
low_4to1	1	3187	3187	BLIND_CAVE_OGRE	29,21,-1,13,-1,29	cavern	2	17387	23870	2	0	0	28965	28965	True
low_4to1	1	3187	3187	DEMON_3	29,20,-1,43,-1,0	cavern	4	17236	23195	4	0	0	19121	28965	True
low_4to1	1	3187	3187	TOAD_GIANT_CAVE	30,20,-1,8,-1,12	cavern	1	23295	23295	1	0	0	25626	25626	True
low_4to1	1	28813	28813	OLM_GIANT	29,20,-1,8,-1,9	cavern	2	21482	25254	2	0	0	25972	44895	True
low_4to1	1	32152	32152	TROLL	29,20,-1,25,-1,27	cavern	1	26027	26027	1	0	0	28997	28997	True
low_4to1	1	32152	32152	RUTHERER	29,20,-1,25,-1,19	cavern	7	17801	25835	7	0	0	19268	28997	True
low_4to1	1	32152	32152	DEMON_15	28,20,-1,44,-1,6	cavern	3	18960	27375	3	0	0	19268	28997	True
low_4to1	1	32152	32152	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	22138	22138	1	0	0	25735	25735	True
low_4to1	1	32152	32152	MANERA	29,20,-1,13,-1,31	cavern	1	24695	24695	1	0	0	28997	28997	True
low_4to1	1	32152	32152	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	21792	21792	1	0	0	22633	22633	True
low_4to1	1	35290	35290	BADGER	29,20,-1,-1,-1,82	surface	9	18571	28007	9	0	0	22597	28942	True
low_4to1	1	57887	57887	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	25047	25047	1	0	0	31561	31561	True
low_4to1	1	57887	57887	CRUNDLE	29,20,-1,13,-1,9	cavern	20	17796	28516	20	0	0	22060	31561	True
low_4to1	1	61149	61149	PLUMP_HELMET_MAN	29,20,-1,25,-1,13	cavern	4	21997	26599	4	0	0	28299	31555	True
low_4to1	1	61149	61149	CRUNDLE	29,20,-1,25,-1,12	cavern	19	17918	27986	11	0	8	28299	41238	True
low_4to1	1	61149	61149	DEMON_4	30,20,-1,43,-1,6	cavern	5	19404	28011	1	0	4	31555	31555	True
low_4to1	1	61149	61149	DEMON_4	29,20,-1,43,-1,6	cavern	4	20948	26424	1	0	3	22012	22012	True
low_4to1	1	64232	64232	KANGAROO	29,20,-1,-1,-1,88	surface	4	21004	26325	1	0	3	28472	28472	True
low_4to1	1	64232	64232	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	26461	26461	1	0	0	28472	28472	True
low_4to1	1	73708	73708	TROLL	29,20,-1,8,-1,27	cavern	1	25407	25407	0	0	1			True
low_4to1	1	79947	79947	MAGMA_CRAB	29,20,-1,34,-1,0	cavern	5	20843	29049	0	0	5			True
low_4to1	1	79947	79947	IMP_FIRE	29,20,-1,34,-1,1	cavern	3	19514	27614	0	0	3			True
low_4to1	1	89448	89448	CROCODILE_CAVE	30,20,-1,8,-1,10	cavern	1	25756	25756	0	0	1			True
low_4to1	1	89448	89448	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	26544	26544	0	0	1			True
low_4to1	1	89448	89448	OLM_GIANT	29,21,-1,13,-1,13	cavern	1	22227	22227	0	0	1			True
low_4to1	2	3222	3222	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	19276	19276	1	0	0	22483	22483	True
low_4to1	2	3222	3222	TROLL	29,20,-1,8,-1,27	cavern	1	23674	23674	1	0	0	35163	35163	True
low_4to1	2	3222	3222	JABBERER	29,20,-1,13,-1,21	cavern	1	21516	21516	1	0	0	22483	22483	True
low_4to1	2	3222	3222	DEMON_19	28,20,-1,44,-1,0	cavern	2	18981	22820	2	0	0	22483	25588	True
low_4to1	2	3222	3222	BADGER	29,20,-1,-1,-1,82	surface	4	18356	23419	4	0	0	22483	28775	True
low_4to1	2	3222	3222	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	19345	19345	1	0	0	47934	47934	True
low_4to1	2	3222	3222	GORLAK	29,20,-1,13,-1,33	cavern	1	19503	19503	1	0	0	25588	25588	True
low_4to1	2	25705	25705	DEMON_4	28,20,-1,44,-1,2	cavern	3	26194	28400	3	0	0	28652	31865	True
low_4to1	2	25705	25705	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	23181	23181	1	0	0	25451	25451	True
low_4to1	2	28810	28810	CAVE_FLOATER	28,20,-1,13,-1,22	cavern	2	22307	23477	1	0	1	51190	51190	True
low_4to1	2	31997	31997	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	4	19796	22512	4	0	0	22360	28764	True
low_4to1	2	31997	31997	CAVE_DRAGON	29,20,-1,25,-1,29	cavern	1	28677	28677	1	0	0	28764	28764	True
low_4to1	2	31997	31997	CRUNDLE	29,20,-1,25,-1,12	cavern	17	17149	27932	17	0	0	25573	38301	True
low_4to1	2	38385	38385	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	22543	22543	1	0	0	25601	25601	True
low_4to1	2	51156	51156	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	22664	22664	1	0	0	25596	25596	True
low_4to1	2	54357	54357	DEMON_10	30,20,-1,43,-1,5	cavern	4	25402	29440	4	0	0	25643	32009	True
low_4to1	2	57570	57570	PORCUPINE	29,20,-1,-1,-1,90	surface	1	22123	22123	1	0	0	25555	25555	True
low_4to1	2	60761	60761	WOMBAT	29,20,-1,-1,-1,96	surface	1	27946	27946	1	0	0	31987	31987	True
low_4to1	2	63986	63986	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	26263	26263	1	0	0	32024	32024	True
low_4to1	2	70298	70298	VORACIOUS_CAVE_CRAWLER	29,20,-1,25,-1,17	cavern	1	24089	24089	1	0	0	25712	25712	True
low_4to1	2	70298	70298	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	2	24894	27740	1	0	1	28793	28793	True
low_4to1	2	76752	76752	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	18629	18629	1	0	0	22339	22339	True
low_4to1	2	80000	80000	CRUNDLE	29,20,-1,13,-1,9	cavern	15	19933	28399	0	0	15			True
low_4to1	2	83125	83125	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	3	21380	24947	0	0	3			True
low_4to1	2	86366	86366	DEMON_18	29,20,-1,43,-1,1	cavern	1	26313	26313	0	0	1			True
low_4to1	2	86366	86366	DEMON_12	28,20,-1,44,-1,4	cavern	1	22886	22886	0	0	1			True
low_4to1	2	96010	96010	GORLAK	29,20,-1,8,-1,28	cavern	1	18594	18594	0	0	1			True
low_4to1	2	99091	99091	TOAD_GIANT_CAVE	30,20,-1,8,-1,12	cavern	1	20605	20605	0	0	1			True
low_4to1	2	99091	99091	CRUNDLE	29,20,-1,25,-1,12	cavern	1	26637	26637	0	0	1			True
