arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
leader	1	27038	27038	GROUNDHOG	29,20,-1,-1,-1,80	surface	3	20268	28114	0	0	3			True
leader	1	27038	27038	DEMON_16	29,20,-1,43,-1,3	cavern	5	19640	26453	0	0	5			True
leader	1	27038	27038	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	8	21372	27246	0	0	8			True
leader	1	30262	30262	VORACIOUS_CAVE_CRAWLER	29,20,-1,25,-1,17	cavern	1	21619	21619	0	0	1			True
leader	1	30262	30262	FLESH_BALL	29,20,-1,25,-1,14	cavern	5	21799	28676	0	0	5			True
leader	2	1106	1106	WOMBAT	29,20,-1,-1,-1,96	surface	1	22577	22577	1	0	0	27194	27194	True
leader	2	1106	1106	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	24291	24291	1	0	0	27194	27194	True
leader	2	1106	1106	TROLL	29,21,-1,13,-1,32	cavern	1	21005	21005	1	0	0	21697	21697	True
leader	2	1106	1106	DEMON_16	29,20,-1,43,-1,3	cavern	1	24293	24293	1	0	0	25003	25003	True
leader	2	1106	1106	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	9	20973	28973	4	0	5	21697	29402	True
leader	2	1106	1106	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	23807	23807	1	0	0	25003	25003	True
leader	2	1106	1106	GORLAK	29,20,-1,13,-1,33	cavern	1	28155	28155	0	0	1			True
leader	2	1106	1106	DEMON_4	28,20,-1,44,-1,2	cavern	5	23064	27655	1	0	4	29402	29402	True
leader	2	2207	2207	DINGO	29,20,-1,-1,-1,100	surface	7	19850	28356	0	0	7			True
leader	2	22803	22803	CRUNDLE	29,20,-1,13,-1,9	cavern	19	19799	29464	0	0	19			True
leader	2	26109	26109	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	26432	26432	0	0	1			True
leader	2	28300	28300	ELK_BIRD	29,20,-1,8,-1,21	cavern	4	20975	26390	0	0	4			True
leader	2	29407	29407	CRUNDLE	29,20,-1,25,-1,12	cavern	8	20837	28994	0	0	8			True
nudge	1	1113	1113	WOMBAT	29,20,-1,-1,-1,96	surface	1	24484	24484	1	0	0	25746	25746	True
nudge	1	1113	1113	TROGLODYTE	29,20,-1,8,-1,19	cavern	8	19867	28638	2	0	6	29019	29019	True
nudge	1	1113	1113	REACHER	29,20,-1,13,-1,30	cavern	1	21917	21917	1	0	0	26815	26815	True
nudge	1	1113	1113	DEMON_10	29,20,-1,43,-1,5	cavern	5	20039	27873	1	0	4	29019	29019	True
nudge	1	1113	1113	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	10	19798	28029	3	0	7	29019	29019	True
nudge	1	1113	1113	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	20937	20937	1	0	0	22511	22511	True
nudge	1	1113	1113	DINGO	29,20,-1,-1,-1,100	surface	7	22160	29404	0	0	7			True
nudge	1	23624	23624	TOAD_GIANT_CAVE	29,21,-1,13,-1,10	cavern	1	20617	20617	0	0	1			True
nudge	1	27928	27928	CRUNDLE	29,20,-1,13,-1,9	cavern	13	20682	29452	0	0	13			True
nudge	1	30132	30132	TROLL	29,20,-1,25,-1,27	cavern	1	20259	20259	0	0	1			True
nudge	1	30132	30132	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	1	25268	25268	0	0	1			True
nudge	2	1117	1117	BADGER	28,19,-1,-1,-1,82	surface	7	19612	26875	5	0	2	25571	28902	True
nudge	2	1117	1117	TROGLODYTE	29,20,-1,8,-1,19	cavern	7	19173	28548	1	0	6	22203	22203	True
nudge	2	1117	1117	GORLAK	29,20,-1,13,-1,33	cavern	1	24840	24840	1	0	0	26684	26684	True
nudge	2	1117	1117	DEMON_16	29,20,-1,43,-1,3	cavern	5	18974	27499	2	0	3	27794	28902	True
nudge	2	1117	1117	BIRD_KAKAPO	29,20,-1,-1,-1,55	surface	1	21722	21722	1	0	0	25571	25571	True
nudge	2	1117	1117	CRUNDLE	29,20,-1,13,-1,9	cavern	19	19358	29196	0	0	19			True
nudge	2	1117	1117	DINGO	29,20,-1,-1,-1,100	surface	7	19358	27272	5	0	2	23287	28902	True
nudge	2	30019	30019	CRUNDLE	29,20,-1,25,-1,12	cavern	4	21132	23703	0	0	4			True
station	1	1089	1089	SKUNK	29,20,-1,-1,-1,92	surface	1	21818	21818	1	0	0	23409	23409	True
station	1	1089	1089	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	19387	28675	1	0	8	23409	23409	True
station	1	1089	1089	ELK_BIRD	29,20,-1,13,-1,25	cavern	10	20461	29655	9	0	1	25670	29162	True
station	1	1089	1089	DEMON_4	29,20,-1,43,-1,6	cavern	3	19046	26536	3	0	0	28015	28015	True
station	1	1089	1089	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	25558	25558	1	0	0	26781	26781	True
station	1	1089	1089	DINGO	29,20,-1,-1,-1,100	surface	7	20982	28339	4	0	3	25670	29162	True
station	1	29104	29104	DEMON_18	29,20,-1,43,-1,1	cavern	3	23382	27272	0	0	3			True
station	1	30251	30251	TROLL	29,20,-1,25,-1,27	cavern	1	23035	23035	0	0	1			True
station	1	30251	30251	REACHER	29,20,-1,25,-1,28	cavern	1	25598	25598	0	0	1			True
station	1	30251	30251	TROLL	29,20,-1,13,-1,32	cavern	1	25357	25357	0	0	1			True
station	2	1095	1095	SKUNK	29,20,-1,-1,-1,92	surface	1	22634	22634	1	0	0	24453	24453	True
station	2	1095	1095	DEMON_9	29,20,-1,43,-1,2	cavern	4	19410	26124	4	0	0	26719	26719	True
station	2	1095	1095	PORCUPINE	29,20,-1,-1,-1,90	surface	1	19361	19361	1	0	0	21268	21268	True
station	2	1095	1095	TROLL	29,20,-1,8,-1,27	cavern	1	23109	23109	1	0	0	28895	28895	True
station	2	1095	1095	TROGLODYTE	29,20,-1,13,-1,19	cavern	8	19879	29238	6	0	2	21268	30043	True
station	2	1095	1095	DEMON_4	28,20,-1,44,-1,2	cavern	3	19377	28856	2	0	1	25632	26719	True
station	2	1095	1095	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	21249	28577	1	0	5	30043	30043	True
station	2	1095	1095	DINGO	29,20,-1,-1,-1,100	surface	7	20862	28949	5	1	1	27813	28895	True
station	2	22363	22363	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	26211	26211	0	0	1			True
station	2	22363	22363	BIRD_EMU	29,20,-1,-1,-1,56	surface	7	19938	29160	0	0	7			True
station	2	22363	22363	DINGO	29,20,-1,-1,-1,100	surface	7	19418	28010	0	0	7			True
station	2	27814	27814	DEMON_4	29,20,-1,43,-1,6	cavern	3	22414	28523	0	0	3			True
station	2	29990	29990	CRUNDLE	29,20,-1,25,-1,12	cavern	15	20313	29013	0	0	15			True
