arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
once	1	648	648	BADGER	29,20,-1,-1,-1,82	surface	4	21393	27724	1	3	0	21920	21920	True
once	1	648	648	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	19500	29258	0	0	9			True
once	1	648	648	CAVE_FLOATER	29,20,-1,13,-1,22	cavern	2	23856	24235	0	0	2			True
once	1	648	648	DEMON_3	29,20,-1,43,-1,0	cavern	2	27184	27716	0	0	2			True
once	1	1253	1253	WOLF	29,20,-1,-1,-1,101	surface	4	21294	26899	1	0	3	22008	22008	True
once	1	2619	2619	WOLF	29,20,-1,-1,-1,101	surface	7	20501	28787	0	0	7			True
once	1	4598	4598	KANGAROO	29,20,-1,-1,-1,88	surface	4	23515	27814	0	0	4			True
once	1	6526	6526	SKUNK	29,20,-1,-1,-1,92	surface	1	25902	25902	0	0	1			True
once	1	6526	6526	GROUNDHOG	29,20,-1,-1,-1,80	surface	1	22336	22336	0	0	1			True
once	1	8375	8375	KANGAROO	29,20,-1,-1,-1,88	surface	4	20694	26042	0	0	4			True
once	1	10169	10169	KANGAROO	29,20,-1,-1,-1,88	surface	4	21700	27343	0	0	4			True
once	1	12192	12192	SKUNK	29,20,-1,-1,-1,92	surface	1	26153	26153	0	0	1			True
once	1	12192	12192	KANGAROO	29,20,-1,-1,-1,88	surface	3	25977	27823	0	0	3			True
once	1	14049	14049	GROUNDHOG	29,20,-1,-1,-1,80	surface	3	22649	25982	0	0	3			True
once	1	14049	14049	KANGAROO	29,20,-1,-1,-1,88	surface	3	20203	27177	0	0	3			True
once	1	15991	15991	SKUNK	29,20,-1,-1,-1,92	surface	1	29433	29433	0	1	0			True
once	1	15991	15991	KANGAROO	29,20,-1,-1,-1,88	surface	3	20014	25012	0	0	3			True
once	1	17930	17930	GROUNDHOG	29,20,-1,-1,-1,80	surface	4	20655	29045	0	0	4			True
once	1	19848	19848	SKUNK	29,20,-1,-1,-1,92	surface	2	21942	27044	0	0	2			True
once	1	21888	21888	KANGAROO	29,20,-1,-1,-1,88	surface	2	23195	28126	0	0	2			True
once	1	23965	23965	GROUNDHOG	29,20,-1,-1,-1,80	surface	1	22005	22005	0	0	1			True
once	1	23965	23965	KANGAROO	29,20,-1,-1,-1,88	surface	4	22066	28780	0	0	4			True
once	2	626	626	BIRD_EMU	29,20,-1,-1,-1,56	surface	3	19796	26371	0	3	0			True
