run	arm	rep	tick	abs_tick	subject	metric	value
20260918-010759	edge	1	16883	2032883	clock	year	5
20260918-010759	edge	1	16883	2032883	clock	tick	16883
20260918-010759	edge	1	16883	2032883	clock	season	0
20260918-010759	edge	1	16883	2032883	clock	paused	1
20260918-010759	edge	1	16883	2032883	clock	fps_cap	1000.0
20260918-010759	edge	1	16883	2032883	clock	fps_achieved	119
20260918-010759	edge	1	16883	2032883	clock	gfps_cap	10.0
20260918-010759	edge	1	16883	2032883	clock	units_active	36
20260918-010759	edge	1	16883	2032883	clock	popups	0
20260918-010759	edge	1	16883	2032883	clock	map	1
20260918-010759	edge	1	18002	2034002	clock	fps_achieved	724
20260918-010759	edge	1	18002	2034002	clock	units_active	57
20260918-010759	edge	1	18002	2034002	clock	popups	0
20260918-010759	edge	1	18002	2034002	clock	paused	1
20260918-010759	edge	1	18002	2034002	clock	ticks_per_wall_s	346.1
20260918-010759	edge	1	18002	2034002	180	arrival_species	BIRD_EAGLE
20260918-010759	edge	1	18002	2034002	180	arrival_countdown	28202
20260918-010759	edge	1	18002	2034002	181	arrival_species	TROGLODYTE
20260918-010759	edge	1	18002	2034002	181	arrival_countdown	25371
20260918-010759	edge	1	18002	2034002	182	arrival_species	TROGLODYTE
20260918-010759	edge	1	18002	2034002	182	arrival_countdown	27081
20260918-010759	edge	1	18002	2034002	183	arrival_species	TROGLODYTE
20260918-010759	edge	1	18002	2034002	183	arrival_countdown	20902
20260918-010759	edge	1	18002	2034002	184	arrival_species	TROGLODYTE
20260918-010759	edge	1	18002	2034002	184	arrival_countdown	21820
20260918-010759	edge	1	18002	2034002	185	arrival_species	TROGLODYTE
20260918-010759	edge	1	18002	2034002	185	arrival_countdown	25349
20260918-010759	edge	1	18002	2034002	186	arrival_species	TROGLODYTE
20260918-010759	edge	1	18002	2034002	186	arrival_countdown	29383
20260918-010759	edge	1	18002	2034002	191	arrival_species	REACHER
20260918-010759	edge	1	18002	2034002	191	arrival_countdown	20294
20260918-010759	edge	1	18002	2034002	192	arrival_species	BIRD_SWALLOW_CAVE_GIANT
20260918-010759	edge	1	18002	2034002	192	arrival_countdown	22927
20260918-010759	edge	1	18002	2034002	193	arrival_species	IMP_FIRE
20260918-010759	edge	1	18002	2034002	193	arrival_countdown	22213
20260918-010759	edge	1	18002	2034002	194	arrival_species	IMP_FIRE
20260918-010759	edge	1	18002	2034002	194	arrival_countdown	26815
20260918-010759	edge	1	18002	2034002	195	arrival_species	IMP_FIRE
20260918-010759	edge	1	18002	2034002	195	arrival_countdown	26062
20260918-010759	edge	1	18002	2034002	196	arrival_species	IMP_FIRE
20260918-010759	edge	1	18002	2034002	196	arrival_countdown	22860
20260918-010759	edge	1	18002	2034002	197	arrival_species	DEMON_14
20260918-010759	edge	1	18002	2034002	197	arrival_countdown	24891
20260918-010759	edge	1	18002	2034002	198	arrival_species	DEMON_14
20260918-010759	edge	1	18002	2034002	198	arrival_countdown	29557
20260918-010759	edge	1	18002	2034002	199	arrival_species	DEMON_14
20260918-010759	edge	1	18002	2034002	199	arrival_countdown	24270
20260918-010759	edge	1	18002	2034002	200	arrival_species	DEMON_14
20260918-010759	edge	1	18002	2034002	200	arrival_countdown	19969
20260918-010759	edge	1	18002	2034002	162	countdown	27915
20260918-010759	edge	1	18002	2034002	162	flag_src	1
20260918-010759	edge	1	18002	2034002	163	countdown	21417
20260918-010759	edge	1	18002	2034002	163	flag_src	1
20260918-010759	edge	1	18002	2034002	164	countdown	24307
20260918-010759	edge	1	18002	2034002	164	flag_src	1
20260918-010759	edge	1	18002	2034002	165	countdown	25667
20260918-010759	edge	1	18002	2034002	165	flag_src	1
20260918-010759	edge	1	18002	2034002	166	countdown	20077
20260918-010759	edge	1	18002	2034002	166	flag_src	1
20260918-010759	edge	1	18002	2034002	167	countdown	25428
20260918-010759	edge	1	18002	2034002	167	flag_src	1
20260918-010759	edge	1	18002	2034002	168	countdown	25892
20260918-010759	edge	1	18002	2034002	168	flag_src	1
20260918-010759	edge	1	18002	2034002	178	countdown	25599
20260918-010759	edge	1	18002	2034002	178	flag_src	1
20260918-010759	edge	1	18002	2034002	179	countdown	22941
20260918-010759	edge	1	18002	2034002	179	flag_src	1
20260918-010759	edge	1	18002	2034002	180	countdown	28202
20260918-010759	edge	1	18002	2034002	180	flag_src	1
20260918-010759	edge	1	18002	2034002	181	countdown	25371
20260918-010759	edge	1	18002	2034002	181	flag_src	1
20260918-010759	edge	1	18002	2034002	182	countdown	27081
20260918-010759	edge	1	18002	2034002	182	flag_src	1
20260918-010759	edge	1	18002	2034002	183	countdown	20902
20260918-010759	edge	1	18002	2034002	183	flag_src	1
20260918-010759	edge	1	18002	2034002	184	countdown	21820
20260918-010759	edge	1	18002	2034002	184	flag_src	1
20260918-010759	edge	1	18002	2034002	185	countdown	25349
20260918-010759	edge	1	18002	2034002	185	flag_src	1
20260918-010759	edge	1	18002	2034002	186	countdown	29383
20260918-010759	edge	1	18002	2034002	186	flag_src	1
20260918-010759	edge	1	18002	2034002	191	countdown	20294
20260918-010759	edge	1	18002	2034002	191	flag_src	1
20260918-010759	edge	1	18002	2034002	192	countdown	22927
20260918-010759	edge	1	18002	2034002	192	flag_src	1
20260918-010759	edge	1	18002	2034002	193	countdown	22213
20260918-010759	edge	1	18002	2034002	193	flag_src	1
20260918-010759	edge	1	18002	2034002	194	countdown	26815
20260918-010759	edge	1	18002	2034002	194	flag_src	1
20260918-010759	edge	1	18002	2034002	195	countdown	26062
20260918-010759	edge	1	18002	2034002	195	flag_src	1
20260918-010759	edge	1	18002	2034002	196	countdown	22860
20260918-010759	edge	1	18002	2034002	196	flag_src	1
20260918-010759	edge	1	18002	2034002	197	countdown	24891
20260918-010759	edge	1	18002	2034002	197	flag_src	1
20260918-010759	edge	1	18002	2034002	198	countdown	29557
20260918-010759	edge	1	18002	2034002	198	flag_src	1
20260918-010759	edge	1	18002	2034002	199	countdown	24270
20260918-010759	edge	1	18002	2034002	199	flag_src	1
20260918-010759	edge	1	18002	2034002	200	countdown	19969
20260918-010759	edge	1	18002	2034002	200	flag_src	1
