run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260918-071424	water	1	16883	2032883	162	FISH_STINGRAY	MALE	140	116	94	13,28,0,-1,-1,6	feature	29034	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	16883	2032883	163	ALLIGATOR	FEMALE	152	89	94	13,28,0,-1,-1,4	feature	22536	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	16883	2032883	164	ALLIGATOR	MALE	154	88	94	13,28,0,-1,-1,4	feature	25426	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	16883	2032883	165	HIPPO	FEMALE	147	114	94	13,28,0,-1,-1,5	feature	26786	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	16883	2032883	166	HIPPO	FEMALE	149	116	94	13,28,0,-1,-1,5	feature	21196	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	16883	2032883	167	HIPPO	MALE	145	115	94	13,28,0,-1,-1,5	feature	26547	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	16883	2032883	168	HIPPO	FEMALE	148	114	94	13,28,0,-1,-1,5	feature	27011	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	16883	2032883	178	WEASEL	FEMALE	190	119	95	13,28,-1,-1,-1,170	surface	26718	0	1	1	0	0	-1	0	1	-1
20260918-071424	water	1	16883	2032883	179	BIRD_SWALLOW_CAVE_GIANT	FEMALE	78	191	82	12,28,-1,2,-1,18	cavern	24060	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	21972	2037972	162	FISH_STINGRAY	MALE	153	44	94	13,28,0,-1,-1,6	feature	23945	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	21972	2037972	163	ALLIGATOR	FEMALE	181	101	95	13,28,0,-1,-1,4	feature	17447	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	21972	2037972	164	ALLIGATOR	MALE	175	109	95	13,28,0,-1,-1,4	feature	20337	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	21972	2037972	165	HIPPO	FEMALE	156	138	95	13,28,0,-1,-1,5	feature	21697	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	21972	2037972	166	HIPPO	FEMALE	163	141	95	13,28,0,-1,-1,5	feature	16107	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	21972	2037972	167	HIPPO	MALE	168	143	95	13,28,0,-1,-1,5	feature	21458	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	21972	2037972	168	HIPPO	FEMALE	169	147	95	13,28,0,-1,-1,5	feature	21922	0	1	0	0	0	-1	0	1	-1
20260918-071424	water	1	21972	2037972	178	WEASEL	FEMALE	148	122	95	13,28,-1,-1,-1,170	surface	21629	0	1	1	0	0	-1	0	1	-1
20260918-071424	water	1	21972	2037972	179	BIRD_SWALLOW_CAVE_GIANT	FEMALE	31	148	83	12,28,-1,2,-1,18	cavern	18971	0	1	0	0	0	-1	0	1	-1
