run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260917-225807	v57	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	cavern	27544	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	26285	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	cavern	25307	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	24994	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	cavern	21557	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	126	ELK_BIRD	MALE	0	76	26	29,20,-1,25,-1,21	cavern	25793	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	127	ELK_BIRD	FEMALE	0	70	26	29,20,-1,25,-1,21	cavern	23542	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	128	ELK_BIRD	MALE	10	59	25	29,20,-1,25,-1,21	cavern	21683	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	129	ELK_BIRD	MALE	16	49	24	29,20,-1,25,-1,21	cavern	22338	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	130	ELK_BIRD	MALE	30	53	24	29,20,-1,25,-1,21	cavern	27192	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	131	ELK_BIRD	FEMALE	29	53	24	29,20,-1,25,-1,21	cavern	23217	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	132	ELK_BIRD	FEMALE	31	55	24	29,20,-1,25,-1,21	cavern	25038	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	25421	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	134	MAGMA_CRAB	FEMALE	0	183	23	29,20,-1,34,-1,0	cavern	26430	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	135	MAGMA_CRAB	MALE	2	176	22	29,20,-1,34,-1,0	cavern	25171	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	136	MAGMA_CRAB	FEMALE	7	168	22	29,20,-1,34,-1,0	cavern	24193	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	137	MAGMA_CRAB	MALE	9	166	22	29,20,-1,34,-1,0	cavern	23880	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	138	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	20443	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	139	BIRD_RAVEN	FEMALE	74	24	107	28,19,-1,-1,-1,53	surface	28673	0	0	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	140	BIRD_RAVEN	MALE	72	26	109	28,19,-1,-1,-1,53	surface	26540	0	0	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	141	BIRD_RAVEN	FEMALE	70	28	109	28,19,-1,-1,-1,53	surface	22483	0	0	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	142	BIRD_RAVEN	FEMALE	69	28	109	28,19,-1,-1,-1,53	surface	23940	0	0	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	143	BIRD_RAVEN	MALE	65	27	109	28,19,-1,-1,-1,53	surface	23973	0	0	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	144	CROCODILE_CAVE	MALE	164	186	52	29,20,-1,8,-1,10	cavern	23936	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	145	TROGLODYTE	MALE	122	157	29	29,20,-1,13,-1,19	cavern	24072	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	146	TROGLODYTE	FEMALE	112	171	29	29,20,-1,13,-1,19	cavern	26492	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	147	TROGLODYTE	MALE	120	180	29	29,20,-1,13,-1,19	cavern	19095	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	148	TROGLODYTE	MALE	122	180	29	29,20,-1,13,-1,19	cavern	27004	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	149	TROGLODYTE	MALE	120	185	29	29,20,-1,13,-1,19	cavern	21796	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	150	TROGLODYTE	MALE	115	188	29	29,20,-1,13,-1,19	cavern	24575	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	151	TROGLODYTE	FEMALE	114	190	29	29,20,-1,13,-1,19	cavern	22932	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	152	DEMON_18	DEFAULT	175	167	5	29,20,-1,43,-1,1	cavern	19008	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	153	DEMON_18	DEFAULT	142	182	4	29,20,-1,43,-1,1	cavern	25023	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	154	DEMON_18	DEFAULT	142	182	4	29,20,-1,43,-1,1	cavern	19032	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	155	OLM_GIANT	MALE	172	4	46	29,20,-1,8,-1,9	cavern	29004	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	156	KANGAROO	MALE	174	31	104	29,20,-1,-1,-1,88	surface	22537	0	1	1	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	157	KANGAROO	FEMALE	185	20	104	29,20,-1,-1,-1,88	surface	24895	0	1	1	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	158	KANGAROO	FEMALE	187	20	104	29,20,-1,-1,-1,88	surface	25635	0	1	1	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	159	KANGAROO	FEMALE	183	21	104	29,20,-1,-1,-1,88	surface	25909	0	1	1	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	160	GROUNDHOG	MALE	36	184	104	29,20,-1,-1,-1,80	surface	29036	0	0	0	0	0	-1	0	1	-1
20260917-225807	v57	1	17914	824314	161	GROUNDHOG	MALE	34	189	104	29,20,-1,-1,-1,80	surface	28377	0	0	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	126	ELK_BIRD	MALE	39	110	26	29,20,-1,25,-1,21	cavern	24744	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	127	ELK_BIRD	FEMALE	26	98	25	29,20,-1,25,-1,21	cavern	22493	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	128	ELK_BIRD	MALE	23	97	25	29,20,-1,25,-1,21	cavern	20634	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	129	ELK_BIRD	MALE	18	90	25	29,20,-1,25,-1,21	cavern	21289	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	130	ELK_BIRD	MALE	15	86	25	29,20,-1,25,-1,21	cavern	26143	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	131	ELK_BIRD	FEMALE	11	81	26	29,20,-1,25,-1,21	cavern	22168	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	132	ELK_BIRD	FEMALE	0	71	26	29,20,-1,25,-1,21	cavern	23989	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	133	ELK_BIRD	FEMALE	7	63	25	29,20,-1,25,-1,21	cavern	24372	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	134	MAGMA_CRAB	FEMALE	12	184	21	29,20,-1,34,-1,0	cavern	25381	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	135	MAGMA_CRAB	MALE	4	184	22	29,20,-1,34,-1,0	cavern	24122	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	136	MAGMA_CRAB	FEMALE	0	181	21	29,20,-1,34,-1,0	cavern	23144	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	137	MAGMA_CRAB	MALE	0	179	23	29,20,-1,34,-1,0	cavern	22831	0	1	0	0	0	-1	0	1	-1
20260917-225807	v57	1	18963	825363	138	MAGMA_CRAB	MALE	1	175	22	29,20,-1,34,-1,0	cavern	19394	0	1	0	0	0	-1	0	1	-1
