arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
persist	1	611	611	BIRD_EMU	29,20,-1,-1,-1,56	surface	8	20060	27621	8	0	0	25370	29692	True
persist	1	611	611	GORLAK	29,20,-1,8,-1,28	cavern	2	19844	20013	2	0	0	22900	24731	True
persist	1	611	611	TROGLODYTE	29,20,-1,13,-1,19	cavern	5	20368	27772	5	0	0	22298	30966	True
persist	1	611	611	DEMON_2	28,20,-1,44,-1,1	cavern	1	20985	20985	1	0	0	21016	21016	True
persist	1	611	611	DEMON_16	29,20,-1,43,-1,3	cavern	4	19667	29106	4	0	0	21016	33329	True
persist	1	1191	1191	DINGO	29,20,-1,-1,-1,100	surface	6	20943	27696	5	1	0	26669	28423	True
persist	1	3102	3102	DINGO	29,20,-1,-1,-1,100	surface	10	21627	29227	6	4	0	27794	30838	True
persist	1	5105	5105	COUGAR	29,20,-1,-1,-1,79	surface	1	26979	26979	1	0	0	27692	27692	True
persist	1	7279	7279	DINGO	29,20,-1,-1,-1,100	surface	6	20362	28479	4	2	0	23617	32278	True
persist	1	9330	9330	DINGO	28,19,-1,-1,-1,100	surface	10	19842	29182	10	0	0	24610	32163	True
persist	1	11309	11309	WOLF	29,20,-1,-1,-1,101	surface	7	20767	29809	6	1	0	23204	30809	True
persist	1	13955	13955	COUGAR	29,20,-1,-1,-1,79	surface	1	29378	29378	1	0	0	33561	33561	True
persist	1	16546	16546	WOLF	29,20,-1,-1,-1,101	surface	7	19745	29202	6	1	0	31535	33439	True
persist	1	19141	19141	DINGO	29,20,-1,-1,-1,100	surface	12	20148	29739	11	1	0	21118	42340	True
persist	1	22301	22301	WOLF	29,20,-1,-1,-1,101	surface	6	19675	25152	6	0	0	20395	41044	True
persist	1	23511	23511	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	20488	27944	10	0	0	22819	42859	True
persist	1	24081	24081	WOLF	29,20,-1,-1,-1,101	surface	7	20701	28440	7	0	0	24000	30238	True
persist	1	26598	26598	COUGAR	29,20,-1,-1,-1,79	surface	1	25815	25815	0	1	0			True
persist	1	28455	28455	COUGAR	29,20,-1,-1,-1,79	surface	1	25230	25230	1	0	0	28817	28817	True
persist	1	29027	29027	WOLF	29,20,-1,-1,-1,101	surface	3	19647	25183	0	3	0			True
