run	arm	rep	tick	abs_tick	subject	metric	value
20260917-080634	aquatic	1	16948	2032948	clock	year	5
20260917-080634	aquatic	1	16948	2032948	clock	tick	16948
20260917-080634	aquatic	1	16948	2032948	clock	season	0
20260917-080634	aquatic	1	16948	2032948	clock	paused	1
20260917-080634	aquatic	1	16948	2032948	clock	fps_cap	1000.0
20260917-080634	aquatic	1	16948	2032948	clock	fps_achieved	259
20260917-080634	aquatic	1	16948	2032948	clock	gfps_cap	10.0
20260917-080634	aquatic	1	16948	2032948	clock	units_active	51
20260917-080634	aquatic	1	16948	2032948	clock	popups	0
20260917-080634	aquatic	1	16948	2032948	clock	map	1
20260917-080634	aquatic	1	17447	2033447	clock	fps_achieved	185
20260917-080634	aquatic	1	17447	2033447	clock	units_active	53
20260917-080634	aquatic	1	17447	2033447	clock	popups	0
20260917-080634	aquatic	1	17447	2033447	clock	paused	1
20260917-080634	aquatic	1	17447	2033447	clock	ticks_per_wall_s	51.8
20260917-080634	aquatic	1	17447	2033447	193	arrival_species	WEASEL
20260917-080634	aquatic	1	17447	2033447	193	arrival_countdown	27539
20260917-080634	aquatic	1	17447	2033447	194	arrival_species	OLM_GIANT
20260917-080634	aquatic	1	17447	2033447	194	arrival_countdown	27196
20260917-080634	aquatic	1	17447	2033447	195	arrival_species	DRALTHA
20260917-080634	aquatic	1	17447	2033447	195	arrival_countdown	26804
20260917-080634	aquatic	1	17447	2033447	196	arrival_species	DRALTHA
20260917-080634	aquatic	1	17447	2033447	196	arrival_countdown	29500
20260917-080634	aquatic	1	17447	2033447	162	countdown	19677
20260917-080634	aquatic	1	17447	2033447	162	flag_src	1
20260917-080634	aquatic	1	17447	2033447	163	countdown	22939
20260917-080634	aquatic	1	17447	2033447	163	flag_src	1
20260917-080634	aquatic	1	17447	2033447	164	countdown	25734
20260917-080634	aquatic	1	17447	2033447	164	flag_src	1
20260917-080634	aquatic	1	17447	2033447	165	countdown	20238
20260917-080634	aquatic	1	17447	2033447	165	flag_src	1
20260917-080634	aquatic	1	17447	2033447	166	countdown	23018
20260917-080634	aquatic	1	17447	2033447	166	flag_src	1
20260917-080634	aquatic	1	17447	2033447	167	countdown	21512
20260917-080634	aquatic	1	17447	2033447	167	flag_src	1
20260917-080634	aquatic	1	17447	2033447	168	countdown	24058
20260917-080634	aquatic	1	17447	2033447	168	flag_src	1
20260917-080634	aquatic	1	17447	2033447	169	countdown	28612
20260917-080634	aquatic	1	17447	2033447	169	flag_src	1
20260917-080634	aquatic	1	17447	2033447	170	countdown	22666
20260917-080634	aquatic	1	17447	2033447	170	flag_src	1
20260917-080634	aquatic	1	17447	2033447	181	countdown	28608
20260917-080634	aquatic	1	17447	2033447	181	flag_src	1
20260917-080634	aquatic	1	17447	2033447	191	countdown	28713
20260917-080634	aquatic	1	17447	2033447	191	flag_src	0
20260917-080634	aquatic	1	17447	2033447	192	countdown	23113
20260917-080634	aquatic	1	17447	2033447	192	flag_src	1
20260917-080634	aquatic	1	17447	2033447	193	countdown	27539
20260917-080634	aquatic	1	17447	2033447	193	flag_src	0
20260917-080634	aquatic	1	17447	2033447	194	countdown	27196
20260917-080634	aquatic	1	17447	2033447	194	flag_src	1
20260917-080634	aquatic	1	17447	2033447	195	countdown	26804
20260917-080634	aquatic	1	17447	2033447	195	flag_src	1
20260917-080634	aquatic	1	17447	2033447	196	countdown	29500
20260917-080634	aquatic	1	17447	2033447	196	flag_src	1
20260917-080634	aquatic	1	17738	2033738	clock	fps_achieved	543
20260917-080634	aquatic	1	17738	2033738	clock	units_active	53
20260917-080634	aquatic	1	17738	2033738	clock	popups	0
20260917-080634	aquatic	1	17738	2033738	clock	paused	1
20260917-080634	aquatic	1	17738	2033738	clock	ticks_per_wall_s	157.8
20260917-080634	aquatic	1	17738	2033738	162	countdown	19386
20260917-080634	aquatic	1	17738	2033738	162	flag_src	1
20260917-080634	aquatic	1	17738	2033738	163	countdown	22648
20260917-080634	aquatic	1	17738	2033738	163	flag_src	1
20260917-080634	aquatic	1	17738	2033738	164	countdown	25443
20260917-080634	aquatic	1	17738	2033738	164	flag_src	1
20260917-080634	aquatic	1	17738	2033738	165	countdown	19947
20260917-080634	aquatic	1	17738	2033738	165	flag_src	1
20260917-080634	aquatic	1	17738	2033738	166	countdown	22727
20260917-080634	aquatic	1	17738	2033738	166	flag_src	1
20260917-080634	aquatic	1	17738	2033738	167	countdown	21221
20260917-080634	aquatic	1	17738	2033738	167	flag_src	1
20260917-080634	aquatic	1	17738	2033738	168	countdown	23767
20260917-080634	aquatic	1	17738	2033738	168	flag_src	1
20260917-080634	aquatic	1	17738	2033738	169	countdown	28321
20260917-080634	aquatic	1	17738	2033738	169	flag_src	1
20260917-080634	aquatic	1	17738	2033738	170	countdown	22375
20260917-080634	aquatic	1	17738	2033738	170	flag_src	1
20260917-080634	aquatic	1	17738	2033738	181	countdown	28317
20260917-080634	aquatic	1	17738	2033738	181	flag_src	1
20260917-080634	aquatic	1	17738	2033738	191	countdown	28422
20260917-080634	aquatic	1	17738	2033738	191	flag_src	0
20260917-080634	aquatic	1	17738	2033738	192	countdown	22822
20260917-080634	aquatic	1	17738	2033738	192	flag_src	1
20260917-080634	aquatic	1	17738	2033738	193	countdown	27248
20260917-080634	aquatic	1	17738	2033738	193	flag_src	0
20260917-080634	aquatic	1	17738	2033738	194	countdown	26905
20260917-080634	aquatic	1	17738	2033738	194	flag_src	1
20260917-080634	aquatic	1	17738	2033738	195	countdown	26513
20260917-080634	aquatic	1	17738	2033738	195	flag_src	1
20260917-080634	aquatic	1	17738	2033738	196	countdown	29209
20260917-080634	aquatic	1	17738	2033738	196	flag_src	1
20260917-080634	aquatic	1	18158	2034158	clock	fps_achieved	597
20260917-080634	aquatic	1	18158	2034158	clock	units_active	53
20260917-080634	aquatic	1	18158	2034158	clock	popups	0
20260917-080634	aquatic	1	18158	2034158	clock	paused	1
20260917-080634	aquatic	1	18158	2034158	clock	ticks_per_wall_s	219.3
20260917-080634	aquatic	1	18158	2034158	162	countdown	18966
20260917-080634	aquatic	1	18158	2034158	162	flag_src	1
20260917-080634	aquatic	1	18158	2034158	163	countdown	22228
