run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260918-200458	agitated_roster_closed	1	16801	2032801	162	GIANT_EARTHWORM	DEFAULT	99	9	90	11,15,-1,4,-1,21	cavern	20184	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	162	GIANT_EARTHWORM	DEFAULT	101	8	90	11,15,-1,4,-1,21	cavern	17165	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	163	GIANT_MANTIS	FEMALE	39	67	137	10,15,-1,-1,-1,218	surface	20573	0	0	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	164	CROCODILE_CAVE	MALE	138	21	89	11,15,-1,4,-1,11	cavern	26812	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	165	TROGLODYTE	FEMALE	115	163	76	11,16,-1,10,-1,2	cavern	23173	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	166	TROGLODYTE	MALE	111	168	76	11,16,-1,10,-1,2	cavern	26440	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	167	TROGLODYTE	MALE	100	172	76	11,16,-1,10,-1,2	cavern	25035	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	168	TROGLODYTE	FEMALE	88	178	77	11,16,-1,10,-1,2	cavern	26320	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	169	TROGLODYTE	FEMALE	87	179	77	11,16,-1,10,-1,2	cavern	21936	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	170	TROGLODYTE	MALE	89	182	77	11,16,-1,10,-1,2	cavern	20197	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	171	TROGLODYTE	MALE	78	189	78	11,16,-1,10,-1,2	cavern	21221	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	172	TROGLODYTE	MALE	70	182	79	11,16,-1,10,-1,2	cavern	19944	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	173	TROGLODYTE	MALE	65	181	79	11,16,-1,10,-1,2	cavern	25147	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	174	TROGLODYTE	FEMALE	58	183	77	11,16,-1,10,-1,2	cavern	27785	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	175	BLIND_CAVE_OGRE	FEMALE	25	127	46	11,15,-1,22,-1,27	cavern	23740	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	176	BLIND_CAVE_OGRE	MALE	19	132	46	11,15,-1,22,-1,27	cavern	20749	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	177	DEMON_18	DEFAULT	61	28	5	11,15,-1,40,-1,0	deep	19360	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	178	DEMON_18	DEFAULT	68	35	4	11,15,-1,40,-1,0	deep	24645	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	179	DEMON_18	DEFAULT	75	32	4	11,15,-1,40,-1,0	deep	18703	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	180	DEMON_18	DEFAULT	91	27	5	11,15,-1,40,-1,0	deep	24371	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	181	DEMON_18	DEFAULT	92	29	5	11,15,-1,40,-1,0	deep	19898	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	182	GIANT_MANTIS	FEMALE	23	104	122	10,15,-1,-1,-1,218	surface	20734	0	0	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	183	MAGMA_CRAB	MALE	172	87	21	11,14,-1,31,-1,0	deep	21302	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	184	DEMON_3	DEFAULT	22	75	6	11,15,-1,40,-1,2	deep	22719	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	185	DEMON_3	DEFAULT	62	44	6	11,15,-1,40,-1,2	deep	19160	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	186	DEMON_3	DEFAULT	61	44	7	11,15,-1,40,-1,2	deep	20166	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	187	BIRD_RAVEN	MALE	5	111	121	10,15,-1,-1,-1,166	surface	26700	0	1	1	1	1	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	188	BIRD_RAVEN	MALE	6	106	118	10,15,-1,-1,-1,166	surface	23053	0	1	1	1	1	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	189	BIRD_RAVEN	FEMALE	9	115	128	10,15,-1,-1,-1,166	surface	25911	0	1	1	1	1	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	190	BIRD_RAVEN	MALE	11	21	115	10,15,-1,-1,-1,166	surface	23847	0	1	1	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	191	BIRD_RAVEN	MALE	6	108	118	10,15,-1,-1,-1,166	surface	27559	0	1	1	1	1	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	192	MAGMA_CRAB	MALE	21	190	18	11,15,-1,31,-1,0	deep	22611	0	1	0	0	0	-1	0	1	-1
20260918-200458	agitated_roster_closed	1	19820	2035820	193	MAGMA_CRAB	MALE	19	188	18	11,15,-1,31,-1,0	deep	27101	0	1	0	0	0	-1	0	1	-1
