run	arm	rep	tick	abs_tick	subject	metric	value
20260917-234603	edge	1	16801	2032801	clock	year	5
20260917-234603	edge	1	16801	2032801	clock	tick	16801
20260917-234603	edge	1	16801	2032801	clock	season	0
20260917-234603	edge	1	16801	2032801	clock	paused	1
20260917-234603	edge	1	16801	2032801	clock	fps_cap	1000.0
20260917-234603	edge	1	16801	2032801	clock	fps_achieved	292
20260917-234603	edge	1	16801	2032801	clock	gfps_cap	10.0
20260917-234603	edge	1	16801	2032801	clock	units_active	27
20260917-234603	edge	1	16801	2032801	clock	popups	0
20260917-234603	edge	1	16801	2032801	clock	map	1
