run	arm	rep	tick	abs_tick	subject	metric	value
20260916-221919	feature_only	1	16801	2032801	clock	year	5
20260916-221919	feature_only	1	16801	2032801	clock	tick	16801
20260916-221919	feature_only	1	16801	2032801	clock	season	0
20260916-221919	feature_only	1	16801	2032801	clock	paused	1
20260916-221919	feature_only	1	16801	2032801	clock	fps_cap	1000.0
20260916-221919	feature_only	1	16801	2032801	clock	fps_achieved	118
20260916-221919	feature_only	1	16801	2032801	clock	gfps_cap	10.0
20260916-221919	feature_only	1	16801	2032801	clock	units_active	21
20260916-221919	feature_only	1	16801	2032801	clock	popups	0
20260916-221919	feature_only	1	16801	2032801	clock	map	1
20260916-221919	feature_only	1	17139	2033139	clock	fps_achieved	329
20260916-221919	feature_only	1	17139	2033139	clock	units_active	56
20260916-221919	feature_only	1	17139	2033139	clock	popups	0
20260916-221919	feature_only	1	17139	2033139	clock	paused	1
20260916-221919	feature_only	1	17139	2033139	clock	ticks_per_wall_s	85.9
20260916-221919	feature_only	1	17139	2033139	165	arrival_species	TROGLODYTE
20260916-221919	feature_only	1	17139	2033139	165	arrival_countdown	19822
20260916-221919	feature_only	1	17139	2033139	166	arrival_species	TROGLODYTE
20260916-221919	feature_only	1	17139	2033139	166	arrival_countdown	23408
20260916-221919	feature_only	1	17139	2033139	167	arrival_species	TROGLODYTE
20260916-221919	feature_only	1	17139	2033139	167	arrival_countdown	29561
20260916-221919	feature_only	1	17139	2033139	168	arrival_species	TROGLODYTE
20260916-221919	feature_only	1	17139	2033139	168	arrival_countdown	22665
20260916-221919	feature_only	1	17139	2033139	172	arrival_species	BLIND_CAVE_OGRE
20260916-221919	feature_only	1	17139	2033139	172	arrival_countdown	21963
20260916-221919	feature_only	1	17139	2033139	173	arrival_species	TROLL
20260916-221919	feature_only	1	17139	2033139	173	arrival_countdown	25389
20260916-221919	feature_only	1	17139	2033139	174	arrival_species	DEMON_18
20260916-221919	feature_only	1	17139	2033139	174	arrival_countdown	20591
20260916-221919	feature_only	1	17139	2033139	175	arrival_species	DEMON_18
20260916-221919	feature_only	1	17139	2033139	175	arrival_countdown	26227
20260916-221919	feature_only	1	17139	2033139	176	arrival_species	DEMON_18
20260916-221919	feature_only	1	17139	2033139	176	arrival_countdown	21418
20260916-221919	feature_only	1	17139	2033139	177	arrival_species	TROLL
20260916-221919	feature_only	1	17139	2033139	177	arrival_countdown	21709
20260916-221919	feature_only	1	17139	2033139	178	arrival_species	JABBERER
20260916-221919	feature_only	1	17139	2033139	178	arrival_countdown	22740
20260916-221919	feature_only	1	17139	2033139	179	arrival_species	CRUNDLE
20260916-221919	feature_only	1	17139	2033139	179	arrival_countdown	26647
20260916-221919	feature_only	1	17139	2033139	180	arrival_species	CRUNDLE
20260916-221919	feature_only	1	17139	2033139	180	arrival_countdown	23792
20260916-221919	feature_only	1	17139	2033139	181	arrival_species	CRUNDLE
20260916-221919	feature_only	1	17139	2033139	181	arrival_countdown	20144
20260916-221919	feature_only	1	17139	2033139	182	arrival_species	CRUNDLE
20260916-221919	feature_only	1	17139	2033139	182	arrival_countdown	28617
20260916-221919	feature_only	1	17139	2033139	183	arrival_species	CRUNDLE
20260916-221919	feature_only	1	17139	2033139	183	arrival_countdown	23109
20260916-221919	feature_only	1	17139	2033139	197	arrival_species	IMP_FIRE
20260916-221919	feature_only	1	17139	2033139	197	arrival_countdown	26918
20260916-221919	feature_only	1	17139	2033139	162	countdown	29588
20260916-221919	feature_only	1	17139	2033139	162	flag_src	0
20260916-221919	feature_only	1	17139	2033139	163	countdown	28061
20260916-221919	feature_only	1	17139	2033139	163	flag_src	0
20260916-221919	feature_only	1	17139	2033139	164	countdown	21497
20260916-221919	feature_only	1	17139	2033139	164	flag_src	0
20260916-221919	feature_only	1	17139	2033139	165	countdown	19822
20260916-221919	feature_only	1	17139	2033139	165	flag_src	1
20260916-221919	feature_only	1	17139	2033139	166	countdown	23408
20260916-221919	feature_only	1	17139	2033139	166	flag_src	1
20260916-221919	feature_only	1	17139	2033139	167	countdown	29561
20260916-221919	feature_only	1	17139	2033139	167	flag_src	1
20260916-221919	feature_only	1	17139	2033139	168	countdown	22665
20260916-221919	feature_only	1	17139	2033139	168	flag_src	1
20260916-221919	feature_only	1	17139	2033139	172	countdown	21963
20260916-221919	feature_only	1	17139	2033139	172	flag_src	1
20260916-221919	feature_only	1	17139	2033139	173	countdown	25389
20260916-221919	feature_only	1	17139	2033139	173	flag_src	1
20260916-221919	feature_only	1	17139	2033139	174	countdown	20591
20260916-221919	feature_only	1	17139	2033139	174	flag_src	1
20260916-221919	feature_only	1	17139	2033139	175	countdown	26227
20260916-221919	feature_only	1	17139	2033139	175	flag_src	1
20260916-221919	feature_only	1	17139	2033139	176	countdown	21418
20260916-221919	feature_only	1	17139	2033139	176	flag_src	1
20260916-221919	feature_only	1	17139	2033139	177	countdown	21709
20260916-221919	feature_only	1	17139	2033139	177	flag_src	1
20260916-221919	feature_only	1	17139	2033139	178	countdown	22740
20260916-221919	feature_only	1	17139	2033139	178	flag_src	1
20260916-221919	feature_only	1	17139	2033139	179	countdown	26647
20260916-221919	feature_only	1	17139	2033139	179	flag_src	1
20260916-221919	feature_only	1	17139	2033139	180	countdown	23792
20260916-221919	feature_only	1	17139	2033139	180	flag_src	1
20260916-221919	feature_only	1	17139	2033139	181	countdown	20144
20260916-221919	feature_only	1	17139	2033139	181	flag_src	1
20260916-221919	feature_only	1	17139	2033139	182	countdown	28617
20260916-221919	feature_only	1	17139	2033139	182	flag_src	1
20260916-221919	feature_only	1	17139	2033139	183	countdown	23109
20260916-221919	feature_only	1	17139	2033139	183	flag_src	1
