arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
ceiling_15	1	3161	3161	KANGAROO	29,20,-1,-1,-1,88	surface	3	18481	25635	3	0	0	21862	31233	True
ceiling_15	1	3161	3161	TOAD_GIANT_CAVE	29,21,-1,8,-1,12	cavern	1	21014	21014	1	0	0	21862	21862	True
ceiling_15	1	3161	3161	CRUNDLE	29,20,-1,13,-1,9	cavern	15	17679	27863	15	0	0	24947	31233	True
ceiling_15	1	3161	3161	DEMON_9	29,20,-1,43,-1,2	cavern	3	17488	26170	3	0	0	28092	28092	True
ceiling_15	1	3161	3161	ELK_BIRD	29,20,-1,8,-1,21	cavern	5	20392	26720	5	0	0	24947	34386	True
ceiling_15	1	3161	3161	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	19449	19449	1	0	0	21862	21862	True
ceiling_15	1	3161	3161	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	8	18328	26200	8	0	0	21862	28092	True
ceiling_15	1	31253	31253	DEMON_18	29,20,-1,43,-1,1	cavern	2	22060	22503	2	0	0	24976	24976	True
ceiling_15	1	31253	31253	TROLL	29,20,-1,25,-1,27	cavern	1	24999	24999	1	0	0	52747	52747	True
ceiling_15	1	31253	31253	REACHER	29,20,-1,25,-1,28	cavern	1	27950	27950	1	0	0	31094	31094	True
ceiling_15	1	31253	31253	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	8	20018	28358	8	0	0	24976	37304	True
ceiling_15	1	31253	31253	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	2	20211	27168	2	0	0	24976	28017	True
ceiling_15	1	34394	34394	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	3	19378	25390	3	0	0	21835	27953	True
ceiling_15	1	37547	37547	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	18526	27601	6	0	0	21723	34072	True
ceiling_15	1	56229	56229	DEMON_13	29,20,-1,43,-1,4	cavern	5	21695	28307	5	0	0	24640	33967	True
ceiling_15	1	56229	56229	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	6	19344	28272	6	0	0	24640	33967	True
ceiling_15	1	59270	59270	SKUNK	29,20,-1,-1,-1,92	surface	1	21150	21150	1	0	0	21599	21599	True
ceiling_15	1	59270	59270	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	1	28600	28600	1	0	0	37257	37257	True
ceiling_15	1	59270	59270	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	2	24908	27434	2	0	0	30926	30926	True
ceiling_15	1	62347	62347	CREEPING_EYE	29,20,-1,25,-1,25	cavern	5	20318	26918	0	0	5			True
ceiling_15	1	62347	62347	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	1	21734	21734	1	0	0	24736	24736	True
ceiling_15	1	71619	71619	TROLL	29,20,-1,8,-1,27	cavern	2	18805	22286	1	0	1	21756	21756	True
ceiling_15	1	80869	80869	PORCUPINE	29,20,-1,-1,-1,90	surface	1	25760	25760	0	0	1			True
ceiling_15	1	80869	84000	GROUNDHOG	29,20,-1,-1,-1,80	surface	1	21580	21580	0	0	1			True
ceiling_15	1	87083	87083	TROLL	29,20,-1,13,-1,32	cavern	1	27395	27395	0	0	1			True
ceiling_15	1	87083	87083	DEMON_4	30,20,-1,43,-1,6	cavern	1	20024	20024	0	0	1			True
ceiling_15	1	90196	90196	DEMON_3	28,20,-1,44,-1,5	cavern	1	21270	21270	0	0	1			True
ceiling_15	1	93375	93375	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	24061	24061	0	0	1			True
ceiling_15	1	93375	93375	TROLL	29,20,-1,8,-1,27	cavern	1	24525	24525	0	0	1			True
ceiling_15	1	96527	96527	GORLAK	29,20,-1,13,-1,33	cavern	1	20038	20038	0	0	1			True
ceiling_15	2	3119	3119	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	24072	24072	1	0	0	28047	28047	True
ceiling_15	2	3119	3119	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	23887	23887	1	0	0	24919	24919	True
ceiling_15	2	3119	3119	TROLL	29,20,-1,13,-1,32	cavern	1	26912	26912	1	0	0	28047	28047	True
ceiling_15	2	3119	3119	DEMON_15	28,20,-1,44,-1,6	cavern	2	18237	24078	2	0	0	18631	24919	True
ceiling_15	2	3119	3119	PORCUPINE	29,20,-1,-1,-1,90	surface	2	21542	26231	2	0	0	24919	28047	True
ceiling_15	2	3119	3119	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	17540	26309	6	0	0	21743	34287	True
ceiling_15	2	3119	3119	CRUNDLE	29,20,-1,13,-1,9	cavern	30	18135	28347	28	2	0	21743	31135	True
