run	arm	rep	tick	abs_tick	subject	metric	value
20260918-114619	ceiling_15	1	16800	823200	clock	year	2
20260918-114619	ceiling_15	1	16800	823200	clock	tick	16800
20260918-114619	ceiling_15	1	16800	823200	clock	season	0
20260918-114619	ceiling_15	1	16800	823200	clock	paused	1
20260918-114619	ceiling_15	1	16800	823200	clock	fps_cap	1000.0
20260918-114619	ceiling_15	1	16800	823200	clock	fps_achieved	178
20260918-114619	ceiling_15	1	16800	823200	clock	gfps_cap	10.0
20260918-114619	ceiling_15	1	16800	823200	clock	units_active	31
20260918-114619	ceiling_15	1	16800	823200	clock	popups	0
20260918-114619	ceiling_15	1	16800	823200	clock	map	1
20260918-114619	ceiling_15	1	19961	826361	clock	fps_achieved	285
20260918-114619	ceiling_15	1	19961	826361	clock	units_active	67
20260918-114619	ceiling_15	1	19961	826361	clock	popups	0
20260918-114619	ceiling_15	1	19961	826361	clock	paused	1
20260918-114619	ceiling_15	1	19961	826361	clock	ticks_per_wall_s	127.9
20260918-114619	ceiling_15	1	19961	826361	139	arrival_species	KANGAROO
20260918-114619	ceiling_15	1	19961	826361	139	arrival_countdown	18481
20260918-114619	ceiling_15	1	19961	826361	140	arrival_species	KANGAROO
20260918-114619	ceiling_15	1	19961	826361	140	arrival_countdown	25635
20260918-114619	ceiling_15	1	19961	826361	141	arrival_species	KANGAROO
20260918-114619	ceiling_15	1	19961	826361	141	arrival_countdown	20885
20260918-114619	ceiling_15	1	19961	826361	142	arrival_species	TOAD_GIANT_CAVE
20260918-114619	ceiling_15	1	19961	826361	142	arrival_countdown	21014
20260918-114619	ceiling_15	1	19961	826361	143	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	143	arrival_countdown	22501
20260918-114619	ceiling_15	1	19961	826361	144	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	144	arrival_countdown	26074
20260918-114619	ceiling_15	1	19961	826361	145	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	145	arrival_countdown	24672
20260918-114619	ceiling_15	1	19961	826361	146	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	146	arrival_countdown	18786
20260918-114619	ceiling_15	1	19961	826361	147	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	147	arrival_countdown	17679
20260918-114619	ceiling_15	1	19961	826361	148	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	148	arrival_countdown	22166
20260918-114619	ceiling_15	1	19961	826361	149	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	149	arrival_countdown	24157
20260918-114619	ceiling_15	1	19961	826361	150	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	150	arrival_countdown	25841
20260918-114619	ceiling_15	1	19961	826361	151	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	151	arrival_countdown	21331
20260918-114619	ceiling_15	1	19961	826361	152	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	152	arrival_countdown	27863
20260918-114619	ceiling_15	1	19961	826361	153	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	153	arrival_countdown	26766
20260918-114619	ceiling_15	1	19961	826361	154	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	154	arrival_countdown	20493
20260918-114619	ceiling_15	1	19961	826361	155	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	155	arrival_countdown	19199
20260918-114619	ceiling_15	1	19961	826361	156	arrival_species	CRUNDLE
20260918-114619	ceiling_15	1	19961	826361	156	arrival_countdown	20218
