run	arm	rep	tick	abs_tick	event	subject	detail
20260918-215125	forced_army	1	16800	823200	baseline	wild_present	13
20260918-215125	forced_army	1	16800	823200	present_at_start	126	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26907 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	127	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24656 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	128	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=22797 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	129	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=23452 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	130	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=28306 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	131	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24331 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	132	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26152 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	133	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26535 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	134	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=27544 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	135	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=26285 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	136	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=25307 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	137	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=24994 flag_src=1
20260918-215125	forced_army	1	16800	823200	present_at_start	138	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=21557 flag_src=1
20260918-215125	forced_army	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local cfg=sw.loadConfig(); if not cfg.initialized then sw.captureDefault(cfg) end; cfg.layers.land=true; cfg.layers.water=false; cfg.layers.cavern=true; local pool=sw.buildPool(cfg); local n=0; for _,e in ipairs(pool) do if e.inEmbark and sw.defaultAllow(e) then cfg.allow[e.key]=true; n=n+1 end end; local a=sw.assignFromMatrix(cfg,pool); cfg.groups.enabled=true; cfg.groups.coupling=false; cfg.ecology.enabled=false; cfg.quota.cavern=0; sw.saveConfig(cfg); sw.applyLive(cfg, df.global.cur_season); sw.saveConfig(cfg); sw.enableSched(); print(('e23c: roster %d allowed, %d assigned; land+cavern managed, no ceiling'):format(n,a))	e23c: roster 59 allowed, 59 assigned; land+cavern managed, no ceiling
20260918-215125	forced_army	1	16800	823200	manipulation	local before=#df.global.timed_events; local ok,err=pcall(dfhack.run_command,'force','EvaluateAttackAndSendImmediateArmy'); local after=#df.global.timed_events; local q={}; for _,ev in ipairs(df.global.timed_events) do local ty=df.timed_event_type[ev.type]; q[ty]=(q[ty] or 0)+1 end; local qs={}; for k,v in pairs(q) do qs[#qs+1]=k..':'..v end; table.sort(qs); print(('e23c: force EvaluateAttackAndSendImmediateArmy ok=%s err=%s; timed_events %d -> %d; queued=[%s]'):format(tostring(ok),tostring(err),before,after,table.concat(qs,' ')))	e23c: force EvaluateAttackAndSendImmediateArmy ok=true err=0; timed_events 0 -> 1; queued=[EvaluateAttackAndSendImmediateArmy:1]
20260918-215125	forced_army	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local by=sw.WILD.countByLayer(); local cz,inv=0,0; local mix={}; for _,u in ipairs(df.global.world.units.active) do if dfhack.units.isCitizen(u) and not dfhack.units.isDead(u) then cz=cz+1 end end; for _,u in ipairs(df.global.world.units.active) do if not dfhack.units.isDead(u) and not u.flags1.inactive and sw.WILD.invader(u) then inv=inv+1; local c=df.creature_raw.find(u.race); local t=c and c.creature_id or '?'; mix[t]=(mix[t] or 0)+1 end end; local ks={}; for k in pairs(mix) do ks[#ks+1]=k end; table.sort(ks); local parts={}; for _,k in ipairs(ks) do parts[#parts+1]=k..' x'..mix[k] end; local q={}; for _,ev in ipairs(df.global.timed_events) do local ty=df.timed_event_type[ev.type]; q[ty]=(q[ty] or 0)+1 end; local qs={}; for k,v in pairs(q) do qs[#qs+1]=k..':'..v end; table.sort(qs); print(('e23c: land=%d cavern=%d deep=%d invaders=%d field=%s invader_mix=%s queued=[%s] citizens=%d day=%d'):format(by.land,by.cavern,by.deep,inv,tostring(sw.WILD.field),#parts>0 and table.concat(parts,', ') or 'none',table.concat(qs,' '),cz,math.floor(df.global.cur_year_tick/1200)))	e23c: land=0 cavern=8 deep=5 invaders=0 field=invasion_id invader_mix=none queued=[EvaluateAttackAndSendImmediateArmy:1] citizens=7 day=14
20260918-215125	forced_army	1	19942	826342	arrival	139	BIRD_KESTREL caste=MALE ref6=28,19,-1,-1,-1,60 layer=surface countdown=19134 vanish=0 flag_src=1 flag_nf=1 pos=143,170,114 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	140	CROCODILE_CAVE caste=FEMALE ref6=29,21,-1,8,-1,10 layer=cavern countdown=21074 vanish=0 flag_src=1 flag_nf=0 pos=64,175,40 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	141	CRUNDLE caste=MALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=17035 vanish=0 flag_src=1 flag_nf=0 pos=101,60,31 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	142	CRUNDLE caste=MALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=25753 vanish=0 flag_src=1 flag_nf=0 pos=102,63,31 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	143	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=19039 vanish=0 flag_src=1 flag_nf=0 pos=104,63,30 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	144	CRUNDLE caste=MALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=26033 vanish=0 flag_src=1 flag_nf=0 pos=113,52,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	145	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=17816 vanish=0 flag_src=1 flag_nf=0 pos=121,51,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	146	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=20956 vanish=0 flag_src=1 flag_nf=0 pos=128,44,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	147	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=20193 vanish=0 flag_src=1 flag_nf=0 pos=133,39,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	148	CRUNDLE caste=MALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=19703 vanish=0 flag_src=1 flag_nf=0 pos=138,32,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	149	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=22603 vanish=0 flag_src=1 flag_nf=0 pos=139,30,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	150	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=25105 vanish=0 flag_src=1 flag_nf=0 pos=144,21,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	151	CRUNDLE caste=MALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=23215 vanish=0 flag_src=1 flag_nf=0 pos=142,18,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	152	CRUNDLE caste=MALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=24006 vanish=0 flag_src=1 flag_nf=0 pos=142,19,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	153	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=27275 vanish=0 flag_src=1 flag_nf=0 pos=143,18,29 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	154	CRUNDLE caste=MALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=22465 vanish=0 flag_src=1 flag_nf=0 pos=152,6,31 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	155	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=25175 vanish=0 flag_src=1 flag_nf=0 pos=151,7,31 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	156	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=28697 vanish=0 flag_src=1 flag_nf=0 pos=153,3,31 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	157	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=27087 vanish=0 flag_src=1 flag_nf=0 pos=154,2,32 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	158	CRUNDLE caste=MALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=29024 vanish=0 flag_src=1 flag_nf=0 pos=158,0,32 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	159	CRUNDLE caste=FEMALE ref6=29,20,-1,13,-1,9 layer=cavern countdown=25570 vanish=0 flag_src=1 flag_nf=0 pos=155,0,32 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	160	DEMON_3 caste=DEFAULT ref6=29,20,-1,43,-1,0 layer=deep countdown=26721 vanish=0 flag_src=1 flag_nf=0 pos=40,135,7 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	161	DEMON_3 caste=DEFAULT ref6=29,20,-1,43,-1,0 layer=deep countdown=23451 vanish=0 flag_src=1 flag_nf=0 pos=106,24,6 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	162	GROUNDHOG caste=FEMALE ref6=29,20,-1,-1,-1,80 layer=surface countdown=25612 vanish=0 flag_src=0 flag_nf=0 pos=5,6,104 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	163	GROUNDHOG caste=MALE ref6=29,20,-1,-1,-1,80 layer=surface countdown=24294 vanish=0 flag_src=0 flag_nf=0 pos=2,25,104 listed_at=826342
20260918-215125	forced_army	1	19942	826342	arrival	164	GROUNDHOG caste=MALE ref6=29,20,-1,-1,-1,80 layer=surface countdown=25831 vanish=0 flag_src=0 flag_nf=0 pos=10,20,104 listed_at=826342
