arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
held	1	1089	1089	KANGAROO	29,20,-1,-1,-1,88	surface	7	22576	28773	0	0	7			True
held	1	1089	1089	BIRD_SWALLOW_CAVE_GIANT	30,20,-1,8,-1,18	cavern	1	23393	23393	1	0	0	24547	24547	True
held	1	1089	1089	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	23743	23743	1	0	0	25704	25704	True
held	1	1089	1089	DEMON_3	29,20,-1,43,-1,0	cavern	4	19712	26163	4	0	0	26792	27932	True
held	1	1089	1089	TROLL	29,20,-1,8,-1,27	cavern	1	20523	20523	1	0	0	22197	22197	True
held	1	1089	1089	CROCODILE_CAVE	29,21,-1,13,-1,14	cavern	1	24691	24691	1	0	0	27932	27932	True
held	1	1089	1089	DEMON_16	29,20,-1,43,-1,3	cavern	4	20782	28171	4	0	0	22197	31391	True
held	1	8839	8839	KANGAROO	29,20,-1,-1,-1,88	surface	2	24450	27907	0	0	2			True
held	1	23286	23286	TROLL	29,20,-1,8,-1,27	cavern	1	20768	20768	1	0	0	21719	21719	True
held	1	25636	25636	GORLAK	29,21,-1,8,-1,28	cavern	1	21518	21518	1	0	0	29605	29605	True
held	1	26793	26793	GORLAK	29,20,-1,13,-1,33	cavern	1	22424	22424	1	0	0	26318	26318	True
held	1	29021	29021	TROGLODYTE	29,20,-1,13,-1,19	cavern	5	19972	26966	1	0	4	28422	28422	True
held	1	29021	29021	SPIDER_CAVE_GIANT	29,20,-1,25,-1,24	cavern	1	19978	19978	1	0	0	20588	20588	True
held	1	29021	29021	FLESH_BALL	29,20,-1,25,-1,14	cavern	3	20900	27412	0	0	3			True
held	1	30150	30150	DEMON_12	28,20,-1,44,-1,4	cavern	4	21434	28842	1	0	3	22961	22961	True
held	1	45005	45005	TROLL	29,20,-1,8,-1,27	cavern	1	24241	24241	1	0	0	26779	26779	True
held	1	55241	55241	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	19298	28731	1	0	9	24047	24047	True
held	2	1084	1084	TROLL	29,20,-1,8,-1,27	cavern	1	26412	26412	1	0	0	35456	35456	True
held	2	1084	1084	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	28607	28607	1	0	0	30104	30104	True
held	2	1084	1084	DEMON_2	28,20,-1,44,-1,1	cavern	3	21337	27404	3	0	0	33350	34404	True
held	2	1084	1084	KANGAROO	29,20,-1,-1,-1,88	surface	7	20087	29171	0	0	7			True
held	2	1084	1084	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	20057	27216	6	0	0	27828	35456	True
held	2	1084	1084	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	25660	25660	1	0	0	31257	31257	True
held	2	16609	16609	KANGAROO	29,20,-1,-1,-1,88	surface	2	19735	20148	0	0	2			True
held	2	29990	29990	RUTHERER	29,20,-1,25,-1,19	cavern	6	19882	29049	1	0	5	22973	22973	True
held	2	31188	31188	TROLL	29,20,-1,13,-1,32	cavern	1	19234	19234	1	0	0	20629	20629	True
held	2	32341	32341	ELK_BIRD	29,20,-1,13,-1,25	cavern	7	20230	27997	1	0	6	29519	29519	True
held	2	35488	35488	DEMON_2	28,20,-1,44,-1,1	cavern	3	24313	28013	1	0	2	30931	30931	True
held	2	36540	36540	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	2	24687	27146	2	0	0	26543	48047	True
held	2	63083	63083	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	21696	28922	1	0	5	23823	23823	True
