run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260917-231016	held	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	cavern	27544	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	26285	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	cavern	25307	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	24994	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	cavern	21557	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	126	ELK_BIRD	MALE	50	34	26	29,20,-1,25,-1,21	cavern	25818	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	127	ELK_BIRD	FEMALE	50	35	26	29,20,-1,25,-1,21	cavern	23567	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	128	ELK_BIRD	MALE	50	36	26	29,20,-1,25,-1,21	cavern	21708	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	129	ELK_BIRD	MALE	34	48	24	29,20,-1,25,-1,21	cavern	22363	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	130	ELK_BIRD	MALE	32	49	24	29,20,-1,25,-1,21	cavern	27217	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	131	ELK_BIRD	FEMALE	32	51	24	29,20,-1,25,-1,21	cavern	23242	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	132	ELK_BIRD	FEMALE	32	53	24	29,20,-1,25,-1,21	cavern	25063	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	133	ELK_BIRD	FEMALE	31	52	24	29,20,-1,25,-1,21	cavern	25446	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	134	MAGMA_CRAB	FEMALE	21	169	19	29,20,-1,34,-1,0	cavern	26455	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	135	MAGMA_CRAB	MALE	15	168	22	29,20,-1,34,-1,0	cavern	25196	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	136	MAGMA_CRAB	FEMALE	11	164	23	29,20,-1,34,-1,0	cavern	24218	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	23905	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	138	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	20468	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	139	KANGAROO	MALE	82	187	104	29,20,-1,-1,-1,88	surface	25710	0	0	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	140	KANGAROO	MALE	68	178	104	29,20,-1,-1,-1,88	surface	28773	0	0	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	141	KANGAROO	FEMALE	71	182	104	29,20,-1,-1,-1,88	surface	23300	0	0	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	142	KANGAROO	MALE	78	180	104	29,20,-1,-1,-1,88	surface	27643	0	0	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	143	BIRD_SWALLOW_CAVE_GIANT	FEMALE	176	80	38	30,20,-1,8,-1,18	cavern	23393	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	144	TOAD_GIANT_CAVE	MALE	8	46	29	29,20,-1,13,-1,10	cavern	23743	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	145	DEMON_3	DEFAULT	174	25	7	29,20,-1,43,-1,0	cavern	25708	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	146	DEMON_3	DEFAULT	172	14	7	29,20,-1,43,-1,0	cavern	26109	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	147	DEMON_3	DEFAULT	173	7	8	29,20,-1,43,-1,0	cavern	19712	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	148	DEMON_3	DEFAULT	174	7	8	29,20,-1,43,-1,0	cavern	26163	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	149	TROLL	MALE	172	166	50	29,20,-1,8,-1,27	cavern	20523	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	150	CROCODILE_CAVE	FEMALE	27	182	30	29,21,-1,13,-1,14	cavern	24691	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	151	DEMON_16	MALE	75	184	6	29,20,-1,43,-1,3	cavern	20782	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	152	DEMON_16	FEMALE	73	184	8	29,20,-1,43,-1,3	cavern	26660	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	153	DEMON_16	MALE	62	178	8	29,20,-1,43,-1,3	cavern	26108	0	1	0	0	0	-1	0	1	-1
20260917-231016	held	1	17889	824289	154	DEMON_16	FEMALE	63	179	7	29,20,-1,43,-1,3	cavern	28171	0	1	0	0	0	-1	0	1	-1
