run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260917-222827	far20	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	cavern	27544	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	26285	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	cavern	25307	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	24994	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	cavern	21557	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	126	ELK_BIRD	MALE	45	38	26	29,20,-1,25,-1,21	cavern	25798	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	127	ELK_BIRD	FEMALE	53	44	26	29,20,-1,25,-1,21	cavern	23548	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	128	ELK_BIRD	MALE	45	36	26	29,20,-1,25,-1,21	cavern	21689	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	129	ELK_BIRD	MALE	49	43	26	29,20,-1,25,-1,21	cavern	22344	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	130	ELK_BIRD	MALE	37	44	25	29,20,-1,25,-1,21	cavern	27198	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	131	ELK_BIRD	FEMALE	31	47	24	29,20,-1,25,-1,21	cavern	23223	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	132	ELK_BIRD	FEMALE	30	49	24	29,20,-1,25,-1,21	cavern	25044	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	133	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	25427	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	134	MAGMA_CRAB	FEMALE	7	178	21	29,20,-1,34,-1,0	cavern	26436	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	135	MAGMA_CRAB	MALE	11	174	21	29,20,-1,34,-1,0	cavern	25177	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	136	MAGMA_CRAB	FEMALE	11	172	19	29,20,-1,34,-1,0	cavern	24199	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	137	MAGMA_CRAB	MALE	11	166	22	29,20,-1,34,-1,0	cavern	23886	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	cavern	20449	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	139	BADGER	MALE	146	24	104	29,20,-1,-1,-1,82	surface	19385	0	0	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	140	BADGER	FEMALE	144	31	104	29,20,-1,-1,-1,82	surface	22802	0	0	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	141	BADGER	FEMALE	151	39	104	29,20,-1,-1,-1,82	surface	23336	0	0	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	142	BADGER	MALE	156	44	104	29,20,-1,-1,-1,82	surface	26902	0	0	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	143	BADGER	FEMALE	160	40	104	29,20,-1,-1,-1,82	surface	26632	0	0	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	144	BADGER	MALE	165	38	104	29,20,-1,-1,-1,82	surface	22591	0	0	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	145	TOAD_GIANT_CAVE	FEMALE	102	189	43	29,20,-1,8,-1,12	cavern	23925	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	146	DEMON_4	FEMALE	17	132	7	29,20,-1,43,-1,6	cavern	22744	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	147	BIRD_SWALLOW_CAVE_GIANT	MALE	19	26	51	29,20,-1,8,-1,18	cavern	19970	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	148	CROCODILE_CAVE	MALE	7	8	30	29,20,-1,13,-1,14	cavern	27744	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	149	DEMON_13	DEFAULT	5	136	8	29,20,-1,43,-1,4	cavern	28889	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	150	REACHER	MALE	177	102	29	29,20,-1,13,-1,30	cavern	25952	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	151	PORCUPINE	FEMALE	46	176	104	29,20,-1,-1,-1,90	surface	27775	0	0	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	152	PORCUPINE	FEMALE	94	15	104	29,20,-1,-1,-1,90	surface	27517	0	0	0	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	153	COUGAR	FEMALE	182	190	104	29,20,-1,-1,-1,79	surface	25409	0	1	1	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	154	COUGAR	FEMALE	186	184	104	29,20,-1,-1,-1,79	surface	21862	0	1	1	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	155	COUGAR	MALE	186	185	104	29,20,-1,-1,-1,79	surface	22777	0	1	1	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	156	COUGAR	MALE	191	187	104	29,20,-1,-1,-1,79	surface	26236	0	1	1	0	0	-1	0	1	-1
20260917-222827	far20	1	17908	824308	157	COUGAR	MALE	191	185	104	29,20,-1,-1,-1,79	surface	27488	0	1	1	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	126	ELK_BIRD	MALE	56	70	26	29,20,-1,25,-1,21	cavern	24622	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	127	ELK_BIRD	FEMALE	50	61	26	29,20,-1,25,-1,21	cavern	22372	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	128	ELK_BIRD	MALE	46	60	26	29,20,-1,25,-1,21	cavern	20513	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	129	ELK_BIRD	MALE	35	53	24	29,20,-1,25,-1,21	cavern	21168	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	130	ELK_BIRD	MALE	35	56	24	29,20,-1,25,-1,21	cavern	26022	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	131	ELK_BIRD	FEMALE	40	44	25	29,20,-1,25,-1,21	cavern	22047	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	132	ELK_BIRD	FEMALE	46	44	26	29,20,-1,25,-1,21	cavern	23868	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	133	ELK_BIRD	FEMALE	46	43	26	29,20,-1,25,-1,21	cavern	24251	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	134	MAGMA_CRAB	FEMALE	15	188	19	29,20,-1,34,-1,0	cavern	25260	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	135	MAGMA_CRAB	MALE	8	184	20	29,20,-1,34,-1,0	cavern	24001	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	136	MAGMA_CRAB	FEMALE	6	184	22	29,20,-1,34,-1,0	cavern	23023	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	137	MAGMA_CRAB	MALE	6	181	21	29,20,-1,34,-1,0	cavern	22710	0	1	0	0	0	-1	0	1	-1
20260917-222827	far20	1	19084	825484	138	MAGMA_CRAB	MALE	8	176	20	29,20,-1,34,-1,0	cavern	19273	0	1	0	0	0	-1	0	1	-1
