run	arm	rep	tick	abs_tick	subject	metric	value
20260917-210329	ecology_on	1	16800	823200	clock	year	2
20260917-210329	ecology_on	1	16800	823200	clock	tick	16800
20260917-210329	ecology_on	1	16800	823200	clock	season	0
20260917-210329	ecology_on	1	16800	823200	clock	paused	1
20260917-210329	ecology_on	1	16800	823200	clock	fps_cap	1000.0
20260917-210329	ecology_on	1	16800	823200	clock	fps_achieved	117
20260917-210329	ecology_on	1	16800	823200	clock	gfps_cap	10.0
20260917-210329	ecology_on	1	16800	823200	clock	units_active	31
20260917-210329	ecology_on	1	16800	823200	clock	popups	0
20260917-210329	ecology_on	1	16800	823200	clock	map	1
20260917-210329	ecology_on	1	18000	824400	clock	fps_achieved	392
20260917-210329	ecology_on	1	18000	824400	clock	units_active	57
20260917-210329	ecology_on	1	18000	824400	clock	popups	0
20260917-210329	ecology_on	1	18000	824400	clock	paused	1
20260917-210329	ecology_on	1	18000	824400	clock	ticks_per_wall_s	113.6
20260917-210329	ecology_on	1	18000	824400	139	arrival_species	BIRD_KESTREL
20260917-210329	ecology_on	1	18000	824400	139	arrival_countdown	25290
20260917-210329	ecology_on	1	18000	824400	140	arrival_species	TROGLODYTE
20260917-210329	ecology_on	1	18000	824400	140	arrival_countdown	20555
20260917-210329	ecology_on	1	18000	824400	141	arrival_species	TROGLODYTE
20260917-210329	ecology_on	1	18000	824400	141	arrival_countdown	19916
20260917-210329	ecology_on	1	18000	824400	142	arrival_species	TROGLODYTE
20260917-210329	ecology_on	1	18000	824400	142	arrival_countdown	23591
20260917-210329	ecology_on	1	18000	824400	143	arrival_species	TROGLODYTE
20260917-210329	ecology_on	1	18000	824400	143	arrival_countdown	21319
20260917-210329	ecology_on	1	18000	824400	144	arrival_species	TROGLODYTE
20260917-210329	ecology_on	1	18000	824400	144	arrival_countdown	22869
20260917-210329	ecology_on	1	18000	824400	145	arrival_species	TROGLODYTE
20260917-210329	ecology_on	1	18000	824400	145	arrival_countdown	22040
20260917-210329	ecology_on	1	18000	824400	146	arrival_species	TROGLODYTE
20260917-210329	ecology_on	1	18000	824400	146	arrival_countdown	24881
20260917-210329	ecology_on	1	18000	824400	147	arrival_species	TROGLODYTE
20260917-210329	ecology_on	1	18000	824400	147	arrival_countdown	24961
20260917-210329	ecology_on	1	18000	824400	148	arrival_species	TROGLODYTE
20260917-210329	ecology_on	1	18000	824400	148	arrival_countdown	29848
20260917-210329	ecology_on	1	18000	824400	149	arrival_species	PLUMP_HELMET_MAN
20260917-210329	ecology_on	1	18000	824400	149	arrival_countdown	21707
20260917-210329	ecology_on	1	18000	824400	150	arrival_species	PLUMP_HELMET_MAN
20260917-210329	ecology_on	1	18000	824400	150	arrival_countdown	19033
20260917-210329	ecology_on	1	18000	824400	151	arrival_species	PLUMP_HELMET_MAN
