arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
ecology_off	1	1151	1151	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	23121	23121	1	0	0	26157	26157	True
ecology_off	1	1151	1151	OLM_GIANT	30,20,-1,8,-1,9	cavern	1	24500	24500	1	0	0	25027	25027	True
ecology_off	1	1151	1151	DEMON_15	28,20,-1,44,-1,6	cavern	2	19991	25234	2	0	0	26157	26157	True
ecology_off	1	1151	1151	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	21112	21112	1	0	0	23841	23841	True
ecology_off	1	1151	1151	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	23326	28015	5	0	0	27370	33000	True
ecology_off	1	1151	1151	TROLL	29,20,-1,13,-1,32	cavern	1	26318	26318	1	0	0	27370	27370	True
ecology_off	1	1151	1151	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	22790	22790	1	0	0	23841	23841	True
ecology_off	1	1151	1151	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	8	22076	28230	7	1	0	23841	29651	True
ecology_off	1	24992	24992	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	8	20536	29244	8	0	0	25799	35796	True
ecology_off	1	24992	24992	TROLL	29,20,-1,13,-1,32	cavern	1	22077	22077	1	0	0	23583	23583	True
ecology_off	1	27308	27308	DEMON_4	28,20,-1,44,-1,2	cavern	4	20755	26944	4	0	0	27882	33480	True
ecology_off	1	27308	27308	DEMON_10	29,20,-1,43,-1,5	cavern	4	21370	29063	4	0	0	22369	33480	True
ecology_off	1	28521	28521	TROGLODYTE	29,20,-1,13,-1,19	cavern	9	20702	29360	1	0	8	26669	26669	True
ecology_off	1	30802	30802	REACHER	29,20,-1,25,-1,28	cavern	1	23806	23806	0	0	1			True
ecology_off	1	30802	30802	ELK_BIRD	29,20,-1,25,-1,21	cavern	6	21409	28281	1	1	4	22204	22204	True
ecology_off	1	34151	34151	TROLL	29,20,-1,8,-1,27	cavern	2	19727	20045	2	0	0	19937	26637	True
ecology_off	1	41859	41859	BADGER	29,20,-1,-1,-1,82	surface	7	20792	29034	0	0	7			True
ecology_off	1	54088	54088	GORLAK	29,20,-1,8,-1,28	cavern	1	24478	24478	0	0	1			True
ecology_off	1	60788	60788	TROLL	29,20,-1,8,-1,27	cavern	1	27318	27318	0	0	1			True
ecology_off	1	60788	60788	DEMON_16	30,20,-1,43,-1,3	cavern	4	25530	28459	0	0	4			True
ecology_off	2	1107	1107	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	25948	25948	1	0	0	27116	27116	True
ecology_off	2	1107	1107	GIANT_EARTHWORM	29,20,-1,8,-1,24	cavern	1	22222	22222	1	0	0	23773	23773	True
ecology_off	2	1107	1107	REACHER	29,20,-1,13,-1,30	cavern	1	28258	28258	1	0	0	29376	29376	True
ecology_off	2	1107	1107	DEMON_4	29,20,-1,43,-1,6	cavern	4	19724	26318	4	0	0	26002	27116	True
ecology_off	2	1107	1107	BIRD_EMU	29,20,-1,-1,-1,56	surface	10	20466	27616	10	0	0	26002	59845	True
ecology_off	2	1107	1107	TROGLODYTE	29,20,-1,13,-1,19	cavern	9	19957	29221	9	0	0	22617	31656	True
ecology_off	2	1107	1107	ELK_BIRD	29,21,-1,8,-1,21	cavern	7	19315	28524	7	0	0	26002	30452	True
ecology_off	2	1107	1107	BADGER	29,20,-1,-1,-1,82	surface	5	19937	28919	5	0	0	26002	29376	True
ecology_off	2	28223	28223	DEMON_16	29,20,-1,43,-1,3	cavern	1	22559	22559	1	0	0	23657	23657	True
ecology_off	2	28223	28223	DEMON_15	28,20,-1,44,-1,6	cavern	4	21139	26931	4	0	0	23657	28227	True
ecology_off	2	31559	31559	TROGLODYTE	29,20,-1,8,-1,19	cavern	8	19561	28797	7	0	1	21430	29393	True
ecology_off	2	32763	32763	VORACIOUS_CAVE_CRAWLER	29,21,-1,13,-1,20	cavern	1	24800	24800	1	0	0	25910	25910	True
ecology_off	2	32763	32763	CAVE_FLOATER	29,20,-1,13,-1,22	cavern	2	22445	25922	0	0	2			True
ecology_off	2	33881	33881	JABBERER	29,20,-1,25,-1,18	cavern	1	25949	25949	1	0	0	27071	27071	True
ecology_off	2	33881	33881	CRUNDLE	29,20,-1,25,-1,12	cavern	18	20457	28984	4	0	14	22569	27071	True
ecology_off	2	55271	55271	DEMON_12	28,20,-1,44,-1,4	cavern	1	29730	29730	0	0	1			True
ecology_off	2	56450	56450	DEMON_9	29,20,-1,43,-1,2	cavern	1	27372	27372	0	0	1			True
ecology_off	2	60952	60952	SKUNK	29,20,-1,-1,-1,92	surface	1	21568	21568	0	0	1			True
ecology_off	2	60952	60952	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	21826	21826	0	0	1			True
ecology_off	2	60952	60952	BADGER	29,20,-1,-1,-1,82	surface	5	23262	25101	0	0	5			True
ecology_off	2	60952	60952	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	29382	29382	0	0	1			True
ecology_off	3	1094	1094	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	5	19364	26673	5	0	0	25419	28705	True
ecology_off	3	1094	1094	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	28758	28758	1	0	0	30897	30897	True
ecology_off	3	1094	1094	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	28595	28595	1	0	0	29786	29786	True
ecology_off	3	1094	1094	DEMON_15	28,20,-1,44,-1,6	cavern	1	20161	20161	1	0	0	21046	21046	True
ecology_off	3	1094	1094	BIRD_SWALLOW_CAVE_GIANT	29,21,-1,8,-1,18	cavern	1	25351	25351	1	0	0	26510	26510	True
ecology_off	3	1094	1094	DEMON_16	29,20,-1,43,-1,3	cavern	3	24319	27070	3	0	0	34406	34406	True
ecology_off	3	1094	1094	CRUNDLE	29,20,-1,13,-1,9	cavern	17	20145	29128	17	0	0	28705	32047	True
ecology_off	3	1094	1094	KANGAROO	29,20,-1,-1,-1,88	surface	4	20918	28949	4	0	0	22191	33212	True
ecology_off	3	1094	1094	WOLF	29,20,-1,-1,-1,101	surface	5	21876	27581	5	0	0	24375	35562	True
ecology_off	3	27604	27604	TROLL	29,20,-1,8,-1,27	cavern	1	20751	20751	1	0	0	26134	26134	True
ecology_off	3	29799	29799	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	2	20125	25886	2	0	0	20473	29681	True
ecology_off	3	31991	31991	ELK_BIRD	29,20,-1,8,-1,21	cavern	6	19546	28968	4	0	2	20552	24034	True
ecology_off	3	31991	31991	CAVE_BLOB	29,20,-1,25,-1,15	cavern	5	20637	29428	1	0	4	28591	28591	True
ecology_off	3	33141	33141	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	2	21489	25402	2	0	0	24043	26339	True
ecology_off	3	35500	35500	DEMON_4	29,20,-1,43,-1,6	cavern	4	20865	24237	3	0	1	22856	25082	True
ecology_off	3	36656	36656	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	2	21940	24858	1	0	1	22824	22824	True
ecology_off	3	46996	46996	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	3	20564	26963	0	0	3			True
ecology_off	3	57184	57184	JABBERER	29,20,-1,13,-1,21	cavern	1	27965	27965	0	0	1			True
ecology_off	3	59480	59480	TROGLODYTE	29,20,-1,13,-1,19	cavern	5	20764	24805	0	1	4			True
ecology_off	3	60582	60582	DEMON_3	28,20,-1,44,-1,5	cavern	3	19445	25466	0	0	3			True
ecology_on	1	1200	1200	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	25290	25290	1	0	0	27100	27100	True
ecology_on	1	1200	1200	TROGLODYTE	29,20,-1,8,-1,19	cavern	9	19916	29848	9	0	0	22511	30504	True
ecology_on	1	1200	1200	PLUMP_HELMET_MAN	29,20,-1,13,-1,11	cavern	5	19033	29113	5	0	0	22511	30504	True
ecology_on	1	1200	1200	DEMON_12	28,20,-1,44,-1,4	cavern	5	20553	28487	5	0	0	21421	29380	True
ecology_on	1	1200	1200	WOMBAT	29,20,-1,-1,-1,96	surface	1	19293	19293	0	1	0			True
ecology_on	1	1200	1200	WOLF	29,20,-1,-1,-1,101	surface	5	19511	24627	0	0	5			True
ecology_on	1	27168	27168	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	20349	20349	1	0	0	21457	21457	True
ecology_on	1	28300	28300	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	4	22650	26706	1	0	3	27093	27093	True
ecology_on	1	29465	29465	JABBERER	29,20,-1,25,-1,18	cavern	1	27253	27253	1	0	0	28179	28179	True
ecology_on	1	29465	29465	FLESH_BALL	29,20,-1,25,-1,14	cavern	2	20221	27541	0	0	2			True
ecology_on	1	30580	30580	DEMON_13	29,20,-1,43,-1,4	cavern	2	21624	21983	1	0	1	23664	23664	True
ecology_on	1	31704	31704	TROGLODYTE	29,20,-1,13,-1,19	cavern	6	20039	28851	1	0	5	22540	22540	True
ecology_on	1	31704	31704	TROGLODYTE	29,20,-1,8,-1,19	cavern	8	19963	28259	1	0	7	21442	21442	True
ecology_on	1	54244	54244	DEMON_15	28,20,-1,44,-1,6	cavern	1	20069	20069	0	0	1			True
ecology_on	2	1200	1200	WOMBAT	29,20,-1,-1,-1,96	surface	1	21162	21162	1	0	0	23961	23961	True
ecology_on	2	1200	1200	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	2	18885	28861	2	0	0	21799	33293	True
ecology_on	2	1200	1200	TROGLODYTE	29,20,-1,13,-1,19	cavern	6	22617	27651	6	0	0	27600	29925	True
ecology_on	2	1200	1200	DEMON_16	29,20,-1,43,-1,3	cavern	3	22236	28436	3	0	0	27600	33293	True
ecology_on	2	1200	1200	KANGAROO	29,20,-1,-1,-1,88	surface	3	22635	28805	3	0	0	27600	29925	True
ecology_on	2	2375	2375	COUGAR	29,20,-1,-1,-1,79	surface	5	19503	27180	5	0	0	29835	33302	True
ecology_on	2	22999	22999	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	25178	25178	1	0	0	36898	36898	True
ecology_on	2	29900	29900	CRUNDLE	29,20,-1,25,-1,12	cavern	18	19579	28319	10	0	8	23223	31149	True
ecology_on	2	29900	29900	VORACIOUS_CAVE_CRAWLER	29,21,-1,13,-1,20	cavern	1	27429	27429	1	0	0	29997	29997	True
ecology_on	2	31125	31125	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	1	21747	21747	1	0	0	24240	24240	True
ecology_on	2	33368	33368	DEMON_13	29,20,-1,43,-1,4	cavern	5	20391	27943	1	0	4	26529	26529	True
ecology_on	2	34493	34493	DEMON_9	29,20,-1,43,-1,2	cavern	5	20797	29409	0	0	5			True
ecology_on	2	34493	34493	WOMBAT	29,20,-1,-1,-1,96	surface	1	24579	24579	0	0	1			True
ecology_on	2	34493	34493	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	26533	26533	0	0	1			True
ecology_on	2	35677	35677	DINGO	29,20,-1,-1,-1,100	surface	5	20259	25453	1	0	4	20895	20895	True
ecology_on	2	35677	35677	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	21915	21915	0	1	0			True
ecology_on	2	55365	55365	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	27595	27595	0	0	1			True
ecology_on	2	59897	59897	TROLL	29,20,-1,8,-1,27	cavern	1	25473	25473	0	0	1			True
ecology_on	2	59897	59897	GREEN_DEVOURER	29,20,-1,13,-1,23	cavern	1	29725	29725	0	0	1			True
ecology_on	3	1070	1070	WOMBAT	29,20,-1,-1,-1,96	surface	1	21285	21285	1	0	0	27430	27430	True
ecology_on	3	1070	1070	ELK_BIRD	30,20,-1,8,-1,21	cavern	9	19489	27279	9	0	0	27430	29759	True
ecology_on	3	1070	1070	VORACIOUS_CAVE_CRAWLER	29,21,-1,13,-1,20	cavern	1	25806	25806	1	0	0	28636	28636	True
ecology_on	3	1070	1070	DEMON_9	30,20,-1,43,-1,2	cavern	5	21410	28461	5	0	0	26338	29759	True
ecology_on	3	1070	1070	PORCUPINE	29,20,-1,-1,-1,90	surface	1	27214	27214	1	0	0	28636	28636	True
ecology_on	3	1070	1070	GREEN_DEVOURER	29,20,-1,13,-1,23	cavern	1	21061	21061	1	0	0	24111	24111	True
ecology_on	3	1070	1070	DINGO	29,20,-1,-1,-1,100	surface	5	19550	25583	3	2	0	26338	33169	True
