run	arm	rep	tick	abs_tick	subject	metric	value
20260918-010655	edge	1	16948	2032948	clock	year	5
20260918-010655	edge	1	16948	2032948	clock	tick	16948
20260918-010655	edge	1	16948	2032948	clock	season	0
20260918-010655	edge	1	16948	2032948	clock	paused	1
20260918-010655	edge	1	16948	2032948	clock	fps_cap	1000.0
20260918-010655	edge	1	16948	2032948	clock	fps_achieved	170
20260918-010655	edge	1	16948	2032948	clock	gfps_cap	10.0
20260918-010655	edge	1	16948	2032948	clock	units_active	51
20260918-010655	edge	1	16948	2032948	clock	popups	0
20260918-010655	edge	1	16948	2032948	clock	map	1
20260918-010655	edge	1	18158	2034158	clock	fps_achieved	650
20260918-010655	edge	1	18158	2034158	clock	units_active	52
20260918-010655	edge	1	18158	2034158	clock	popups	0
20260918-010655	edge	1	18158	2034158	clock	paused	1
20260918-010655	edge	1	18158	2034158	clock	ticks_per_wall_s	313.7
20260918-010655	edge	1	18158	2034158	193	arrival_species	WEASEL
20260918-010655	edge	1	18158	2034158	193	arrival_countdown	26828
20260918-010655	edge	1	18158	2034158	194	arrival_species	OLM_GIANT
20260918-010655	edge	1	18158	2034158	194	arrival_countdown	26485
20260918-010655	edge	1	18158	2034158	195	arrival_species	OLM_GIANT
20260918-010655	edge	1	18158	2034158	195	arrival_countdown	23365
20260918-010655	edge	1	18158	2034158	162	countdown	18965
20260918-010655	edge	1	18158	2034158	162	flag_src	1
20260918-010655	edge	1	18158	2034158	163	countdown	22228
20260918-010655	edge	1	18158	2034158	163	flag_src	1
20260918-010655	edge	1	18158	2034158	164	countdown	25023
20260918-010655	edge	1	18158	2034158	164	flag_src	1
20260918-010655	edge	1	18158	2034158	165	countdown	19527
20260918-010655	edge	1	18158	2034158	165	flag_src	1
20260918-010655	edge	1	18158	2034158	166	countdown	22307
20260918-010655	edge	1	18158	2034158	166	flag_src	1
20260918-010655	edge	1	18158	2034158	167	countdown	20801
20260918-010655	edge	1	18158	2034158	167	flag_src	1
20260918-010655	edge	1	18158	2034158	168	countdown	23347
20260918-010655	edge	1	18158	2034158	168	flag_src	1
20260918-010655	edge	1	18158	2034158	169	countdown	27901
20260918-010655	edge	1	18158	2034158	169	flag_src	1
20260918-010655	edge	1	18158	2034158	170	countdown	21955
20260918-010655	edge	1	18158	2034158	170	flag_src	1
20260918-010655	edge	1	18158	2034158	181	countdown	27897
20260918-010655	edge	1	18158	2034158	181	flag_src	1
20260918-010655	edge	1	18158	2034158	191	countdown	28002
20260918-010655	edge	1	18158	2034158	191	flag_src	1
20260918-010655	edge	1	18158	2034158	192	countdown	22402
20260918-010655	edge	1	18158	2034158	192	flag_src	1
20260918-010655	edge	1	18158	2034158	193	countdown	26828
20260918-010655	edge	1	18158	2034158	193	flag_src	1
20260918-010655	edge	1	18158	2034158	194	countdown	26485
20260918-010655	edge	1	18158	2034158	194	flag_src	1
20260918-010655	edge	1	18158	2034158	195	countdown	23365
20260918-010655	edge	1	18158	2034158	195	flag_src	1
