arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
agitated	1	3089	3089	GROUNDHOG	29,20,-1,-1,-1,80	surface	1	20454	20454	0	1	0			True
agitated	1	3089	3089	TROLL	29,21,-1,8,-1,27	cavern	1	24952	24952	1	0	0	30869	30869	True
agitated	1	3089	3089	GREEN_DEVOURER	29,20,-1,13,-1,23	cavern	1	26503	26503	1	0	0	30869	30869	True
agitated	1	3089	3089	DEMON_1	28,20,-1,44,-1,3	cavern	2	17435	24105	2	0	0	18511	27706	True
agitated	1	3089	3089	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	7	17957	26628	0	2	5			True
agitated	1	3089	3089	TROGLODYTE	30,20,-1,8,-1,19	cavern	6	19087	26783	6	0	0	27706	30869	True
agitated	1	3089	3089	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	3	20480	22637	3	0	0	24639	24639	True
agitated	1	3089	3089	COUGAR	29,20,-1,-1,-1,79	surface	5	18119	26608	0	5	0			True
agitated	1	6209	6209	KANGAROO	29,20,-1,-1,-1,88	surface	2	22634	25949	0	2	0			True
agitated	1	9316	9316	DINGO	29,20,-1,-1,-1,100	surface	5	19201	23923	0	3	2			True
agitated	1	15531	15531	SKUNK	29,20,-1,-1,-1,92	surface	1	23494	23494	0	1	0			True
agitated	1	15531	15531	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	23324	23324	0	1	0			True
agitated	1	18575	18575	COUGAR	29,20,-1,-1,-1,79	surface	5	17628	24434	0	5	0			True
agitated	1	21600	21600	DEMON_4	28,20,-1,44,-1,2	cavern	2	27377	29432	2	0	0	31009	31009	True
agitated	1	27728	27728	ELK_BIRD	29,20,-1,13,-1,25	cavern	7	20920	29497	7	0	0	24881	31062	True
agitated	1	30795	30795	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	1	21474	21474	1	0	0	24943	24943	True
agitated	1	30795	30795	CAVE_DRAGON	29,20,-1,25,-1,29	cavern	1	25644	25644	0	1	0			True
agitated	1	33958	33958	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	19869	19869	1	0	0	24832	24832	True
agitated	1	33958	33958	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	22029	22029	1	0	0	27995	27995	True
agitated	1	33958	37039	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	4	18984	22224	0	4	0			True
agitated	1	40090	40090	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	2	19164	25075	2	0	0	21863	31234	True
agitated	1	43248	43248	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	21627	21627	0	1	0			True
agitated	1	46395	46395	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	5	19619	27938	0	5	0			True
agitated	1	52609	52609	DEMON_1	28,20,-1,44,-1,3	cavern	4	21129	25126	4	0	0	21791	27909	True
agitated	1	58790	58790	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	1	25883	25883	1	0	0	27898	27898	True
agitated	1	58790	58790	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	18791	28547	10	0	0	27898	30949	True
agitated	1	58790	58790	JABBERER	29,20,-1,13,-1,21	cavern	1	20429	20429	1	0	0	21728	21728	True
agitated	1	61953	61953	PORCUPINE	29,20,-1,-1,-1,90	surface	1	19178	19178	0	1	0			True
agitated	1	61953	61953	CAVE_BLOB	29,20,-1,25,-1,15	cavern	1	21874	21874	0	0	1			True
agitated	1	61953	61953	DINGO	29,20,-1,-1,-1,100	surface	5	20357	27469	0	5	0			True
agitated	1	71324	71324	CRUNDLE	29,20,-1,25,-1,12	cavern	15	18091	27627	4	0	11	21536	30777	True
agitated	1	80518	80518	DEMON_4	29,20,-1,43,-1,6	cavern	5	20138	28779	1	0	4	21583	21583	True
agitated	1	80518	80518	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	9	19062	28204	0	8	1			True
agitated	1	80518	80518	CRUNDLE	29,20,-1,13,-1,9	cavern	17	18832	27896	0	0	17			True
agitated	1	89739	89739	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	26037	26037	0	1	0			True
agitated	1	89739	89739	TROLL	29,20,-1,8,-1,27	cavern	1	21357	21357	0	0	1			True
agitated	1	92860	92860	TROGLODYTE	29,20,-1,8,-1,19	cavern	6	19430	28616	0	0	6			True
agitated	1	96000	96000	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	24398	24398	0	0	1			True
agitated	2	3145	3145	KANGAROO	29,20,-1,-1,-1,88	surface	4	17417	26278	0	0	4			True
agitated	2	3145	3145	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	19404	19404	1	0	0	21757	21757	True
agitated	2	3145	3145	TROGLODYTE	29,21,-1,13,-1,19	cavern	7	18085	26294	7	0	0	21757	27946	True
agitated	2	3145	3145	DEMON_16	29,20,-1,43,-1,3	cavern	3	18577	21682	3	0	0	21757	24890	True
agitated	2	3145	3145	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	26071	26071	1	0	0	31068	31068	True
agitated	2	3145	3145	COUGAR	29,20,-1,-1,-1,79	surface	5	18775	23811	0	0	5			True
agitated	2	3145	3145	DINGO	29,20,-1,-1,-1,100	surface	4	20719	27982	0	4	0			True
agitated	2	21751	21751	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	24266	24266	0	1	0			True
agitated	2	24902	24902	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	24875	24875	0	1	0			True
agitated	2	24902	24902	DEMON_16	29,20,-1,43,-1,3	cavern	4	21574	28715	4	0	0	30948	74129	True
agitated	2	31091	31091	SPIDER_CAVE_GIANT	29,20,-1,25,-1,24	cavern	1	28235	28235	1	0	0	30983	30983	True
agitated	2	31091	31091	FLESH_BALL	29,20,-1,25,-1,14	cavern	2	23536	26978	0	2	0			True
agitated	2	31091	31091	CRUNDLE	29,20,-1,13,-1,9	cavern	17	18888	28630	9	0	8	24759	70977	True
agitated	2	34213	34213	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	19645	27824	1	0	9	34046	34046	True
agitated	2	46606	46606	REACHER	29,20,-1,25,-1,28	cavern	1	20844	20844	0	1	0			True
agitated	2	49721	49721	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	3	21197	28400	0	3	0			True
agitated	2	62074	62074	CRUNDLE	29,20,-1,25,-1,12	cavern	14	19002	27560	14	0	0	21582	27705	True
agitated	2	74400	74400	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	21297	21297	0	1	0			True
agitated	2	80617	80617	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	10	17476	26899	0	10	0			True
agitated	2	89779	89779	CRUNDLE	29,20,-1,25,-1,12	cavern	17	17699	28629	0	0	17			True
agitated	2	92878	92878	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	6	21943	25083	0	2	4			True
agitated	2	99031	99031	DEMON_10	29,20,-1,43,-1,5	cavern	4	19153	24146	0	0	4			True
control	1	3030	3030	PORCUPINE	29,20,-1,-1,-1,90	surface	1	22254	22254	1	0	0	27889	27889	True
control	1	3030	3030	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	19070	27080	5	0	0	24799	30984	True
control	1	3030	3030	CRUNDLE	29,21,-1,13,-1,9	cavern	15	17608	27115	15	0	0	24799	34201	True
control	1	3030	3030	DEMON_9	29,20,-1,43,-1,2	cavern	4	18672	26205	4	0	0	21738	27889	True
control	1	3030	3030	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	7	18347	27036	7	0	0	27889	34201	True
control	1	3030	3030	ELK_BIRD	29,20,-1,8,-1,21	cavern	6	21589	26611	6	0	0	24799	27889	True
control	1	3030	3030	DINGO	29,20,-1,-1,-1,100	surface	5	17987	27509	5	0	0	21738	30984	True
control	1	24768	24768	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	5	19889	24780	5	0	0	24983	55851	True
control	1	30919	30919	DEMON_10	29,20,-1,43,-1,5	cavern	5	19281	23849	5	0	0	21884	62204	True
control	1	30919	30919	CRUNDLE	29,20,-1,25,-1,12	cavern	18	18945	29251	18	0	0	28030	58985	True
control	1	30919	30919	ELK_BIRD	29,20,-1,25,-1,21	cavern	8	18883	27336	8	0	0	28030	52811	True
control	1	30919	30919	DEMON_4	29,20,-1,43,-1,6	cavern	3	18592	26254	3	0	0	28030	52811	True
control	1	30919	30919	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	25909	25909	1	0	0	52811	52811	True
control	1	34014	34014	GROUNDHOG	29,20,-1,-1,-1,80	surface	3	19575	27374	3	0	0	21875	46605	True
control	1	34014	34014	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	27018	27018	1	0	0	28039	28039	True
control	1	34014	34014	GORLAK	29,20,-1,8,-1,28	cavern	1	19231	19231	1	0	0	21875	21875	True
control	1	34014	34014	DINGO	29,20,-1,-1,-1,100	surface	5	22473	28084	5	0	0	31187	46605	True
control	1	37231	37231	TROLL	29,21,-1,13,-1,32	cavern	1	28644	28644	1	0	0	31051	31051	True
