run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260918-085832	all_layers	1	16883	2032883	162	FISH_STINGRAY	MALE	140	116	94	13,28,0,-1,-1,6	feature	29034	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	16883	2032883	163	ALLIGATOR	FEMALE	152	89	94	13,28,0,-1,-1,4	feature	22536	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	16883	2032883	164	ALLIGATOR	MALE	154	88	94	13,28,0,-1,-1,4	feature	25426	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	16883	2032883	165	HIPPO	FEMALE	147	114	94	13,28,0,-1,-1,5	feature	26786	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	16883	2032883	166	HIPPO	FEMALE	149	116	94	13,28,0,-1,-1,5	feature	21196	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	16883	2032883	167	HIPPO	MALE	145	115	94	13,28,0,-1,-1,5	feature	26547	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	16883	2032883	168	HIPPO	FEMALE	148	114	94	13,28,0,-1,-1,5	feature	27011	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	16883	2032883	178	WEASEL	FEMALE	190	119	95	13,28,-1,-1,-1,170	surface	26718	0	1	1	0	0	-1	0	1	-1
20260918-085832	all_layers	1	16883	2032883	179	BIRD_SWALLOW_CAVE_GIANT	FEMALE	78	191	82	12,28,-1,2,-1,18	cavern	24060	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	162	FISH_STINGRAY	MALE	191	46	94	13,28,0,-1,-1,6	feature	23984	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	163	ALLIGATOR	FEMALE	126	52	94	13,28,0,-1,-1,4	feature	17754	0	1	0	1	1	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	164	ALLIGATOR	MALE	171	80	95	13,28,0,-1,-1,4	feature	20376	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	165	HIPPO	FEMALE	123	70	94	13,28,0,-1,-1,5	feature	21736	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	166	HIPPO	FEMALE	157	79	95	13,28,0,-1,-1,5	feature	16146	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	167	HIPPO	MALE	141	70	94	13,28,0,-1,-1,5	feature	21497	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	168	HIPPO	FEMALE	124	70	94	13,28,0,-1,-1,5	feature	21961	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	178	WEASEL	FEMALE	188	165	94	13,28,-1,-1,-1,170	surface	25057	0	0	0	1	1	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	179	BIRD_SWALLOW_CAVE_GIANT	FEMALE	30	160	84	12,28,-1,2,-1,18	cavern	19010	0	1	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	180	FISH_STINGRAY	MALE	37	31	93	11,27,0,-1,-1,3	feature	19950	0	0	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	181	FISH_TIGERFISH	MALE	67	75	94	11,27,0,-1,-1,5	feature	19950	0	0	0	0	0	-1	0	1	-1
20260918-085832	all_layers	1	21933	2037933	182	CROCODILE_SALTWATER	FEMALE	130	55	94	11,27,0,-1,-1,6	feature	19950	0	0	0	0	0	-1	0	1	-1
