run	arm	rep	tick	abs_tick	subject	metric	value
20260917-194520	caravan_depot_lever	1	16800	823200	clock	year	2
20260917-194520	caravan_depot_lever	1	16800	823200	clock	tick	16800
20260917-194520	caravan_depot_lever	1	16800	823200	clock	season	0
20260917-194520	caravan_depot_lever	1	16800	823200	clock	paused	1
20260917-194520	caravan_depot_lever	1	16800	823200	clock	fps_cap	1000.0
20260917-194520	caravan_depot_lever	1	16800	823200	clock	fps_achieved	120
20260917-194520	caravan_depot_lever	1	16800	823200	clock	gfps_cap	10.0
20260917-194520	caravan_depot_lever	1	16800	823200	clock	units_active	31
20260917-194520	caravan_depot_lever	1	16800	823200	clock	popups	0
20260917-194520	caravan_depot_lever	1	16800	823200	clock	map	1
20260917-194520	caravan_depot_lever	1	18371	824771	clock	fps_achieved	378
20260917-194520	caravan_depot_lever	1	18371	824771	clock	units_active	63
20260917-194520	caravan_depot_lever	1	18371	824771	clock	popups	0
20260917-194520	caravan_depot_lever	1	18371	824771	clock	paused	1
20260917-194520	caravan_depot_lever	1	18371	824771	clock	ticks_per_wall_s	187.0
20260917-194520	caravan_depot_lever	1	18371	824771	139	arrival_species	BIRD_EMU
20260917-194520	caravan_depot_lever	1	18371	824771	139	arrival_countdown	20624
20260917-194520	caravan_depot_lever	1	18371	824771	140	arrival_species	BIRD_EMU
20260917-194520	caravan_depot_lever	1	18371	824771	140	arrival_countdown	26439
20260917-194520	caravan_depot_lever	1	18371	824771	141	arrival_species	TOAD_GIANT_CAVE
20260917-194520	caravan_depot_lever	1	18371	824771	141	arrival_countdown	24490
20260917-194520	caravan_depot_lever	1	18371	824771	142	arrival_species	CRUNDLE
20260917-194520	caravan_depot_lever	1	18371	824771	142	arrival_countdown	25890
20260917-194520	caravan_depot_lever	1	18371	824771	143	arrival_species	CRUNDLE
20260917-194520	caravan_depot_lever	1	18371	824771	143	arrival_countdown	20299
20260917-194520	caravan_depot_lever	1	18371	824771	144	arrival_species	CRUNDLE
