run	arm	rep	tick	abs_tick	event	subject	detail
20260917-235836	edge	1	16801	2032801	baseline	wild_present	3
20260917-235836	edge	1	16801	2032801	present_at_start	162	PLATYPUS ref6=19,24,0,-1,-1,6 countdown=29926 flag_src=1
20260917-235836	edge	1	16801	2032801	present_at_start	163	PLATYPUS ref6=19,24,0,-1,-1,6 countdown=28399 flag_src=1
20260917-235836	edge	1	16801	2032801	present_at_start	164	BIRD_EAGLE ref6=19,24,-1,-1,-1,103 countdown=21835 flag_src=1
20260917-235836	edge	1	16801	2032801	manipulation	local W,H,Z=df.global.world.map.x_count,df.global.world.map.y_count,df.global.world.map.z_count; local me=df.global.plotinfo.map_edge; local szmax=0; for i=0,#me.surface_z-1 do if me.surface_z[i]>szmax then szmax=me.surface_z[i] end end; local cols,hist,wetcols,fe={},{},0,0; for x=0,W-1 do cols[#cols+1]={x,0}; cols[#cols+1]={x,H-1} end; for y=1,H-2 do cols[#cols+1]={0,y}; cols[#cols+1]={W-1,y} end; for _,c in ipairs(cols) do local hit=false; for z=0,Z-1 do local d=dfhack.maps.getTileFlags(xyz2pos(c[1],c[2],z)); if d and d.flow_size>0 and not d.liquid_type then local off=szmax-z; hist[off]=hist[off] or {0,0}; hist[off][1]=hist[off][1]+1; if d.flow_size>=4 then hist[off][2]=hist[off][2]+1; hit=true end end end; if hit then wetcols=wetcols+1 end end; for _,p in ipairs(df.global.world.populations.all) do if p.type==df.world_population_type.Animal and p.population.feature_idx>=0 and p.quantity>0 then fe=fe+1 end end; local offs={}; for o in pairs(hist) do offs[#offs+1]=o end; table.sort(offs); local parts={}; local near=0; for _,o in ipairs(offs) do parts[#parts+1]=('%+d:%d/%d'):format(-o,hist[o][1],hist[o][2]); if o>=-1 and o<=6 then near=near+hist[o][2] end end; print(('e25 edge: perimeter %d columns, %d with deep water (>=4/7) at some z; by z relative to the highest land-entry surface z (wet/deep): %s; deep within -6..+1 of it: %d; %d live feature entries -> %s'):format(#cols, wetcols, #parts>0 and table.concat(parts,' ') or 'none', near, fe, (near>0 and fe>0) and 'LIVE' or (fe>0 and 'DORMANT: no deep water on the perimeter near the surface' or 'DORMANT: no feature entries')))	e25 edge: perimeter 764 columns, 25 with deep water (>=4/7) at some z; by z relative to the highest land-entry surface z (wet/deep): -5:8/8 -21:17/17; deep within -6..+1 of it: 8; 245 live feature entries -> LIVE
20260917-235836	edge	1	17891	2033891	arrival	165	ECHIDNA caste=MALE ref6=20,24,-1,-1,-1,162 layer=surface countdown=22385 vanish=0 flag_src=1 flag_nf=1 pos=184,81,77 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	166	CROCODILE_CAVE caste=MALE ref6=18,25,-1,2,-1,9 layer=cavern countdown=24021 vanish=0 flag_src=1 flag_nf=0 pos=108,20,60 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	167	REACHER caste=FEMALE ref6=19,25,-1,14,-1,14 layer=cavern countdown=25145 vanish=0 flag_src=1 flag_nf=0 pos=11,182,42 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	168	BLIND_CAVE_OGRE caste=FEMALE ref6=18,25,-1,22,-1,27 layer=cavern countdown=21198 vanish=0 flag_src=1 flag_nf=0 pos=182,173,29 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	169	DEMON_17 caste=FEMALE ref6=19,24,-1,40,-1,4 layer=cavern countdown=28978 vanish=0 flag_src=1 flag_nf=0 pos=150,137,15 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	170	DEMON_17 caste=FEMALE ref6=19,24,-1,40,-1,4 layer=cavern countdown=28275 vanish=0 flag_src=1 flag_nf=0 pos=158,129,15 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	171	CROCODILE_CAVE caste=FEMALE ref6=19,24,-1,7,-1,9 layer=cavern countdown=28714 vanish=0 flag_src=1 flag_nf=0 pos=29,5,60 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	172	REACHER caste=FEMALE ref6=19,25,-1,14,-1,14 layer=cavern countdown=26755 vanish=0 flag_src=1 flag_nf=0 pos=22,173,41 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	173	RUTHERER caste=MALE ref6=18,25,-1,22,-1,16 layer=cavern countdown=21365 vanish=0 flag_src=1 flag_nf=0 pos=188,9,29 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	174	RUTHERER caste=FEMALE ref6=18,25,-1,22,-1,16 layer=cavern countdown=28566 vanish=0 flag_src=1 flag_nf=0 pos=181,0,31 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	175	RUTHERER caste=FEMALE ref6=18,25,-1,22,-1,16 layer=cavern countdown=21820 vanish=0 flag_src=1 flag_nf=0 pos=176,0,31 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	176	RUTHERER caste=MALE ref6=18,25,-1,22,-1,16 layer=cavern countdown=25456 vanish=0 flag_src=1 flag_nf=0 pos=169,0,31 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	177	RUTHERER caste=FEMALE ref6=18,25,-1,22,-1,16 layer=cavern countdown=20082 vanish=0 flag_src=1 flag_nf=0 pos=167,0,31 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	178	MAGMA_CRAB caste=FEMALE ref6=19,25,-1,32,-1,0 layer=cavern countdown=28189 vanish=0 flag_src=1 flag_nf=0 pos=13,40,24 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	179	MAGMA_CRAB caste=FEMALE ref6=19,25,-1,32,-1,0 layer=cavern countdown=26682 vanish=0 flag_src=1 flag_nf=0 pos=10,37,23 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	180	MAGMA_CRAB caste=MALE ref6=19,25,-1,32,-1,0 layer=cavern countdown=24580 vanish=0 flag_src=1 flag_nf=0 pos=5,37,24 listed_at=2033891
20260917-235836	edge	1	17891	2033891	arrival	181	MAGMA_CRAB caste=MALE ref6=19,25,-1,32,-1,0 layer=cavern countdown=21431 vanish=0 flag_src=1 flag_nf=0 pos=0,36,22 listed_at=2033891
20260917-235836	edge	1	17891	2033891	pool_delta	3405	CROCODILE_CAVE ref6=18,25,-1,2,-1,9 quantity 10->9 max 10->10 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	3456	RUTHERER ref6=18,25,-1,22,-1,16 quantity 18->13 max 18->18 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	3467	BLIND_CAVE_OGRE ref6=18,25,-1,22,-1,27 quantity 4->4 max 4->4 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4373	Vermin:0 ref6=19,24,-1,-1,-1,78 quantity 354->352 max 354->354 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4375	Vermin:5 ref6=19,24,-1,-1,-1,80 quantity 195->194 max 195->195 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4379	Vermin:79 ref6=19,24,-1,-1,-1,94 quantity 394->393 max 394->394 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4381	Vermin:91 ref6=19,24,-1,-1,-1,99 quantity 163->161 max 163->163 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4386	Vermin:130 ref6=19,24,-1,-1,-1,110 quantity 36->36 max 36->36 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4391	Vermin:145 ref6=19,24,-1,-1,-1,118 quantity 3775->3671 max 3775->3775 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4395	Vermin:196 ref6=19,24,-1,-1,-1,124 quantity 2638->2457 max 2638->2638 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4402	Vermin:514 ref6=19,24,-1,-1,-1,150 quantity 311->310 max 311->311 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4404	Vermin:528 ref6=19,24,-1,-1,-1,153 quantity 317->316 max 317->317 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4405	Vermin:531 ref6=19,24,-1,-1,-1,155 quantity 179->178 max 179->179 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4424	PLATYPUS ref6=19,24,0,-1,-1,6 quantity 306->308 max 308->308 discovered 1->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4427	Vermin:561 ref6=19,24,0,-1,-1,9 quantity 3333->3325 max 3333->3333 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4438	CROCODILE_CAVE ref6=19,24,-1,7,-1,9 quantity 11->10 max 11->11 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4443	Vermin:621 ref6=19,24,-1,7,-1,14 quantity 293->293 max 293->293 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4445	Vermin:410 ref6=19,24,-1,7,-1,16 quantity 280->279 max 280->280 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4453	Vermin:630 ref6=19,24,-1,7,-1,24 quantity 296->293 max 296->296 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4464	Vermin:623 ref6=19,24,-1,14,-1,7 quantity 239->228 max 239->239 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4465	Vermin:630 ref6=19,24,-1,14,-1,8 quantity 253->247 max 253->253 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4466	Vermin:616 ref6=19,24,-1,14,-1,9 quantity 399->396 max 399->399 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4502	Vermin:419 ref6=19,24,-1,22,-1,29 quantity 336->313 max 336->336 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4508	Vermin:620 ref6=19,24,-1,32,-1,4 quantity 404->367 max 404->404 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4513	DEMON_17 ref6=19,24,-1,40,-1,4 quantity 10000001->10000001 max 10000001->10000001 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4653	REACHER ref6=19,25,-1,14,-1,14 quantity 10->8 max 10->10 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	4687	MAGMA_CRAB ref6=19,25,-1,32,-1,0 quantity 35->31 max 35->35 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	pool_delta	5719	ECHIDNA ref6=20,24,-1,-1,-1,162 quantity 7->6 max 7->7 discovered 0->1 extinct 0->0
20260917-235836	edge	1	17891	2033891	end	summary	{"arm": "edge", "rep": 1, "valid": true, "breaches": [], "control": null, "arrivals": 17, "departures": 0, "deaths": 0, "ticks": 1090, "wall_s": 37.3, "stop": null, "ticks_per_s": 29.3, "save_untouched": true}
