arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
edge	1	1090	1090	ECHIDNA	20,24,-1,-1,-1,162	surface	1	22385	22385	0	0	1			True
edge	1	1090	1090	CROCODILE_CAVE	18,25,-1,2,-1,9	cavern	1	24021	24021	0	0	1			True
edge	1	1090	1090	REACHER	19,25,-1,14,-1,14	cavern	2	25145	26755	0	0	2			True
edge	1	1090	1090	BLIND_CAVE_OGRE	18,25,-1,22,-1,27	cavern	1	21198	21198	0	0	1			True
edge	1	1090	1090	DEMON_17	19,24,-1,40,-1,4	cavern	2	28275	28978	0	0	2			True
edge	1	1090	1090	CROCODILE_CAVE	19,24,-1,7,-1,9	cavern	1	28714	28714	0	0	1			True
edge	1	1090	1090	RUTHERER	18,25,-1,22,-1,16	cavern	5	20082	28566	0	0	5			True
edge	1	1090	1090	MAGMA_CRAB	19,25,-1,32,-1,0	cavern	4	21431	28189	0	0	4			True
