run	arm	rep	tick	abs_tick	subject	metric	value
20260917-235836	edge	1	16801	2032801	clock	year	5
20260917-235836	edge	1	16801	2032801	clock	tick	16801
20260917-235836	edge	1	16801	2032801	clock	season	0
20260917-235836	edge	1	16801	2032801	clock	paused	1
20260917-235836	edge	1	16801	2032801	clock	fps_cap	1000.0
20260917-235836	edge	1	16801	2032801	clock	fps_achieved	61
20260917-235836	edge	1	16801	2032801	clock	gfps_cap	10.0
20260917-235836	edge	1	16801	2032801	clock	units_active	21
20260917-235836	edge	1	16801	2032801	clock	popups	0
20260917-235836	edge	1	16801	2032801	clock	map	1
20260917-235836	edge	1	16803	2032803	clock	fps_achieved	468
20260917-235836	edge	1	16803	2032803	clock	units_active	21
20260917-235836	edge	1	16803	2032803	clock	popups	0
20260917-235836	edge	1	16803	2032803	clock	paused	1
20260917-235836	edge	1	16803	2032803	clock	ticks_per_wall_s	0.1
20260917-235836	edge	1	16803	2032803	162	countdown	29924
20260917-235836	edge	1	16803	2032803	162	flag_src	1
20260917-235836	edge	1	16803	2032803	163	countdown	28397
20260917-235836	edge	1	16803	2032803	163	flag_src	1
20260917-235836	edge	1	16803	2032803	164	countdown	21833
20260917-235836	edge	1	16803	2032803	164	flag_src	1
20260917-235836	edge	1	17891	2033891	clock	fps_achieved	119
20260917-235836	edge	1	17891	2033891	clock	units_active	38
20260917-235836	edge	1	17891	2033891	clock	popups	0
20260917-235836	edge	1	17891	2033891	clock	paused	1
20260917-235836	edge	1	17891	2033891	clock	ticks_per_wall_s	98.1
20260917-235836	edge	1	17891	2033891	165	arrival_species	ECHIDNA
20260917-235836	edge	1	17891	2033891	165	arrival_countdown	22385
20260917-235836	edge	1	17891	2033891	166	arrival_species	CROCODILE_CAVE
20260917-235836	edge	1	17891	2033891	166	arrival_countdown	24021
20260917-235836	edge	1	17891	2033891	167	arrival_species	REACHER
20260917-235836	edge	1	17891	2033891	167	arrival_countdown	25145
20260917-235836	edge	1	17891	2033891	168	arrival_species	BLIND_CAVE_OGRE
20260917-235836	edge	1	17891	2033891	168	arrival_countdown	21198
20260917-235836	edge	1	17891	2033891	169	arrival_species	DEMON_17
20260917-235836	edge	1	17891	2033891	169	arrival_countdown	28978
20260917-235836	edge	1	17891	2033891	170	arrival_species	DEMON_17
20260917-235836	edge	1	17891	2033891	170	arrival_countdown	28275
20260917-235836	edge	1	17891	2033891	171	arrival_species	CROCODILE_CAVE
20260917-235836	edge	1	17891	2033891	171	arrival_countdown	28714
20260917-235836	edge	1	17891	2033891	172	arrival_species	REACHER
20260917-235836	edge	1	17891	2033891	172	arrival_countdown	26755
20260917-235836	edge	1	17891	2033891	173	arrival_species	RUTHERER
20260917-235836	edge	1	17891	2033891	173	arrival_countdown	21365
20260917-235836	edge	1	17891	2033891	174	arrival_species	RUTHERER
20260917-235836	edge	1	17891	2033891	174	arrival_countdown	28566
20260917-235836	edge	1	17891	2033891	175	arrival_species	RUTHERER
20260917-235836	edge	1	17891	2033891	175	arrival_countdown	21820
20260917-235836	edge	1	17891	2033891	176	arrival_species	RUTHERER
20260917-235836	edge	1	17891	2033891	176	arrival_countdown	25456
20260917-235836	edge	1	17891	2033891	177	arrival_species	RUTHERER
20260917-235836	edge	1	17891	2033891	177	arrival_countdown	20082
20260917-235836	edge	1	17891	2033891	178	arrival_species	MAGMA_CRAB
20260917-235836	edge	1	17891	2033891	178	arrival_countdown	28189
20260917-235836	edge	1	17891	2033891	179	arrival_species	MAGMA_CRAB
20260917-235836	edge	1	17891	2033891	179	arrival_countdown	26682
20260917-235836	edge	1	17891	2033891	180	arrival_species	MAGMA_CRAB
20260917-235836	edge	1	17891	2033891	180	arrival_countdown	24580
20260917-235836	edge	1	17891	2033891	181	arrival_species	MAGMA_CRAB
20260917-235836	edge	1	17891	2033891	181	arrival_countdown	21431
20260917-235836	edge	1	17891	2033891	162	countdown	28835
20260917-235836	edge	1	17891	2033891	162	flag_src	1
20260917-235836	edge	1	17891	2033891	163	countdown	27308
20260917-235836	edge	1	17891	2033891	163	flag_src	1
20260917-235836	edge	1	17891	2033891	164	countdown	20745
20260917-235836	edge	1	17891	2033891	164	flag_src	1
20260917-235836	edge	1	17891	2033891	165	countdown	22385
20260917-235836	edge	1	17891	2033891	165	flag_src	1
20260917-235836	edge	1	17891	2033891	166	countdown	24021
20260917-235836	edge	1	17891	2033891	166	flag_src	1
20260917-235836	edge	1	17891	2033891	167	countdown	25145
20260917-235836	edge	1	17891	2033891	167	flag_src	1
20260917-235836	edge	1	17891	2033891	168	countdown	21198
20260917-235836	edge	1	17891	2033891	168	flag_src	1
20260917-235836	edge	1	17891	2033891	169	countdown	28978
20260917-235836	edge	1	17891	2033891	169	flag_src	1
20260917-235836	edge	1	17891	2033891	170	countdown	28275
20260917-235836	edge	1	17891	2033891	170	flag_src	1
20260917-235836	edge	1	17891	2033891	171	countdown	28714
20260917-235836	edge	1	17891	2033891	171	flag_src	1
20260917-235836	edge	1	17891	2033891	172	countdown	26755
20260917-235836	edge	1	17891	2033891	172	flag_src	1
20260917-235836	edge	1	17891	2033891	173	countdown	21365
20260917-235836	edge	1	17891	2033891	173	flag_src	1
20260917-235836	edge	1	17891	2033891	174	countdown	28566
20260917-235836	edge	1	17891	2033891	174	flag_src	1
20260917-235836	edge	1	17891	2033891	175	countdown	21820
20260917-235836	edge	1	17891	2033891	175	flag_src	1
20260917-235836	edge	1	17891	2033891	176	countdown	25456
20260917-235836	edge	1	17891	2033891	176	flag_src	1
20260917-235836	edge	1	17891	2033891	177	countdown	20082
20260917-235836	edge	1	17891	2033891	177	flag_src	1
20260917-235836	edge	1	17891	2033891	178	countdown	28189
20260917-235836	edge	1	17891	2033891	178	flag_src	1
20260917-235836	edge	1	17891	2033891	179	countdown	26682
20260917-235836	edge	1	17891	2033891	179	flag_src	1
20260917-235836	edge	1	17891	2033891	180	countdown	24580
20260917-235836	edge	1	17891	2033891	180	flag_src	1
20260917-235836	edge	1	17891	2033891	181	countdown	21431
20260917-235836	edge	1	17891	2033891	181	flag_src	1
