run	arm	rep	tick	abs_tick	event	subject	detail
20260917-152433	natural_lake	1	16883	2032883	baseline	wild_present	9
20260917-152433	natural_lake	1	16883	2032883	present_at_start	162	FISH_STINGRAY ref6=13,28,0,-1,-1,6 countdown=29034 flag_src=1
20260917-152433	natural_lake	1	16883	2032883	present_at_start	163	ALLIGATOR ref6=13,28,0,-1,-1,4 countdown=22536 flag_src=1
20260917-152433	natural_lake	1	16883	2032883	present_at_start	164	ALLIGATOR ref6=13,28,0,-1,-1,4 countdown=25426 flag_src=1
20260917-152433	natural_lake	1	16883	2032883	present_at_start	165	HIPPO ref6=13,28,0,-1,-1,5 countdown=26786 flag_src=1
20260917-152433	natural_lake	1	16883	2032883	present_at_start	166	HIPPO ref6=13,28,0,-1,-1,5 countdown=21196 flag_src=1
20260917-152433	natural_lake	1	16883	2032883	present_at_start	167	HIPPO ref6=13,28,0,-1,-1,5 countdown=26547 flag_src=1
20260917-152433	natural_lake	1	16883	2032883	present_at_start	168	HIPPO ref6=13,28,0,-1,-1,5 countdown=27011 flag_src=1
20260917-152433	natural_lake	1	16883	2032883	present_at_start	178	WEASEL ref6=13,28,-1,-1,-1,170 countdown=26718 flag_src=1
20260917-152433	natural_lake	1	16883	2032883	present_at_start	179	BIRD_SWALLOW_CAVE_GIANT ref6=12,28,-1,2,-1,18 countdown=24060 flag_src=1
20260917-152433	natural_lake	1	18147	2034147	arrival	180	WEASEL caste=MALE ref6=13,28,-1,-1,-1,170 layer=surface countdown=26382 vanish=0 flag_src=1 flag_nf=1 pos=188,177,95 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	181	CRUNDLE caste=FEMALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=24980 vanish=0 flag_src=1 flag_nf=0 pos=175,154,77 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	182	CRUNDLE caste=FEMALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=27904 vanish=0 flag_src=1 flag_nf=0 pos=183,157,77 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	183	CRUNDLE caste=FEMALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=25471 vanish=0 flag_src=1 flag_nf=0 pos=189,159,77 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	184	CRUNDLE caste=FEMALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=27190 vanish=0 flag_src=1 flag_nf=0 pos=191,163,77 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	185	CRUNDLE caste=MALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=20151 vanish=0 flag_src=1 flag_nf=0 pos=191,161,77 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	196	MAGMA_CRAB caste=FEMALE ref6=13,27,-1,32,-1,0 layer=cavern countdown=24165 vanish=0 flag_src=1 flag_nf=0 pos=182,8,38 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	197	MAGMA_CRAB caste=FEMALE ref6=13,27,-1,32,-1,0 layer=cavern countdown=26013 vanish=0 flag_src=1 flag_nf=0 pos=187,11,33 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	198	DEMON_13 caste=DEFAULT ref6=12,28,-1,41,-1,6 layer=cavern countdown=25150 vanish=0 flag_src=1 flag_nf=0 pos=120,11,4 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	199	DEMON_13 caste=DEFAULT ref6=12,28,-1,41,-1,6 layer=cavern countdown=21323 vanish=0 flag_src=1 flag_nf=0 pos=136,6,4 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	200	DEMON_13 caste=DEFAULT ref6=12,28,-1,41,-1,6 layer=cavern countdown=25915 vanish=0 flag_src=1 flag_nf=0 pos=123,7,4 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	201	OLM_GIANT caste=MALE ref6=13,28,-1,2,-1,10 layer=cavern countdown=24317 vanish=0 flag_src=1 flag_nf=0 pos=177,170,83 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	202	TROLL caste=FEMALE ref6=12,28,-1,23,-1,25 layer=cavern countdown=25051 vanish=0 flag_src=1 flag_nf=0 pos=36,176,50 listed_at=2034147
20260917-152433	natural_lake	1	18147	2034147	arrival	203	SPIDER_CAVE_GIANT caste=FEMALE ref6=13,27,-1,22,-1,22 layer=cavern countdown=25247 vanish=0 flag_src=1 flag_nf=0 pos=165,9,61 listed_at=2034147
20260917-152433	natural_lake	1	19221	2035221	arrival	186	CRUNDLE caste=FEMALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=27519 vanish=0 flag_src=1 flag_nf=0 pos=171,151,77 listed_at=2034147
20260917-152433	natural_lake	1	19221	2035221	arrival	187	CRUNDLE caste=FEMALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=19846 vanish=0 flag_src=1 flag_nf=0 pos=178,153,77 listed_at=2034147
20260917-152433	natural_lake	1	19221	2035221	arrival	188	CRUNDLE caste=MALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=27934 vanish=0 flag_src=1 flag_nf=0 pos=175,154,77 listed_at=2034147
20260917-152433	natural_lake	1	19221	2035221	arrival	189	CRUNDLE caste=MALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=28199 vanish=0 flag_src=1 flag_nf=0 pos=180,159,77 listed_at=2034147
20260917-152433	natural_lake	1	19221	2035221	arrival	190	CRUNDLE caste=FEMALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=28965 vanish=0 flag_src=1 flag_nf=0 pos=189,161,77 listed_at=2034147
20260917-152433	natural_lake	1	19221	2035221	arrival	191	CRUNDLE caste=MALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=26596 vanish=0 flag_src=1 flag_nf=0 pos=191,162,77 listed_at=2034147
20260917-152433	natural_lake	1	19221	2035221	arrival	192	CRUNDLE caste=FEMALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=21206 vanish=0 flag_src=1 flag_nf=0 pos=189,162,77 listed_at=2034147
20260917-152433	natural_lake	1	19221	2035221	arrival	193	CRUNDLE caste=MALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=24507 vanish=0 flag_src=1 flag_nf=0 pos=191,161,77 listed_at=2034147
20260917-152433	natural_lake	1	20309	2036309	arrival	194	CRUNDLE caste=MALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=20768 vanish=0 flag_src=1 flag_nf=0 pos=174,152,77 listed_at=2034147
20260917-152433	natural_lake	1	20309	2036309	arrival	195	CRUNDLE caste=MALE ref6=13,28,-1,14,-1,1 layer=cavern countdown=26730 vanish=0 flag_src=1 flag_nf=0 pos=179,155,77 listed_at=2034147
20260917-152433	natural_lake	1	42078	2058078	arrival	204	CROCODILE_CAVE caste=FEMALE ref6=13,28,-1,2,-1,9 layer=cavern countdown=20401 vanish=0 flag_src=1 flag_nf=0 pos=175,15,82 listed_at=2058078
20260917-152433	natural_lake	1	42078	2058078	departure	179	BIRD_SWALLOW_CAVE_GIANT ref6=12,28,-1,2,-1,18 last_countdown=0 last_flag_src=1 arrived_at=pre
20260917-152433	natural_lake	1	43137	2059137	death	202	TROLL ref6=12,28,-1,23,-1,25 last_countdown=1119 last_flag_src=1 arrived_at=2034147
20260917-152433	natural_lake	1	44294	2060294	arrival	205	AARDVARK caste=FEMALE ref6=13,28,-1,-1,-1,181 layer=surface countdown=27009 vanish=0 flag_src=1 flag_nf=1 pos=183,5,95 listed_at=2060294
20260917-152433	natural_lake	1	44294	2060294	arrival	206	GORLAK caste=MALE ref6=13,28,-1,2,-1,27 layer=cavern countdown=26135 vanish=0 flag_src=1 flag_nf=0 pos=189,114,81 listed_at=2060294
20260917-152433	natural_lake	1	44294	2060294	departure	178	WEASEL ref6=13,28,-1,-1,-1,170 last_countdown=450 last_flag_src=1 arrived_at=pre
20260917-152433	natural_lake	1	44294	2060294	departure	181	CRUNDLE ref6=13,28,-1,14,-1,1 last_countdown=0 last_flag_src=1 arrived_at=2034147
20260917-152433	natural_lake	1	44294	2060294	departure	201	OLM_GIANT ref6=13,28,-1,2,-1,10 last_countdown=0 last_flag_src=1 arrived_at=2034147
20260917-152433	natural_lake	1	44294	2060294	departure	203	SPIDER_CAVE_GIANT ref6=13,27,-1,22,-1,22 last_countdown=256 last_flag_src=1 arrived_at=2034147
20260917-152433	natural_lake	1	45340	2061340	arrival	207	GORLAK caste=MALE ref6=12,28,-1,23,-1,31 layer=cavern countdown=20129 vanish=0 flag_src=1 flag_nf=0 pos=40,184,50 listed_at=2061340
20260917-152433	natural_lake	1	45340	2061340	arrival	208	BLIND_CAVE_OGRE caste=MALE ref6=12,28,-1,23,-1,24 layer=cavern countdown=20194 vanish=0 flag_src=1 flag_nf=0 pos=67,182,52 listed_at=2061340
20260917-152433	natural_lake	1	45340	2061340	arrival	209	BLIND_CAVE_OGRE caste=FEMALE ref6=12,28,-1,23,-1,24 layer=cavern countdown=26509 vanish=0 flag_src=1 flag_nf=0 pos=61,191,52 listed_at=2061340
20260917-152433	natural_lake	1	45340	2061340	arrival	210	BLIND_CAVE_OGRE caste=FEMALE ref6=12,28,-1,23,-1,24 layer=cavern countdown=22538 vanish=0 flag_src=1 flag_nf=0 pos=65,191,52 listed_at=2061340
20260917-152433	natural_lake	1	45340	2061340	departure	198	DEMON_13 ref6=12,28,-1,41,-1,6 last_countdown=0 last_flag_src=1 arrived_at=2034147
20260917-152433	natural_lake	1	46415	2062415	arrival	211	DEMON_13 caste=DEFAULT ref6=12,28,-1,41,-1,6 layer=cavern countdown=22423 vanish=0 flag_src=1 flag_nf=0 pos=165,143,5 listed_at=2062415
20260917-152433	natural_lake	1	46415	2062415	arrival	212	DEMON_13 caste=DEFAULT ref6=12,28,-1,41,-1,6 layer=cavern countdown=26647 vanish=0 flag_src=1 flag_nf=0 pos=191,117,4 listed_at=2062415
