run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260922-004339	raven	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	deep	27544	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	26285	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	deep	25307	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	24994	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	deep	21557	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26846	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24595	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22736	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23391	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28245	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24270	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26091	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26474	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	deep	27483	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	26224	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	deep	25246	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	24933	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	deep	21496	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	16846	823246	139	BIRD_RAVEN	FEMALE	32	0	104	29,20,-1,-1,-1,53	surface	26148	0	1	1	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	140	BIRD_RAVEN	MALE	29	0	104	29,20,-1,-1,-1,53	surface	21467	0	1	1	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	141	TROGLODYTE	FEMALE	117	0	46	29,20,-1,8,-1,19	cavern	23132	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	142	TROGLODYTE	MALE	112	0	46	29,20,-1,8,-1,19	cavern	26080	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	143	TROGLODYTE	FEMALE	117	0	46	29,20,-1,8,-1,19	cavern	25476	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	144	TROGLODYTE	FEMALE	114	0	46	29,20,-1,8,-1,19	cavern	28076	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	145	TROGLODYTE	MALE	116	0	46	29,20,-1,8,-1,19	cavern	24900	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	146	TROGLODYTE	MALE	115	0	46	29,20,-1,8,-1,19	cavern	22515	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	147	TROGLODYTE	MALE	115	0	46	29,20,-1,8,-1,19	cavern	28033	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	148	CROCODILE_CAVE	MALE	191	107	31	29,20,-1,13,-1,14	cavern	29733	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	149	DEMON_18	DEFAULT	152	191	4	29,20,-1,43,-1,1	deep	21453	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	150	DEMON_18	DEFAULT	150	191	4	29,20,-1,43,-1,1	deep	22802	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	151	DEMON_18	DEFAULT	153	191	4	29,20,-1,43,-1,1	deep	27531	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	152	DEMON_18	DEFAULT	152	191	4	29,20,-1,43,-1,1	deep	28816	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	16846	823246	153	DEMON_18	DEFAULT	152	191	4	29,20,-1,43,-1,1	deep	27068	0	1	0	0	1	-1	0	1	-1
20260922-004339	raven	1	17959	824359	126	ELK_BIRD	MALE	53	71	26	29,20,-1,25,-1,21	cavern	25748	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	127	ELK_BIRD	FEMALE	56	71	26	29,20,-1,25,-1,21	cavern	23497	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	128	ELK_BIRD	MALE	54	74	26	29,20,-1,25,-1,21	cavern	21638	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	129	ELK_BIRD	MALE	52	76	26	29,20,-1,25,-1,21	cavern	22293	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	130	ELK_BIRD	MALE	57	73	26	29,20,-1,25,-1,21	cavern	27147	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	131	ELK_BIRD	FEMALE	59	72	26	29,20,-1,25,-1,21	cavern	23172	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	132	ELK_BIRD	FEMALE	51	63	26	29,20,-1,25,-1,21	cavern	24993	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	133	ELK_BIRD	FEMALE	53	72	26	29,20,-1,25,-1,21	cavern	25376	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	134	MAGMA_CRAB	FEMALE	8	161	19	29,20,-1,34,-1,0	deep	26385	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	135	MAGMA_CRAB	MALE	11	158	19	29,20,-1,34,-1,0	deep	25126	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	136	MAGMA_CRAB	FEMALE	13	156	19	29,20,-1,34,-1,0	deep	24148	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	137	MAGMA_CRAB	MALE	13	162	22	29,20,-1,34,-1,0	deep	23835	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	138	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	20398	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	139	BIRD_RAVEN	FEMALE	23	73	114	29,20,-1,-1,-1,53	surface	25058	0	0	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	140	BIRD_RAVEN	MALE	20	69	112	29,20,-1,-1,-1,53	surface	20377	0	0	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	141	TROGLODYTE	FEMALE	114	13	44	29,20,-1,8,-1,19	cavern	22041	0	1	0	0	0	-1	0	1	-1
20260922-004339	raven	1	17959	824359	142	TROGLODYTE	MALE	117	16	44	29,20,-1,8,-1,19	cavern	24990	0	1	0	0	0	-1	0	1	-1
