run	arm	rep	tick	abs_tick	event	subject	detail
20260922-004339	raven	1	16800	823200	baseline	wild_present	13
20260922-004339	raven	1	16800	823200	present_at_start	126	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26907 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	127	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24656 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	128	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=22797 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	129	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=23452 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	130	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=28306 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	131	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24331 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	132	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26152 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	133	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26535 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	134	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=27544 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	135	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=26285 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	136	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=25307 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	137	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=24994 flag_src=1
20260922-004339	raven	1	16800	823200	present_at_start	138	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=21557 flag_src=1
20260922-004339	raven	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local cfg=sw.loadConfig(); if not cfg.initialized then sw.captureDefault(cfg) end; cfg.layers.land=true; cfg.layers.water=false; cfg.layers.cavern=false; local pool=sw.buildPool(cfg); local n=0; for _,e in ipairs(pool) do if e.inEmbark and sw.defaultAllow(e) then cfg.allow[e.key]=true; n=n+1 end end; local a=sw.assignFromMatrix(cfg,pool); for _,e in ipairs(pool) do if e.inEmbark and e.layer=='land' then cfg.allow[e.key]=(e.token=='BIRD_RAVEN'); if e.token=='BIRD_RAVEN' then cfg.assign[e.key]={0,1,2,3} end end end; cfg.groups.enabled=true; cfg.groups.coupling=false; cfg.groups.pack=0; cfg.groups.max_concurrent=4; cfg.groups.cavern=false; cfg.ecology.enabled=false; cfg.patterns.land='trickle'; sw.saveConfig(cfg); local act=sw.applyLive(cfg, df.global.cur_season); sw.saveConfig(cfg); sw.enableSched(); local w=sw.PATTERN.trickleApply(cfg,true); local cr; for _,c in ipairs(df.global.world.raws.creatures.all) do if c.creature_id=='BIRD_RAVEN' then cr=c end end; print(('e42b roster: land closed to BIRD_RAVEN only (applied %d); trickle standing on %s species; BIRD_RAVEN cluster raw now {%d,%d}'):format(act,tostring(w),cr.cluster_number[0],cr.cluster_number[1]))	e42b roster: land closed to BIRD_RAVEN only (applied 2); trickle standing on 0 species; BIRD_RAVEN cluster raw now {10,2}
20260922-004339	raven	1	17959	824359	arrival	139	BIRD_RAVEN caste=FEMALE ref6=29,20,-1,-1,-1,53 layer=surface countdown=25058 vanish=0 flag_src=0 flag_nf=0 pos=23,73,114 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	140	BIRD_RAVEN caste=MALE ref6=29,20,-1,-1,-1,53 layer=surface countdown=20377 vanish=0 flag_src=0 flag_nf=0 pos=20,69,112 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	141	TROGLODYTE caste=FEMALE ref6=29,20,-1,8,-1,19 layer=cavern countdown=22041 vanish=0 flag_src=1 flag_nf=0 pos=114,13,44 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	142	TROGLODYTE caste=MALE ref6=29,20,-1,8,-1,19 layer=cavern countdown=24990 vanish=0 flag_src=1 flag_nf=0 pos=117,16,44 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	143	TROGLODYTE caste=FEMALE ref6=29,20,-1,8,-1,19 layer=cavern countdown=24586 vanish=0 flag_src=1 flag_nf=0 pos=115,12,44 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	144	TROGLODYTE caste=FEMALE ref6=29,20,-1,8,-1,19 layer=cavern countdown=27186 vanish=0 flag_src=1 flag_nf=0 pos=116,14,44 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	145	TROGLODYTE caste=MALE ref6=29,20,-1,8,-1,19 layer=cavern countdown=24010 vanish=0 flag_src=1 flag_nf=0 pos=115,15,44 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	146	TROGLODYTE caste=MALE ref6=29,20,-1,8,-1,19 layer=cavern countdown=21625 vanish=0 flag_src=1 flag_nf=0 pos=115,13,44 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	147	TROGLODYTE caste=MALE ref6=29,20,-1,8,-1,19 layer=cavern countdown=27243 vanish=0 flag_src=1 flag_nf=0 pos=116,15,44 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	148	CROCODILE_CAVE caste=MALE ref6=29,20,-1,13,-1,14 layer=cavern countdown=28643 vanish=0 flag_src=1 flag_nf=0 pos=185,118,31 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	149	DEMON_18 caste=DEFAULT ref6=29,20,-1,43,-1,1 layer=deep countdown=20363 vanish=0 flag_src=1 flag_nf=0 pos=116,179,6 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	150	DEMON_18 caste=DEFAULT ref6=29,20,-1,43,-1,1 layer=deep countdown=21712 vanish=0 flag_src=1 flag_nf=0 pos=142,191,8 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	151	DEMON_18 caste=DEFAULT ref6=29,20,-1,43,-1,1 layer=deep countdown=26441 vanish=0 flag_src=1 flag_nf=0 pos=142,191,8 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	152	DEMON_18 caste=DEFAULT ref6=29,20,-1,43,-1,1 layer=deep countdown=27826 vanish=0 flag_src=1 flag_nf=0 pos=142,191,8 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	153	DEMON_18 caste=DEFAULT ref6=29,20,-1,43,-1,1 layer=deep countdown=26378 vanish=0 flag_src=1 flag_nf=0 pos=143,190,8 listed_at=823246
20260922-004339	raven	1	17959	824359	arrival	154	VORACIOUS_CAVE_CRAWLER caste=FEMALE ref6=29,20,-1,13,-1,20 layer=cavern countdown=25359 vanish=0 flag_src=1 flag_nf=0 pos=0,13,31 listed_at=824359
20260922-004339	raven	1	17959	824359	arrival	155	BIRD_RAVEN caste=FEMALE ref6=29,20,-1,-1,-1,53 layer=surface countdown=25571 vanish=0 flag_src=1 flag_nf=1 pos=20,106,112 listed_at=824359
20260922-004339	raven	1	17959	824359	arrival	156	BIRD_RAVEN caste=MALE ref6=29,20,-1,-1,-1,53 layer=surface countdown=27028 vanish=0 flag_src=1 flag_nf=1 pos=157,59,110 listed_at=824359
20260922-004339	raven	1	17959	824359	arrival	157	BIRD_RAVEN caste=MALE ref6=29,20,-1,-1,-1,53 layer=surface countdown=21700 vanish=0 flag_src=1 flag_nf=1 pos=182,58,106 listed_at=824359
20260922-004339	raven	1	17959	824359	manipulation	local ok,out=pcall(dfhack.run_command_silent,'seasonal-wildlife','ledger','4','wave','land'); print('e42b ledger: '..(out or ''):gsub('\n',' | '))	e42b ledger: y2 Spring 15   wave      land    detached BIRD_RAVEN x2; trickle: 8 days; the gate reopens in 8.0 days; trickle: draws sized 1-2 standing on 1 species | ledger: 1 of 9 recorded shown  kind=wave  layer=land |
20260922-004339	raven	1	17959	824359	every_applied	1	local ok,out=pcall(dfhack.run_command_silent,'seasonal-wildlife','ledger','4','wave','land'); print('e42b ledger: '..(out or ''):gsub('\n',' | '))
20260922-004339	raven	1	19085	825485	manipulation	local ok,out=pcall(dfhack.run_command_silent,'seasonal-wildlife','ledger','4','wave','land'); print('e42b ledger: '..(out or ''):gsub('\n',' | '))	e42b ledger: y2 Spring 15   wave      land    detached BIRD_RAVEN x2; trickle: 8 days; the gate reopens in 8.0 days; trickle: draws sized 1-2 standing on 1 species | ledger: 1 of 9 recorded shown  kind=wave  layer=land |
20260922-004339	raven	1	19085	825485	every_applied	2	local ok,out=pcall(dfhack.run_command_silent,'seasonal-wildlife','ledger','4','wave','land'); print('e42b ledger: '..(out or ''):gsub('\n',' | '))
