arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
emu	1	1118	1118	BIRD_EMU	29,20,-1,-1,-1,56	surface	11	21040	27653	11	0	0	22804	29404	True
emu	1	1118	1118	GORLAK	29,20,-1,8,-1,28	cavern	1	22453	22453	1	0	0	26136	26136	True
emu	1	1118	1118	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	25928	25928	1	0	0	31556	31556	True
emu	1	1118	1118	DEMON_3	28,20,-1,44,-1,5	deep	1	25093	25093	1	0	0	26136	26136	True
emu	1	1118	1118	CRUNDLE	29,20,-1,13,-1,9	cavern	15	19581	28714	4	11	0	20519	26136	True
emu	1	1118	1118	DEMON_10	29,20,-1,43,-1,5	deep	5	20552	26515	5	0	0	21628	28248	True
emu	1	1118	1118	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	20400	20400	1	0	0	23905	23905	True
emu	1	12992	12992	BIRD_EMU	29,20,-1,-1,-1,56	surface	2	25591	29264	2	0	0	26111	30392	True
emu	1	25023	25023	BIRD_EMU	29,20,-1,-1,-1,56	surface	2	22210	22374	2	0	0	23689	25845	True
emu	1	25023	25023	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	23848	23848	1	0	0	25845	25845	True
emu	1	27254	27254	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	20202	20202	1	0	0	28058	28058	True
emu	1	28301	28301	BIRD_SWALLOW_CAVE_GIANT	30,20,-1,8,-1,18	cavern	1	28237	28237	1	0	0	33462	33462	True
emu	1	29366	29366	DEMON_18	29,20,-1,43,-1,1	deep	1	23510	23510	1	0	0	24882	24882	True
emu	1	29366	29366	DEMON_13	29,20,-1,43,-1,4	deep	5	20001	29296	5	0	0	21502	34623	True
emu	1	29366	29366	REACHER	29,20,-1,25,-1,28	cavern	1	20608	20608	1	0	0	27034	27034	True
emu	1	29366	29366	CRUNDLE	29,20,-1,25,-1,12	cavern	17	19871	28482	17	0	0	22669	30276	True
emu	1	32674	32674	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	21069	21069	1	0	0	23726	23726	True
emu	1	41314	41314	BIRD_EMU	29,20,-1,-1,-1,56	surface	3	24084	28787	3	0	0	29163	32351	True
emu	1	50868	50868	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	22294	22294	1	0	0	25032	25032	True
emu	1	55312	55312	CRUNDLE	29,20,-1,13,-1,9	cavern	18	19688	28257	18	0	0	22734	33569	True
emu	1	59642	59642	REACHER	29,20,-1,25,-1,28	cavern	1	24920	24920	1	0	0	35733	35733	True
emu	1	59642	59642	RUTHERER	29,20,-1,25,-1,19	cavern	5	18985	27965	5	0	0	22593	35733	True
emu	1	61763	62927	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	25284	25284	1	0	0	27118	27118	True
emu	1	62927	62927	DEMON_2	28,20,-1,44,-1,1	deep	1	22643	22643	1	0	0	29180	29180	True
emu	1	63989	63989	DEMON_9	29,20,-1,43,-1,2	deep	3	20326	26059	3	0	0	22666	27049	True
