run	arm	rep	tick	abs_tick	subject	metric	value
20260917-084438	size	1	16800	823200	clock	year	2
20260917-084438	size	1	16800	823200	clock	tick	16800
20260917-084438	size	1	16800	823200	clock	season	0
20260917-084438	size	1	16800	823200	clock	paused	1
20260917-084438	size	1	16800	823200	clock	fps_cap	1000.0
20260917-084438	size	1	16800	823200	clock	fps_achieved	179
20260917-084438	size	1	16800	823200	clock	gfps_cap	10.0
20260917-084438	size	1	16800	823200	clock	units_active	31
20260917-084438	size	1	16800	823200	clock	popups	0
20260917-084438	size	1	16800	823200	clock	map	1
20260917-084438	size	1	17296	823696	clock	fps_achieved	111
20260917-084438	size	1	17296	823696	clock	units_active	60
20260917-084438	size	1	17296	823696	clock	popups	0
20260917-084438	size	1	17296	823696	clock	paused	1
20260917-084438	size	1	17296	823696	clock	ticks_per_wall_s	47.4
20260917-084438	size	1	17296	823696	139	arrival_species	WOMBAT
20260917-084438	size	1	17296	823696	139	arrival_countdown	25019
20260917-084438	size	1	17296	823696	140	arrival_species	OLM_GIANT
20260917-084438	size	1	17296	823696	140	arrival_countdown	23219
20260917-084438	size	1	17296	823696	141	arrival_species	DEMON_3
20260917-084438	size	1	17296	823696	141	arrival_countdown	24364
20260917-084438	size	1	17296	823696	142	arrival_species	DEMON_3
20260917-084438	size	1	17296	823696	142	arrival_countdown	21183
20260917-084438	size	1	17296	823696	143	arrival_species	ELK_BIRD
20260917-084438	size	1	17296	823696	143	arrival_countdown	25607
20260917-084438	size	1	17296	823696	144	arrival_species	ELK_BIRD
20260917-084438	size	1	17296	823696	144	arrival_countdown	25639
20260917-084438	size	1	17296	823696	152	arrival_species	CRUNDLE
20260917-084438	size	1	17296	823696	152	arrival_countdown	20137
20260917-084438	size	1	17296	823696	153	arrival_species	CRUNDLE
20260917-084438	size	1	17296	823696	153	arrival_countdown	21750
20260917-084438	size	1	17296	823696	154	arrival_species	CRUNDLE
20260917-084438	size	1	17296	823696	154	arrival_countdown	25822
20260917-084438	size	1	17296	823696	155	arrival_species	CRUNDLE
20260917-084438	size	1	17296	823696	155	arrival_countdown	27206
20260917-084438	size	1	17296	823696	156	arrival_species	CRUNDLE
20260917-084438	size	1	17296	823696	156	arrival_countdown	20116
20260917-084438	size	1	17296	823696	157	arrival_species	CRUNDLE
20260917-084438	size	1	17296	823696	157	arrival_countdown	28673
20260917-084438	size	1	17296	823696	167	arrival_species	WOMBAT
20260917-084438	size	1	17296	823696	167	arrival_countdown	19777
20260917-084438	size	1	17296	823696	126	countdown	26411
20260917-084438	size	1	17296	823696	126	flag_src	1
20260917-084438	size	1	17296	823696	127	countdown	24160
20260917-084438	size	1	17296	823696	127	flag_src	1
20260917-084438	size	1	17296	823696	128	countdown	22301
20260917-084438	size	1	17296	823696	128	flag_src	1
20260917-084438	size	1	17296	823696	129	countdown	22956
20260917-084438	size	1	17296	823696	129	flag_src	1
