run	arm	rep	tick	abs_tick	subject	metric	value
20260917-141259	raven_natural	1	16800	823200	clock	year	2
20260917-141259	raven_natural	1	16800	823200	clock	tick	16800
20260917-141259	raven_natural	1	16800	823200	clock	season	0
20260917-141259	raven_natural	1	16800	823200	clock	paused	1
20260917-141259	raven_natural	1	16800	823200	clock	fps_cap	1000.0
20260917-141259	raven_natural	1	16800	823200	clock	fps_achieved	172
20260917-141259	raven_natural	1	16800	823200	clock	gfps_cap	10.0
20260917-141259	raven_natural	1	16800	823200	clock	units_active	31
20260917-141259	raven_natural	1	16800	823200	clock	popups	0
20260917-141259	raven_natural	1	16800	823200	clock	map	1
20260917-141259	raven_natural	1	17059	823459	clock	fps_achieved	268
20260917-141259	raven_natural	1	17059	823459	clock	units_active	54
20260917-141259	raven_natural	1	17059	823459	clock	popups	0
20260917-141259	raven_natural	1	17059	823459	clock	paused	1
20260917-141259	raven_natural	1	17059	823459	clock	ticks_per_wall_s	22.4
20260917-141259	raven_natural	1	17059	823459	139	arrival_species	BIRD_RAVEN
20260917-141259	raven_natural	1	17059	823459	139	arrival_countdown	21915
20260917-141259	raven_natural	1	17059	823459	140	arrival_species	BIRD_RAVEN
20260917-141259	raven_natural	1	17059	823459	140	arrival_countdown	27586
20260917-141259	raven_natural	1	17059	823459	141	arrival_species	BIRD_RAVEN
20260917-141259	raven_natural	1	17059	823459	141	arrival_countdown	25838
20260917-141259	raven_natural	1	17059	823459	142	arrival_species	BIRD_RAVEN
20260917-141259	raven_natural	1	17059	823459	142	arrival_countdown	23544
20260917-141259	raven_natural	1	17059	823459	143	arrival_species	BIRD_RAVEN
20260917-141259	raven_natural	1	17059	823459	143	arrival_countdown	26738
20260917-141259	raven_natural	1	17059	823459	144	arrival_species	BIRD_RAVEN
20260917-141259	raven_natural	1	17059	823459	144	arrival_countdown	23611
20260917-141259	raven_natural	1	17059	823459	145	arrival_species	BIRD_RAVEN
20260917-141259	raven_natural	1	17059	823459	145	arrival_countdown	29292
20260917-141259	raven_natural	1	17059	823459	146	arrival_species	BIRD_RAVEN
20260917-141259	raven_natural	1	17059	823459	146	arrival_countdown	25378
20260917-141259	raven_natural	1	17059	823459	147	arrival_species	BIRD_RAVEN
20260917-141259	raven_natural	1	17059	823459	147	arrival_countdown	28874
20260917-141259	raven_natural	1	17059	823459	149	arrival_species	BIRD_SWALLOW_CAVE_GIANT
20260917-141259	raven_natural	1	17059	823459	149	arrival_countdown	28468
20260917-141259	raven_natural	1	17059	823459	150	arrival_species	JABBERER
20260917-141259	raven_natural	1	17059	823459	150	arrival_countdown	21188
20260917-141259	raven_natural	1	17059	823459	151	arrival_species	DEMON_18
20260917-141259	raven_natural	1	17059	823459	151	arrival_countdown	25947
20260917-141259	raven_natural	1	17059	823459	152	arrival_species	DEMON_18
20260917-141259	raven_natural	1	17059	823459	152	arrival_countdown	19966
20260917-141259	raven_natural	1	17059	823459	153	arrival_species	DEMON_18
20260917-141259	raven_natural	1	17059	823459	153	arrival_countdown	21576
20260917-141259	raven_natural	1	17059	823459	154	arrival_species	DEMON_18
20260917-141259	raven_natural	1	17059	823459	154	arrival_countdown	23982
20260917-141259	raven_natural	1	17059	823459	155	arrival_species	OLM_GIANT
20260917-141259	raven_natural	1	17059	823459	155	arrival_countdown	29232
20260917-141259	raven_natural	1	17059	823459	156	arrival_species	CROCODILE_CAVE
