arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
kangaroo_30	1	374	374	KANGAROO	29,20,-1,-1,-1,88	surface	2	24305	29493	0	0	2			True
kangaroo_30	1	374	374	OLM_GIANT	30,20,-1,8,-1,9	cavern	1	28474	28474	0	0	1			True
kangaroo_30	1	374	374	TROGLODYTE	29,20,-1,13,-1,19	cavern	5	20251	29659	0	0	5			True
kangaroo_30	1	374	374	DEMON_3	30,20,-1,43,-1,0	cavern	4	20690	27444	0	0	4			True
kangaroo_30	1	374	374	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	25346	25346	0	0	1			True
kangaroo_30	1	2124	2124	KANGAROO	29,20,-1,-1,-1,88	surface	2	21975	25581	0	0	2			True
kangaroo_30	1	3838	3838	KANGAROO	29,20,-1,-1,-1,88	surface	3	25126	28484	0	0	3			True
kangaroo_30	1	5216	5216	KANGAROO	29,20,-1,-1,-1,88	surface	2	21059	26165	0	0	2			True
kangaroo_30	1	6590	6590	KANGAROO	29,20,-1,-1,-1,88	surface	4	19998	28083	0	0	4			True
kangaroo_30	1	8393	8393	KANGAROO	29,20,-1,-1,-1,88	surface	4	21215	29509	0	0	4			True
kangaroo_30	1	9905	9905	KANGAROO	29,20,-1,-1,-1,88	surface	6	20034	26151	0	0	6			True
kangaroo_30	1	11433	11433	KANGAROO	29,20,-1,-1,-1,88	surface	3	20656	28424	0	0	3			True
kangaroo_30	1	13029	13029	KANGAROO	29,20,-1,-1,-1,88	surface	4	21366	26821	0	0	4			True
kangaroo_30	2	518	518	KANGAROO	29,20,-1,-1,-1,88	surface	3	22187	27400	0	0	3			True
kangaroo_30	2	518	518	CROCODILE_CAVE	29,21,-1,8,-1,10	cavern	1	28729	28729	0	0	1			True
kangaroo_30	2	518	518	TROLL	29,20,-1,13,-1,32	cavern	1	24390	24390	0	0	1			True
kangaroo_30	2	518	518	DEMON_18	29,20,-1,43,-1,1	cavern	1	25745	25745	0	0	1			True
kangaroo_30	2	518	518	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	20030	20030	0	0	1			True
kangaroo_30	2	518	518	REACHER	29,20,-1,13,-1,30	cavern	1	26328	26328	0	0	1			True
kangaroo_30	2	518	518	DEMON_13	29,20,-1,43,-1,4	cavern	4	20152	28286	0	0	4			True
kangaroo_30	2	2203	2203	KANGAROO	29,20,-1,-1,-1,88	surface	4	19769	29584	0	0	4			True
kangaroo_30	2	4004	4004	KANGAROO	29,20,-1,-1,-1,88	surface	2	20067	24389	0	0	2			True
kangaroo_30	2	5432	5432	KANGAROO	29,20,-1,-1,-1,88	surface	3	23404	26803	0	0	3			True
kangaroo_30	2	7156	7156	KANGAROO	29,20,-1,-1,-1,88	surface	4	20678	27083	0	0	4			True
kangaroo_30	2	8970	8970	KANGAROO	29,20,-1,-1,-1,88	surface	3	22123	27888	0	0	3			True
kangaroo_30	2	10828	10828	KANGAROO	29,20,-1,-1,-1,88	surface	4	24008	28950	0	0	4			True
kangaroo_30	2	12321	12321	KANGAROO	29,20,-1,-1,-1,88	surface	4	22848	26321	0	0	4			True
kangaroo_30	2	13883	13883	KANGAROO	29,20,-1,-1,-1,88	surface	4	20740	26046	0	0	4			True
kangaroo_300	1	287	287	KANGAROO	29,20,-1,-1,-1,88	surface	2	22498	24905	0	0	2			True
kangaroo_300	1	287	287	TROGLODYTE	29,20,-1,8,-1,19	cavern	7	19898	28701	0	0	7			True
kangaroo_300	1	287	287	PLUMP_HELMET_MAN	29,20,-1,13,-1,11	cavern	3	20461	26085	0	0	3			True
kangaroo_300	1	287	287	DEMON_4	28,20,-1,44,-1,2	cavern	1	22147	22147	0	0	1			True
kangaroo_300	1	287	287	DEMON_12	28,20,-1,44,-1,4	cavern	3	20843	26618	0	0	3			True
kangaroo_300	1	2123	2123	KANGAROO	29,20,-1,-1,-1,88	surface	2	21925	25880	0	0	2			True
kangaroo_300	1	3548	3548	KANGAROO	29,20,-1,-1,-1,88	surface	2	23422	26728	0	0	2			True
kangaroo_300	1	5337	5337	KANGAROO	29,20,-1,-1,-1,88	surface	4	21129	27970	0	0	4			True
kangaroo_300	1	6806	6806	KANGAROO	29,20,-1,-1,-1,88	surface	4	19948	27317	0	0	4			True
kangaroo_300	1	8404	8404	KANGAROO	29,20,-1,-1,-1,88	surface	3	21069	28450	0	0	3			True
kangaroo_300	1	10141	10141	KANGAROO	29,20,-1,-1,-1,88	surface	3	23627	25835	0	0	3			True
kangaroo_300	1	11455	11455	KANGAROO	29,20,-1,-1,-1,88	surface	2	27120	28043	0	0	2			True
