arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
natural	1	1155	1155	BIRD_EAGLE	18,23,-1,-1,-1,103	surface	1	26496	26496	1	0	0	27526	27526	True
natural	1	1155	1155	CROCODILE_CAVE	18,25,-1,2,-1,9	cavern	1	28619	28619	1	0	0	31056	31056	True
natural	1	1155	1155	BIRD_SWALLOW_CAVE_GIANT	20,24,-1,14,-1,5	cavern	1	20580	20580	1	0	0	23959	23959	True
natural	1	1155	1155	CRUNDLE	18,25,-1,22,-1,12	cavern	17	20790	28609	16	1	0	28665	40706	True
natural	1	1155	1155	DEMON_2	19,24,-1,40,-1,1	cavern	4	20073	24306	4	0	0	23959	33450	True
natural	1	1155	1155	BIRD_SWALLOW_CAVE_GIANT	18,25,-1,2,-1,18	cavern	1	21296	21296	1	0	0	23959	23959	True
natural	1	1155	1155	MANERA	19,25,-1,14,-1,12	cavern	1	22507	22507	1	0	0	31056	31056	True
natural	1	1155	1155	IMP_FIRE	19,25,-1,32,-1,1	cavern	4	20990	28767	4	0	0	45528	58060	True
natural	1	25114	25114	CROCODILE_CAVE	18,25,-1,2,-1,9	cavern	1	28229	28229	1	0	0	31603	31603	True
natural	1	25114	25114	GORLAK	19,25,-1,14,-1,15	cavern	1	20980	20980	1	0	0	27776	27776	True
natural	1	26254	27346	WEASEL	19,24,-1,-1,-1,170	surface	1	26789	26789	1	0	0	27917	27917	True
natural	1	28681	28681	KINGSNAKE	19,24,-1,-1,-1,164	surface	1	20769	20769	1	0	0	21800	21800	True
natural	1	32211	32211	ELK_BIRD	19,24,-1,7,-1,20	cavern	8	20020	29181	8	0	0	27004	31954	True
natural	1	32211	32211	TROLL	19,25,-1,14,-1,13	cavern	1	26374	26374	1	0	0	29629	29629	True
natural	1	34605	34605	DEMON_16	19,24,-1,40,-1,3	cavern	5	20353	28144	5	0	0	24610	30705	True
natural	1	40665	40665	BUGBAT	18,25,-1,22,-1,17	cavern	10	19918	29530	10	0	0	24645	31572	True
natural	1	50481	50481	KINGSNAKE	19,24,-1,-1,-1,164	surface	1	23227	23227	1	0	0	25358	25358	True
natural	1	54171	54171	REACHER	19,25,-1,14,-1,14	cavern	1	19622	19622	0	1	0			True
natural	1	55436	55436	BIRD_EMU	19,24,-1,-1,-1,95	surface	4	18893	27248	4	0	0	22640	27364	True
natural	1	59215	59215	MAGMA_CRAB	19,25,-1,32,-1,0	cavern	4	25446	27461	4	0	0	56606	217575	True
natural	1	61840	61840	TROLL	19,25,-1,14,-1,13	cavern	1	27071	27071	1	0	0	31862	31862	True
natural	1	63023	63023	GORLAK	19,24,-1,7,-1,27	cavern	1	22150	22150	1	0	0	25753	25753	True
natural	1	63023	63023	DEMON_3	19,24,-1,40,-1,2	cavern	4	20412	25658	4	0	0	23333	216143	True
natural	1	64165	64165	BUGBAT	19,25,-1,14,-1,4	cavern	13	19884	29594	13	0	0	29537	216150	True
natural	1	64165	64165	GORLAK	18,25,-1,2,-1,27	cavern	1	22054	22054	1	0	0	23362	23362	True
natural	1	65310	65310	DEMON_15	19,24,-1,40,-1,5	cavern	4	24222	28077	4	0	0	29676	213856	True
natural	1	71025	71025	TROLL	18,25,-1,22,-1,25	cavern	1	27480	27480	1	0	0	28848	28848	True
natural	1	72237	72237	TROLL	18,25,-1,22,-1,25	cavern	1	25622	25622	1	0	0	28864	28864	True
natural	1	81614	81614	BIRD_TURKEY	19,24,-1,-1,-1,123	surface	4	19378	25934	4	0	0	23046	199771	True
natural	1	87527	87527	TROLL	19,24,-1,7,-1,26	cavern	1	24122	24122	1	0	0	27052	27052	True
natural	1	88776	88776	TROLL	19,24,-1,7,-1,26	cavern	1	25043	25043	1	0	0	29399	29399	True
natural	1	99873	99873	RUTHERER	18,25,-1,22,-1,16	cavern	3	21499	27803	3	0	0	27355	186054	True
natural	1	114579	114579	BIRD_SWALLOW_CAVE_GIANT	18,25,-1,2,-1,18	cavern	1	28191	28191	1	0	0	31067	31067	True
natural	1	118175	118175	TROGLODYTE	19,24,-1,7,-1,17	cavern	6	20727	29041	6	0	0	29822	164333	True
