arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
held	1	1204	1204	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	3	21290	24900	3	0	0	24446	27793	True
held	1	1204	1204	TROGLODYTE	29,21,-1,8,-1,19	cavern	7	20147	26850	7	0	0	26702	31186	True
held	1	1204	1204	TROLL	29,20,-1,13,-1,32	cavern	1	26188	26188	1	0	0	27793	27793	True
held	1	1204	1204	DEMON_13	29,20,-1,43,-1,4	cavern	5	23023	25454	5	0	0	25541	27793	True
held	1	1204	1204	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	21855	21855	1	0	0	22239	22239	True
held	1	1204	1204	CRUNDLE	29,20,-1,13,-1,9	cavern	16	19135	28601	16	0	0	19940	33461	True
held	1	27906	27906	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	23383	23383	1	0	0	24539	24539	True
held	1	28997	28997	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	19293	19293	1	0	0	21307	21307	True
held	1	28997	28997	DEMON_15	28,20,-1,44,-1,6	cavern	2	27644	27672	2	0	0	28111	28111	True
held	1	28997	28997	DEMON_16	29,20,-1,43,-1,3	cavern	2	21396	22571	2	0	0	23448	23448	True
held	1	28997	28997	JABBERER	29,20,-1,25,-1,18	cavern	1	21322	21322	1	0	0	22368	22368	True
held	1	28997	28997	CRUNDLE	29,20,-1,25,-1,12	cavern	19	19907	29041	17	2	0	21307	46979	True
held	1	32390	32390	TROLL	29,20,-1,8,-1,27	cavern	1	26502	26502	1	0	0	28078	28078	True
held	1	32390	32390	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	27519	27519	0	1	0			True
held	1	33556	34665	TROLL	29,20,-1,13,-1,32	cavern	1	26736	26736	1	0	0	31416	31416	True
held	1	34665	34665	POND_GRABBER	29,21,-1,13,-1,12	cavern	5	19135	27610	5	0	0	25803	32535	True
held	1	50304	50304	BIRD_EMU	29,20,-1,-1,-1,56	surface	9	20321	27960	9	0	0	22438	31331	True
held	1	57108	57108	DEMON_2	28,20,-1,44,-1,1	cavern	5	19945	28277	5	0	0	21120	32438	True
held	1	60468	60468	TROLL	29,20,-1,8,-1,27	cavern	1	25586	25586	1	0	0	26754	26754	True
held	1	64972	64972	MANERA	29,20,-1,13,-1,31	cavern	1	25484	25484	0	1	0			True
held	1	67200	67200	TROGLODYTE	29,20,-1,13,-1,19	cavern	6	21663	28399	3	3	0	23416	32297	True
held	1	67200	67200	MOLEMARIAN	29,20,-1,25,-1,20	cavern	3	22451	28809	3	0	0	23416	31208	True
held	1	73835	73835	TROGLODYTE	29,20,-1,8,-1,19	cavern	7	19493	26637	7	0	0	20147	27795	True
held	1	80554	80554	PORCUPINE	29,20,-1,-1,-1,90	surface	1	28831	28831	0	0	1			True
held	1	81635	81635	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	8	20551	27354	0	0	8			True
held	1	86110	86110	DEMON_3	28,20,-1,44,-1,5	cavern	4	22988	24029	0	0	4			True
held	1	91719	91719	OLM_GIANT	29,21,-1,13,-1,13	cavern	1	19869	19869	0	1	0			True
held	1	95139	95139	GORLAK	29,21,-1,13,-1,33	cavern	1	22926	22926	0	0	1			True
held	1	96280	96280	GORLAK	29,20,-1,25,-1,32	cavern	1	23779	23779	0	0	1			True
held	1	98408	98408	TROLL	29,20,-1,8,-1,27	cavern	1	28015	28015	0	0	1			True
held	1	98408	98408	VORACIOUS_CAVE_CRAWLER	29,20,-1,25,-1,17	cavern	1	21884	21884	0	0	1			True
held	1	99497	99497	CRUNDLE	29,20,-1,13,-1,9	cavern	12	20311	28801	0	0	12			True
held	1	101630	101630	TROGLODYTE	29,20,-1,8,-1,19	cavern	1	28860	28860	0	0	1			True
held	2	1216	1216	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	20492	20492	1	0	0	21540	21540	True
held	2	1216	1216	OLM_GIANT	30,20,-1,8,-1,9	cavern	1	22220	22220	1	0	0	22664	22664	True
held	2	1216	1216	CRUNDLE	29,20,-1,13,-1,9	cavern	15	19762	28241	15	0	0	21540	33813	True
held	2	1216	1216	DEMON_9	29,20,-1,43,-1,2	cavern	4	25448	25996	4	0	0	27097	28154	True
held	2	1216	1216	PORCUPINE	29,20,-1,-1,-1,90	surface	1	24848	24848	1	0	0	26022	26022	True
held	2	1216	1216	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	22905	22905	1	0	0	24958	24958	True
held	2	22756	22756	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	9	22102	28182	9	0	0	23336	36774	True
held	2	23880	23880	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	23497	23497	1	0	0	24432	24432	True
held	2	26174	26174	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	25600	25600	1	0	0	28656	28656	True
held	2	29370	29370	DEMON_3	29,20,-1,43,-1,0	cavern	2	22307	27355	2	0	0	24373	31236	True
held	2	31532	31532	CAVE_BLOB	29,20,-1,25,-1,15	cavern	5	23094	28046	5	0	0	25638	33790	True
held	2	35029	35029	JABBERER	29,20,-1,13,-1,21	cavern	1	28353	28353	1	0	0	30293	30293	True
held	2	35029	35029	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	24481	24481	1	0	0	26674	26674	True
held	2	48312	48312	TOAD_GIANT_CAVE	29,21,-1,8,-1,12	cavern	1	25477	25477	1	0	0	26076	26076	True
held	2	53743	53743	DEMON_13	29,20,-1,43,-1,4	cavern	1	23002	23002	1	0	0	25233	25233	True
held	2	54830	54830	GIANT_EARTHWORM	29,20,-1,8,-1,24	cavern	1	26632	26632	0	0	1			True
held	2	59530	59530	KANGAROO	29,20,-1,-1,-1,88	surface	4	20926	26698	0	0	4			True
held	2	60606	60606	DEMON_4	28,20,-1,44,-1,2	cavern	5	19695	27282	1	0	4	22880	22880	True
held	2	61703	61703	ELK_BIRD	29,20,-1,13,-1,25	cavern	5	19979	28335	1	0	4	26321	26321	True
held	2	64095	64095	FLESH_BALL	29,20,-1,25,-1,14	cavern	3	23091	26849	0	0	3			True
held	2	75480	75480	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	24297	24297	0	0	1			True
