arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
control	1	1117	1117	ELEPHANT	13,28,-1,-1,-1,137	surface	6	19201	25125	6	0	0	22481	40340	True
control	1	1117	1117	DEMON_16	12,28,-1,41,-1,0	cavern	2	22213	24554	2	0	0	25962	25962	True
control	1	1117	1117	CRUNDLE	12,28,-1,14,-1,1	cavern	17	19746	29124	17	0	0	24784	46401	True
control	1	1117	1117	ELK_BIRD	13,27,-1,22,-1,18	cavern	6	19333	29332	6	0	0	25962	29494	True
control	1	1117	1117	OLM_GIANT	12,28,-1,2,-1,10	cavern	1	27566	27566	1	0	0	31880	31880	True
control	1	3446	3446	MAGMA_CRAB	13,27,-1,32,-1,0	cavern	2	22521	23048	2	0	0	46366	47565	True
control	1	27079	27079	DEMON_15	12,28,-1,41,-1,4	cavern	5	21891	27971	5	0	0	23932	28898	True
control	1	28294	28294	TOAD_GIANT_CAVE	12,28,-1,2,-1,11	cavern	1	25457	25457	1	0	0	26424	26424	True
control	1	28294	28294	CREEPING_EYE	12,28,-1,23,-1,28	cavern	12	20666	29916	7	5	0	22717	36118	True
control	1	32997	32997	CROCODILE_CAVE	13,28,-1,2,-1,9	cavern	1	27658	27658	0	1	0			True
control	1	41457	41457	RHINOCEROS	13,28,-1,-1,-1,241	surface	4	20148	28560	4	0	0	27681	48272	True
control	1	43987	43987	GORLAK	12,28,-1,2,-1,27	cavern	1	23651	23651	1	0	0	27335	27335	True
control	1	45130	45130	CRUNDLE	12,27,-1,14,-1,1	cavern	16	20432	29687	9	7	0	22881	30817	True
control	1	52244	52244	MAGMA_CRAB	13,27,-1,32,-1,0	cavern	3	23752	24935	1	0	2	41225	41225	True
control	1	54718	54718	TOAD_GIANT_CAVE	13,28,-1,2,-1,11	cavern	1	22826	22826	0	1	0			True
control	1	55977	55977	DEMON_1	12,28,-1,41,-1,3	cavern	3	20241	25416	3	0	0	22307	28100	True
control	1	55977	55977	TROLL	13,28,-1,2,-1,26	cavern	1	24689	24689	0	1	0			True
control	1	57223	57223	TOAD_GIANT_CAVE	12,28,-1,2,-1,11	cavern	1	20127	20127	0	1	0			True
control	1	62137	62137	TROLL	12,28,-1,23,-1,25	cavern	1	28093	28093	1	0	0	28867	28867	True
control	1	65627	65627	BUGBAT	12,28,-1,23,-1,19	cavern	9	19594	28255	9	0	0	21807	31571	True
control	1	71322	71322	WARTHOG	13,28,-1,-1,-1,232	surface	5	23589	28499	5	0	0	25876	29400	True
control	1	72467	72467	BIRD_SWALLOW_CAVE_GIANT	12,28,-1,2,-1,18	cavern	1	25309	25309	1	0	0	25920	25920	True
control	1	75947	75947	RUTHERER	12,28,-1,14,-1,6	cavern	5	20586	24281	2	0	3	21251	24775	True
control	1	80677	80677	DEMON_4	12,28,-1,41,-1,2	cavern	5	20004	27560	0	0	5			True
control	1	85153	85153	GORLAK	13,28,-1,2,-1,27	cavern	1	22612	22612	0	0	1			True
control	1	95960	95960	CRUNDLE	13,27,-1,22,-1,12	cavern	14	20044	29471	0	0	14			True
control	1	98387	98387	BIRD_SWALLOW_CAVE_GIANT	12,28,-1,2,-1,18	cavern	1	23879	23879	0	0	1			True
control	1	99610	99610	CAVY	13,28,-1,-1,-1,230	surface	1	25927	25927	0	0	1			True
control	1	100722	100722	CAVY	13,28,-1,-1,-1,230	surface	1	23712	23712	0	0	1			True
control	2	1170	1170	WILD_BOAR	13,28,-1,-1,-1,159	surface	7	22719	28776	0	0	7			True
control	2	1170	1170	CRUNDLE	12,28,-1,14,-1,1	cavern	16	19563	29483	16	0	0	24791	31483	True
control	2	1170	1170	DEMON_1	12,28,-1,41,-1,3	cavern	5	19419	28750	5	0	0	30296	39349	True
control	2	1170	1170	BLIND_CAVE_OGRE	12,28,-1,23,-1,24	cavern	3	19353	25874	3	0	0	29217	30296	True
control	2	1170	1170	TOAD_GIANT_CAVE	12,28,-1,2,-1,11	cavern	1	21778	21778	1	0	0	23611	23611	True
control	2	3416	3416	IMP_FIRE	13,27,-1,32,-1,1	cavern	4	20137	28924	1	0	3	64349	64349	True
control	2	24781	25961	TOAD_GIANT_CAVE	13,28,-1,2,-1,11	cavern	1	26934	26934	1	0	0	29083	29083	True
control	2	28224	28224	OLM_GIANT	13,28,-1,2,-1,10	cavern	1	24309	24309	0	1	0			True
control	2	32653	32653	CRUNDLE	12,28,-1,14,-1,1	cavern	18	19462	28976	1	0	17	22398	22398	True
control	2	32653	32653	BIRD_SWALLOW_CAVE_GIANT	12,28,-1,2,-1,18	cavern	1	25591	25591	1	0	0	27001	27001	True
control	2	32653	32653	CRUNDLE	12,28,-1,23,-1,12	cavern	20	20466	29795	1	0	19	30430	30430	True
control	2	37077	37077	DEMON_4	12,28,-1,41,-1,2	cavern	1	28553	28553	1	0	0	30688	30688	True
control	2	40519	40519	DEMON_4	12,28,-1,41,-1,2	cavern	1	20328	20328	1	0	0	22564	22564	True
control	2	53864	53864	TOAD_GIANT_CAVE	12,28,-1,2,-1,11	cavern	1	24059	24059	1	0	0	43355	43355	True
control	2	59654	59654	OLM_GIANT	13,28,-1,2,-1,10	cavern	1	22603	22603	1	0	0	32237	32237	True
control	2	63083	63083	DEMON_14	12,28,-1,41,-1,1	cavern	3	22220	29079	1	0	2	30924	30924	True
control	2	91891	91891	CROCODILE_CAVE	13,28,-1,2,-1,9	cavern	1	25222	25222	0	1	0			True
control	2	92949	92949	TOAD_GIANT_CAVE	13,28,-1,2,-1,11	cavern	1	23833	23833	0	0	1			True
control	2	97219	97219	OLM_GIANT	13,28,-1,2,-1,10	cavern	1	21412	21412	0	0	1			True
placed	1	1079	1079	FISH_TIGERFISH	9,26,0,-1,-1,0	feature	1	23921	23921	1	0	0	30141	30141	True
placed	1	1079	1079	FISH_MILKFISH	9,26,0,-1,-1,3	feature	1	23921	23921	1	0	0	25679	25679	True
placed	1	1079	1079	RIVER	9,26,0,-1,-1,4	feature	1	23921	23921	1	0	0	29069	29069	True
placed	1	1079	1079	HIPPO	9,26,0,-1,-1,5	feature	1	23921	23921	1	0	0	48692	48692	True
placed	1	1079	1079	FISH_MILKFISH	9,27,0,-1,-1,0	feature	1	23921	23921	1	0	0	24546	24546	True
placed	1	1079	1079	CRUNDLE	12,27,-1,14,-1,1	cavern	16	19403	28716	16	0	0	30141	38411	True
placed	1	1079	1079	DEMON_1	12,28,-1,41,-1,3	cavern	4	20323	26138	4	0	0	25679	32417	True
placed	1	1079	1079	BIRD_EAGLE	11,27,-1,-1,-1,103	surface	1	28913	28913	1	0	0	31255	31255	True
placed	1	1079	1079	OLM_GIANT	12,28,-1,2,-1,10	cavern	1	21121	21121	1	0	0	22336	22336	True
placed	1	1079	1079	BUGBAT	13,27,-1,22,-1,17	cavern	10	21849	29489	10	0	0	24546	41788	True
placed	1	2263	2263	MAGMA_CRAB	13,27,-1,32,-1,0	cavern	5	20184	26058	1	0	4	87173	87173	True
placed	1	2263	2263	AARDVARK	13,28,-1,-1,-1,181	surface	1	26091	26091	1	0	0	26769	26769	True
placed	1	6627	6627	FISH_TIGERFISH	9,26,0,-1,-1,0	feature	1	23875	23875	1	0	0	25707	25707	True
placed	1	6627	6627	FISH_MILKFISH	9,26,0,-1,-1,3	feature	1	23875	23875	1	0	0	36240	36240	True
placed	1	17920	17920	FISH_TIGERFISH	9,26,0,-1,-1,0	feature	1	23880	23880	1	0	0	31851	31851	True
placed	1	23415	23415	OLM_GIANT	12,28,-1,2,-1,10	cavern	1	21393	21393	1	0	0	28632	28632	True
placed	1	26758	26758	TOAD_GIANT_CAVE	13,28,-1,2,-1,11	cavern	1	20715	20715	0	1	0			True
