arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
control	1	3053	3053	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	8	18806	24732	8	0	0	24646	27801	True
control	1	3053	3053	TROLL	29,20,-1,8,-1,27	cavern	1	18228	18228	1	0	0	30880	30880	True
control	1	3053	3053	REACHER	29,20,-1,13,-1,30	cavern	1	18653	18653	1	0	0	24646	24646	True
control	1	3053	3053	DEMON_4	29,20,-1,43,-1,6	cavern	5	20189	26794	5	0	0	21592	30880	True
control	1	3053	3053	TROGLODYTE	30,20,-1,8,-1,19	cavern	6	18410	27055	6	0	0	24646	30880	True
control	1	3053	3053	ELK_BIRD	29,20,-1,13,-1,25	cavern	9	18828	26930	9	0	0	27801	30880	True
control	1	3053	3053	DEMON_13	29,20,-1,43,-1,4	cavern	2	21483	23993	2	0	0	24646	27801	True
control	1	30854	30854	PORCUPINE	29,20,-1,-1,-1,90	surface	1	24946	24946	1	0	0	28114	28114	True
control	1	30854	30854	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	27001	27001	1	0	0	28114	28114	True
control	1	30854	30854	MOLEMARIAN	29,20,-1,25,-1,20	cavern	1	24098	24098	1	0	0	28114	28114	True
control	1	30854	30854	DEMON_15	28,20,-1,44,-1,6	cavern	4	22397	29227	4	0	0	24995	31287	True
control	1	30854	30854	TROLL	29,20,-1,25,-1,27	cavern	1	23411	23411	1	0	0	24995	24995	True
control	1	33933	33933	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	19771	19771	1	0	0	21916	21916	True
control	1	33933	33933	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	29275	29275	1	0	0	47045	47045	True
control	1	33933	33933	ELK_BIRD	29,21,-1,13,-1,25	cavern	8	21509	26146	8	0	0	25035	28208	True
control	1	33933	33933	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	19217	22999	4	1	0	28208	34467	True
control	1	55849	55849	VORACIOUS_CAVE_CRAWLER	29,20,-1,25,-1,17	cavern	1	24756	24756	1	0	0	28357	28357	True
control	1	58968	58968	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	18307	18307	1	0	0	22010	22010	True
control	1	58968	58968	DEMON_2	28,20,-1,44,-1,1	cavern	1	19258	19258	1	0	0	22010	22010	True
control	1	58968	58968	BIRD_EMU	29,20,-1,-1,-1,56	surface	6	21765	28486	5	1	0	25238	31443	True
control	1	58968	58968	FLESH_BALL	29,20,-1,25,-1,14	cavern	3	22664	28895	0	0	3			True
control	1	62141	62141	DEMON_9	29,20,-1,43,-1,2	cavern	1	24466	24466	1	0	0	25162	25162	True
control	1	62141	62141	SPIDER_CAVE_GIANT	29,20,-1,13,-1,28	cavern	2	23022	28763	2	0	0	25162	31453	True
control	1	68400	68400	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	25545	25545	1	0	0	34462	34462	True
control	1	80978	80978	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	21463	26549	0	1	4			True
control	1	80978	80978	DEMON_4	30,20,-1,43,-1,6	cavern	5	21253	27676	0	0	5			True
control	1	87303	87303	MANERA	29,20,-1,13,-1,31	cavern	1	24234	24234	0	1	0			True
control	1	90411	90411	WOMBAT	29,20,-1,-1,-1,96	surface	1	25368	25368	0	0	1			True
control	1	90411	90411	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	7	22037	27656	0	0	7			True
control	1	93594	93594	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	23996	23996	0	0	1			True
control	1	102862	102862	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	22400	22400	0	0	1			True
control	2	3121	3121	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	3	17472	25772	3	0	0	24780	27952	True
control	2	3121	3121	MANERA	29,20,-1,13,-1,31	cavern	1	23848	23848	1	0	0	27952	27952	True
control	2	3121	3121	DEMON_4	29,20,-1,43,-1,6	cavern	1	19320	19320	1	0	0	21679	21679	True
control	2	3121	3121	ELK_BIRD	29,20,-1,8,-1,21	cavern	8	18064	24901	8	0	0	18534	27952	True
control	2	3121	3121	CRUNDLE	29,20,-1,13,-1,9	cavern	17	18168	27803	13	4	0	21679	31103	True
control	2	3121	3121	DEMON_10	29,20,-1,43,-1,5	cavern	3	18022	27019	3	0	0	27952	27952	True
control	2	27901	27901	OLM_GIANT	30,20,-1,8,-1,9	cavern	1	20436	20436	1	0	0	22019	22019	True
control	2	31073	31073	RUTHERER	29,20,-1,25,-1,19	cavern	5	20921	27877	5	0	0	25077	31356	True
control	2	31073	31073	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	26832	26832	1	0	0	28270	28270	True
control	2	31073	31073	WOMBAT	29,20,-1,-1,-1,96	surface	1	20104	20104	1	0	0	25077	25077	True
control	2	31073	31073	DEMON_10	29,20,-1,43,-1,5	cavern	6	21402	29282	6	0	0	21947	31356	True
control	2	31073	31073	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	28710	28710	1	0	0	34659	34659	True
control	2	34224	34224	CRUNDLE	29,20,-1,13,-1,9	cavern	18	17948	26861	18	0	0	18796	28205	True
control	2	49920	49920	GORLAK	29,20,-1,8,-1,28	cavern	1	26689	26689	1	0	0	34459	34459	True
control	2	56150	56150	BIRD_KAKAPO	29,20,-1,-1,-1,55	surface	1	25279	25279	1	0	0	28229	28229	True
control	2	59343	59343	GROUNDHOG	29,20,-1,-1,-1,80	surface	1	20258	20258	1	0	0	25036	25036	True
control	2	62429	62429	RUTHERER	29,20,-1,25,-1,19	cavern	4	18904	25277	4	0	0	25012	31257	True
control	2	62429	62429	DEMON_9	29,20,-1,43,-1,2	cavern	3	20924	22953	3	0	0	21950	25012	True
control	2	62429	62429	TROGLODYTE	29,20,-1,13,-1,19	cavern	10	22281	29585	10	0	0	25012	31257	True
control	2	65732	65732	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	17620	17620	1	0	0	34089	34089	True
control	2	84379	84379	BIRD_RAVEN	29,20,-1,-1,-1,53	surface	9	19362	28579	0	0	9			True
control	2	84379	84379	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	28729	28729	0	0	1			True
control	2	84379	84379	DEMON_4	30,20,-1,43,-1,6	cavern	2	20379	29151	0	0	2			True
control	2	93686	93686	SPIDER_CAVE_GIANT	29,20,-1,25,-1,24	cavern	1	26244	26244	0	0	1			True
control	2	93686	93686	FLESH_BALL	28,20,-1,25,-1,14	cavern	4	18309	21290	0	0	4			True
control	2	93686	93686	TOAD_GIANT_CAVE	29,21,-1,13,-1,10	cavern	1	25483	25483	0	0	1			True
control	2	93686	93686	REACHER	29,20,-1,13,-1,30	cavern	1	28094	28094	0	0	1			True
control	2	99821	99821	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	27075	27075	0	0	1			True
suppress_then_restore	1	3104	3104	KANGAROO	29,20,-1,-1,-1,88	surface	4	17832	26026	4	0	0	21776	31058	True
suppress_then_restore	1	3104	3104	TROLL	29,20,-1,8,-1,27	cavern	1	20367	20367	1	0	0	21776	21776	True
suppress_then_restore	1	3104	3104	VORACIOUS_CAVE_CRAWLER	29,20,-1,13,-1,20	cavern	1	20898	20898	1	0	0	24904	24904	True
suppress_then_restore	1	3104	3104	DEMON_9	29,20,-1,43,-1,2	cavern	2	20587	26247	2	0	0	27989	27989	True
suppress_then_restore	1	3104	3104	OLM_GIANT	29,20,-1,8,-1,9	cavern	1	23003	23003	1	0	0	37324	37324	True
suppress_then_restore	1	3104	3104	GORLAK	29,20,-1,13,-1,33	cavern	1	17474	17474	0	1	0			True
suppress_then_restore	1	21750	21750	PLUMP_HELMET_MAN	29,20,-1,13,-1,11	cavern	4	23386	25420	4	0	0	28028	31060	True
suppress_then_restore	1	24880	24880	TROLL	29,20,-1,8,-1,27	cavern	1	22911	22911	1	0	0	27930	27930	True
suppress_then_restore	1	31093	31093	DEMON_18	29,20,-1,43,-1,1	cavern	3	21074	27668	3	0	0	24766	30973	True
suppress_then_restore	1	31093	31093	CREEPING_EYE	28,20,-1,25,-1,25	cavern	12	19361	25665	12	0	0	21717	52545	True
suppress_then_restore	1	34162	34162	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	6	19490	25725	6	0	0	24812	34166	True
suppress_then_restore	1	40428	40428	GIANT_EARTHWORM	29,20,-1,8,-1,24	cavern	1	23502	23502	1	0	0	31011	31011	True
suppress_then_restore	1	52810	52810	GORLAK	29,20,-1,13,-1,33	cavern	1	18482	18482	1	0	0	21671	21671	True
suppress_then_restore	1	52810	52810	VORACIOUS_CAVE_CRAWLER	29,21,-1,13,-1,20	cavern	1	19709	19709	1	0	0	21671	21671	True
suppress_then_restore	1	55859	55859	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	25754	25754	1	0	0	33914	33914	True
suppress_then_restore	1	55859	55859	DEMON_4	28,20,-1,44,-1,2	cavern	2	20065	20548	2	0	0	21673	21673	True
suppress_then_restore	1	68328	68328	BADGER	29,20,-1,-1,-1,82	surface	7	20184	28691	7	0	0	21445	30781	True
suppress_then_restore	1	71439	71439	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	27335	27335	0	0	1			True
suppress_then_restore	1	74481	74481	CRUNDLE	29,21,-1,13,-1,9	cavern	16	18530	26718	16	0	0	21543	27702	True
suppress_then_restore	1	74481	74481	RUTHERER	29,20,-1,25,-1,19	cavern	4	23876	27866	2	0	2	24628	27702	True
suppress_then_restore	1	77532	77532	DEMON_3	29,20,-1,43,-1,0	cavern	1	23811	23811	0	0	1			True
suppress_then_restore	1	77532	80585	DEMON_1	28,20,-1,44,-1,3	cavern	3	17218	22166	1	0	2	24651	24651	True
suppress_then_restore	1	89773	89773	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	19753	19753	0	0	1			True
suppress_then_restore	1	96024	96024	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	7	21244	28668	0	0	7			True
suppress_then_restore	1	102183	102183	CRUNDLE	29,20,-1,13,-1,9	cavern	9	20056	28866	0	0	9			True
suppress_then_restore	2	3091	3091	KANGAROO	29,20,-1,-1,-1,88	surface	3	22448	26585	3	0	0	25113	31346	True
suppress_then_restore	2	3091	3091	GORLAK	29,21,-1,8,-1,28	cavern	1	26063	26063	1	0	0	34441	34441	True
suppress_then_restore	2	3091	3091	PLUMP_HELMET_MAN	29,20,-1,13,-1,11	cavern	4	19719	21452	4	0	0	21982	21982	True
suppress_then_restore	2	3091	3091	DEMON_3	29,20,-1,43,-1,0	cavern	5	19091	26323	5	0	0	21982	31346	True
suppress_then_restore	2	3091	3091	TROLL	30,20,-1,8,-1,27	cavern	1	21646	21646	1	0	0	25113	25113	True
suppress_then_restore	2	3091	3091	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	22042	22042	1	0	0	25113	25113	True
suppress_then_restore	2	25073	25073	TROLL	29,20,-1,13,-1,32	cavern	1	19725	19725	1	0	0	21665	21665	True
suppress_then_restore	2	28204	28204	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	1	25394	25394	1	0	0	31009	31009	True
suppress_then_restore	2	28204	28204	OLM_GIANT	30,20,-1,8,-1,9	cavern	1	25232	25232	1	0	0	27883	27883	True
suppress_then_restore	2	28204	28204	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	9	19867	29473	9	0	0	21607	34126	True
suppress_then_restore	2	31395	31395	CREEPING_EYE	29,20,-1,25,-1,25	cavern	16	18076	28131	6	0	10	43434	68180	True
suppress_then_restore	2	31395	31395	REACHER	29,20,-1,25,-1,28	cavern	1	20952	20952	1	0	0	24692	24692	True
suppress_then_restore	2	31395	31395	DEMON_9	29,20,-1,43,-1,2	cavern	2	22660	28272	1	0	1	30935	30935	True
