run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260918-163220	ceiling_25	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	cavern	27544	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	26285	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	cavern	25307	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	24994	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	cavern	21557	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	126	ELK_BIRD	MALE	30	127	26	29,20,-1,25,-1,21	cavern	23819	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	127	ELK_BIRD	FEMALE	37	130	27	29,20,-1,25,-1,21	cavern	21568	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	128	ELK_BIRD	MALE	42	127	27	29,20,-1,25,-1,21	cavern	19709	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	129	ELK_BIRD	MALE	37	116	27	29,20,-1,25,-1,21	cavern	20364	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	130	ELK_BIRD	MALE	17	89	25	29,20,-1,25,-1,21	cavern	25218	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	131	ELK_BIRD	FEMALE	16	87	25	29,20,-1,25,-1,21	cavern	21243	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	132	ELK_BIRD	FEMALE	17	86	25	29,20,-1,25,-1,21	cavern	23064	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	133	ELK_BIRD	FEMALE	18	86	25	29,20,-1,25,-1,21	cavern	23447	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	134	MAGMA_CRAB	FEMALE	13	150	19	29,20,-1,34,-1,0	cavern	24456	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	135	MAGMA_CRAB	MALE	15	153	18	29,20,-1,34,-1,0	cavern	23197	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	136	MAGMA_CRAB	FEMALE	18	158	19	29,20,-1,34,-1,0	cavern	22219	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	137	MAGMA_CRAB	MALE	18	159	20	29,20,-1,34,-1,0	cavern	21906	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	138	MAGMA_CRAB	MALE	17	159	19	29,20,-1,34,-1,0	cavern	18469	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	139	BIRD_OWL_GREAT_HORNED	MALE	190	165	118	28,19,-1,-1,-1,61	surface	22125	0	1	1	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	140	TROGLODYTE	FEMALE	93	162	58	29,21,-1,8,-1,19	cavern	18246	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	141	TROGLODYTE	MALE	96	176	60	29,21,-1,8,-1,19	cavern	24102	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	142	TROGLODYTE	MALE	86	181	54	29,21,-1,8,-1,19	cavern	18404	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	143	TROGLODYTE	FEMALE	76	184	47	29,21,-1,8,-1,19	cavern	26249	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	144	TROGLODYTE	MALE	66	181	42	29,21,-1,8,-1,19	cavern	23967	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	145	TROGLODYTE	MALE	64	178	41	29,21,-1,8,-1,19	cavern	25168	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	146	SPIDER_CAVE_GIANT	FEMALE	108	165	29	29,21,-1,13,-1,28	cavern	18442	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	147	DEMON_4	FEMALE	106	189	8	29,20,-1,43,-1,6	cavern	18905	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	148	DEMON_4	FEMALE	112	183	6	29,20,-1,43,-1,6	cavern	26175	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	149	BIRD_RAVEN	FEMALE	140	99	110	29,20,-1,-1,-1,53	surface	23189	0	0	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	150	BIRD_RAVEN	FEMALE	143	96	112	29,20,-1,-1,-1,53	surface	19917	0	0	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	151	BIRD_RAVEN	FEMALE	144	94	115	29,20,-1,-1,-1,53	surface	20974	0	0	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	152	BIRD_RAVEN	MALE	143	96	114	29,20,-1,-1,-1,53	surface	24426	0	0	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	153	BIRD_RAVEN	FEMALE	143	96	113	29,20,-1,-1,-1,53	surface	26267	0	0	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	154	BIRD_RAVEN	MALE	144	96	113	29,20,-1,-1,-1,53	surface	25069	0	0	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	155	BIRD_RAVEN	MALE	151	88	116	29,20,-1,-1,-1,53	surface	21309	0	0	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	156	BIRD_RAVEN	FEMALE	81	136	111	29,20,-1,-1,-1,53	surface	23845	0	1	1	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	157	BIRD_RAVEN	MALE	85	139	108	29,20,-1,-1,-1,53	surface	23628	0	1	1	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	158	BIRD_RAVEN	MALE	85	140	107	29,20,-1,-1,-1,53	surface	22731	0	1	1	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	159	TOAD_GIANT_CAVE	MALE	171	74	37	30,20,-1,8,-1,12	cavern	24578	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	160	CROCODILE_CAVE	MALE	121	153	29	29,20,-1,13,-1,14	cavern	24918	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	19888	826288	161	SKUNK	FEMALE	114	171	104	29,20,-1,-1,-1,92	surface	17456	0	1	1	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	126	ELK_BIRD	MALE	7	114	26	29,20,-1,25,-1,21	cavern	20666	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	127	ELK_BIRD	FEMALE	15	124	26	29,20,-1,25,-1,21	cavern	18417	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	128	ELK_BIRD	MALE	22	128	26	29,20,-1,25,-1,21	cavern	16558	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	129	ELK_BIRD	MALE	34	137	26	29,20,-1,25,-1,21	cavern	17213	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	130	ELK_BIRD	MALE	34	136	26	29,20,-1,25,-1,21	cavern	22067	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	131	ELK_BIRD	FEMALE	33	140	26	29,20,-1,25,-1,21	cavern	18092	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	132	ELK_BIRD	FEMALE	34	145	26	29,20,-1,25,-1,21	cavern	19913	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	133	ELK_BIRD	FEMALE	22	153	26	29,20,-1,25,-1,21	cavern	20296	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	134	MAGMA_CRAB	FEMALE	34	136	21	29,20,-1,34,-1,0	cavern	21305	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	135	MAGMA_CRAB	MALE	31	134	22	29,20,-1,34,-1,0	cavern	20046	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	136	MAGMA_CRAB	FEMALE	23	139	22	29,20,-1,34,-1,0	cavern	19068	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	137	MAGMA_CRAB	MALE	20	141	21	29,20,-1,34,-1,0	cavern	18755	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	138	MAGMA_CRAB	MALE	18	141	21	29,20,-1,34,-1,0	cavern	15318	0	1	0	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	139	BIRD_OWL_GREAT_HORNED	MALE	159	64	106	28,19,-1,-1,-1,61	surface	18974	0	1	1	0	0	-1	0	1	-1
20260918-163220	ceiling_25	1	23039	829439	140	TROGLODYTE	FEMALE	49	130	52	29,21,-1,8,-1,19	cavern	15095	0	1	0	0	0	-1	0	1	-1
