run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260918-172914	entries_zeroed	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	cavern	27544	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	26285	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	cavern	25307	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	cavern	24994	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	cavern	21557	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	126	ELK_BIRD	MALE	41	80	25	29,20,-1,25,-1,21	cavern	23625	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	127	ELK_BIRD	FEMALE	40	83	25	29,20,-1,25,-1,21	cavern	21374	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	128	ELK_BIRD	MALE	32	91	25	29,20,-1,25,-1,21	cavern	19515	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	129	ELK_BIRD	MALE	34	95	25	29,20,-1,25,-1,21	cavern	20170	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	130	ELK_BIRD	MALE	32	99	25	29,20,-1,25,-1,21	cavern	25024	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	131	ELK_BIRD	FEMALE	26	98	25	29,20,-1,25,-1,21	cavern	21049	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	132	ELK_BIRD	FEMALE	20	95	25	29,20,-1,25,-1,21	cavern	22870	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	133	ELK_BIRD	FEMALE	19	96	25	29,20,-1,25,-1,21	cavern	23253	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	134	MAGMA_CRAB	FEMALE	9	155	22	29,20,-1,34,-1,0	cavern	24262	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	135	MAGMA_CRAB	MALE	12	156	22	29,20,-1,34,-1,0	cavern	23003	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	136	MAGMA_CRAB	FEMALE	21	153	18	29,20,-1,34,-1,0	cavern	22025	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	137	MAGMA_CRAB	MALE	24	152	18	29,20,-1,34,-1,0	cavern	21712	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	138	MAGMA_CRAB	MALE	24	154	19	29,20,-1,34,-1,0	cavern	18275	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	139	KANGAROO	FEMALE	181	109	104	29,20,-1,-1,-1,88	surface	17010	0	1	1	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	140	KANGAROO	MALE	187	103	104	29,20,-1,-1,-1,88	surface	18876	0	1	1	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	141	BIRD_SWALLOW_CAVE_GIANT	FEMALE	62	179	57	29,21,-1,8,-1,18	cavern	24544	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	142	DEMON_3	DEFAULT	147	188	4	29,20,-1,43,-1,0	cavern	23674	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	143	DEMON_3	DEFAULT	133	189	6	29,20,-1,43,-1,0	cavern	20829	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	144	DEMON_3	DEFAULT	140	181	7	29,20,-1,43,-1,0	cavern	22616	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	145	DEMON_3	DEFAULT	139	181	6	29,20,-1,43,-1,0	cavern	17090	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	146	DEMON_16	MALE	136	16	5	29,20,-1,43,-1,3	cavern	20848	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	147	DEMON_16	MALE	184	72	6	29,20,-1,43,-1,3	cavern	21474	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	148	DEMON_16	FEMALE	184	73	7	29,20,-1,43,-1,3	cavern	17325	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	149	TOAD_GIANT_CAVE	FEMALE	143	18	49	29,20,-1,8,-1,12	cavern	24717	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	150	JABBERER	FEMALE	148	141	31	29,20,-1,13,-1,21	cavern	19120	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	20082	826482	151	TOAD_GIANT_CAVE	MALE	2	23	31	29,20,-1,13,-1,10	cavern	17289	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	23250	829650	126	ELK_BIRD	MALE	36	118	27	29,20,-1,25,-1,21	cavern	20457	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	23250	829650	127	ELK_BIRD	FEMALE	38	118	27	29,20,-1,25,-1,21	cavern	18206	0	1	0	0	0	-1	0	1	-1
20260918-172914	entries_zeroed	1	23250	829650	128	ELK_BIRD	MALE	42	120	27	29,20,-1,25,-1,21	cavern	16347	0	1	0	0	0	-1	0	1	-1
