arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
control	1	3192	3192	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	24931	24931	1	0	0	27866	27866	True
control	1	3192	3192	GORLAK	29,20,-1,8,-1,28	cavern	1	21148	21148	1	0	0	34018	34018	True
control	1	3192	3192	JABBERER	29,20,-1,13,-1,21	cavern	1	22694	22694	1	0	0	24644	24644	True
control	1	3192	3192	DEMON_18	29,20,-1,43,-1,1	cavern	5	19670	26809	5	0	0	30938	34018	True
control	1	3192	3192	GROUNDHOG	29,20,-1,-1,-1,80	surface	3	22017	26017	3	0	0	24644	27866	True
control	1	3192	3192	ELK_BIRD	29,20,-1,8,-1,21	cavern	7	19315	24979	7	0	0	27866	34018	True
control	1	3192	3192	CRUNDLE	29,20,-1,13,-1,9	cavern	19	19066	28130	13	6	0	24644	30938	True
control	1	31058	31058	CAVE_BLOB	28,20,-1,25,-1,15	cavern	4	23705	26810	4	0	0	28442	34753	True
control	1	31058	31058	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	28390	28390	1	0	0	31580	31580	True
control	1	31058	31058	BIRD_OWL_GREAT_HORNED	29,20,-1,-1,-1,61	surface	1	27593	27593	1	0	0	31580	31580	True
control	1	34130	34130	TROLL	29,21,-1,13,-1,32	cavern	1	19040	19040	1	0	0	22209	22209	True
control	1	34130	34130	CROCODILE_CAVE	29,20,-1,13,-1,14	cavern	1	18050	18050	1	0	0	25370	25370	True
control	1	37210	37210	DEMON_4	29,20,-1,43,-1,6	cavern	1	19006	19006	1	0	0	22290	22290	True
control	1	37210	37210	DEMON_13	29,20,-1,43,-1,4	cavern	2	19544	25615	2	0	0	22290	28601	True
control	1	37210	37210	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	18373	27282	9	1	0	22290	28601	True
control	1	56339	56339	TOAD_GIANT_CAVE	29,20,-1,13,-1,10	cavern	1	25814	25814	1	0	0	31313	31313	True
control	1	59500	59500	TROGLODYTE	29,20,-1,13,-1,19	cavern	9	20960	26744	9	0	0	21850	28152	True
control	1	59500	59500	DEMON_18	29,20,-1,43,-1,1	cavern	2	19869	21258	2	0	0	21850	21850	True
control	1	62638	62638	WOMBAT	29,20,-1,-1,-1,96	surface	2	21177	24017	2	0	0	25014	28202	True
control	1	62638	62638	CRUNDLE	29,20,-1,25,-1,12	cavern	16	19956	26613	16	0	0	21843	31325	True
control	1	65811	65811	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	24022	24022	1	0	0	28152	28152	True
control	1	65811	65811	TROLL	30,20,-1,8,-1,27	cavern	1	24881	24881	1	0	0	28152	28152	True
control	1	81350	81350	DEMON_9	29,20,-1,43,-1,2	cavern	2	26792	29081	0	0	2			True
control	1	84481	84481	MAGMA_CRAB	29,20,-1,34,-1,0	cavern	2	20998	29036	0	0	2			True
control	1	87652	87652	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	26539	26539	0	0	1			True
control	1	87652	87652	TROGLODYTE	29,20,-1,13,-1,19	cavern	10	21537	28288	0	0	10			True
control	1	90840	90840	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	4	21208	27916	0	0	4			True
control	1	90840	90840	BLIND_CAVE_OGRE	29,20,-1,25,-1,26	cavern	2	25195	27158	0	1	1			True
control	1	93963	93963	BIRD_SWALLOW_CAVE_GIANT	29,20,-1,8,-1,18	cavern	1	25889	25889	0	0	1			True
control	1	93963	93963	TROGLODYTE	29,20,-1,8,-1,19	cavern	7	22306	27607	0	0	7			True
