run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260918-182837	untouched_year	1	16883	2032883	162	FISH_STINGRAY	MALE	140	116	94	13,28,0,-1,-1,6	feature	29034	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	16883	2032883	163	ALLIGATOR	FEMALE	152	89	94	13,28,0,-1,-1,4	feature	22536	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	16883	2032883	164	ALLIGATOR	MALE	154	88	94	13,28,0,-1,-1,4	feature	25426	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	16883	2032883	165	HIPPO	FEMALE	147	114	94	13,28,0,-1,-1,5	feature	26786	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	16883	2032883	166	HIPPO	FEMALE	149	116	94	13,28,0,-1,-1,5	feature	21196	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	16883	2032883	167	HIPPO	MALE	145	115	94	13,28,0,-1,-1,5	feature	26547	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	16883	2032883	168	HIPPO	FEMALE	148	114	94	13,28,0,-1,-1,5	feature	27011	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	16883	2032883	178	WEASEL	FEMALE	190	119	95	13,28,-1,-1,-1,170	surface	26718	0	1	1	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	16883	2032883	179	BIRD_SWALLOW_CAVE_GIANT	FEMALE	78	191	82	12,28,-1,2,-1,18	cavern	24060	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	162	FISH_STINGRAY	MALE	155	97	94	13,28,0,-1,-1,6	feature	25928	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	163	ALLIGATOR	FEMALE	132	85	95	13,28,0,-1,-1,4	feature	19430	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	164	ALLIGATOR	MALE	129	84	94	13,28,0,-1,-1,4	feature	22320	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	165	HIPPO	FEMALE	117	133	94	13,28,0,-1,-1,5	feature	23680	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	166	HIPPO	FEMALE	158	101	95	13,28,0,-1,-1,5	feature	18090	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	167	HIPPO	MALE	188	76	94	13,28,0,-1,-1,5	feature	23441	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	168	HIPPO	FEMALE	184	83	95	13,28,0,-1,-1,5	feature	23904	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	178	WEASEL	FEMALE	189	91	95	13,28,-1,-1,-1,170	surface	23609	0	1	1	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	179	BIRD_SWALLOW_CAVE_GIANT	FEMALE	131	190	81	12,28,-1,2,-1,18	cavern	20954	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	180	BIRD_EAGLE	MALE	53	190	103	11,27,-1,-1,-1,103	surface	20055	0	1	1	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	181	GORLAK	FEMALE	41	163	84	12,28,-1,2,-1,27	cavern	24116	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	182	REACHER	MALE	182	34	79	12,28,-1,14,-1,14	cavern	18201	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	183	BUGBAT	FEMALE	34	73	78	12,27,-1,14,-1,4	cavern	25052	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	184	BUGBAT	FEMALE	21	22	78	12,27,-1,14,-1,4	cavern	26716	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	185	BUGBAT	FEMALE	20	22	79	12,27,-1,14,-1,4	cavern	24066	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	186	BUGBAT	MALE	19	21	78	12,27,-1,14,-1,4	cavern	18747	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	187	BUGBAT	FEMALE	20	22	79	12,27,-1,14,-1,4	cavern	23705	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	188	BUGBAT	FEMALE	20	22	78	12,27,-1,14,-1,4	cavern	20750	0	1	0	0	0	-1	0	1	-1
20260918-182837	untouched_year	1	19989	2035989	189	BUGBAT	MALE	18	21	79	12,27,-1,14,-1,4	cavern	24922	0	1	0	0	0	-1	0	1	-1
