run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260917-202950	ecology_on	1	19042	825442	169	BADGER	MALE	47	92	104	29,20,-1,-1,-1,82	surface	22866	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	19042	825442	170	BIRD_OWL_GREAT_HORNED	MALE	102	15	107	29,20,-1,-1,-1,61	surface	27302	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	19042	825442	171	SKUNK	MALE	1	81	104	29,20,-1,-1,-1,92	surface	27728	0	0	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	19042	825442	172	BADGER	FEMALE	17	97	104	29,20,-1,-1,-1,82	surface	20617	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	19042	825442	173	BADGER	FEMALE	12	101	104	29,20,-1,-1,-1,82	surface	20697	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	19042	825442	174	BADGER	MALE	7	105	104	29,20,-1,-1,-1,82	surface	20270	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	19042	825442	175	BADGER	MALE	6	110	104	29,20,-1,-1,-1,82	surface	28018	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	19042	825442	176	BADGER	MALE	5	117	104	29,20,-1,-1,-1,82	surface	26914	0	1	1	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	126	ELK_BIRD	MALE	52	67	26	29,20,-1,25,-1,21	cavern	23586	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	127	ELK_BIRD	FEMALE	53	75	26	29,20,-1,25,-1,21	cavern	21335	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	128	ELK_BIRD	MALE	55	73	26	29,20,-1,25,-1,21	cavern	19476	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	129	ELK_BIRD	MALE	53	67	26	29,20,-1,25,-1,21	cavern	20131	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	130	ELK_BIRD	MALE	51	69	26	29,20,-1,25,-1,21	cavern	24985	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	131	ELK_BIRD	FEMALE	66	64	26	29,20,-1,25,-1,21	cavern	21010	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	132	ELK_BIRD	FEMALE	62	72	26	29,20,-1,25,-1,21	cavern	22831	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	133	ELK_BIRD	FEMALE	54	71	26	29,20,-1,25,-1,21	cavern	23214	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	134	MAGMA_CRAB	FEMALE	20	142	20	29,20,-1,34,-1,0	cavern	24223	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	135	MAGMA_CRAB	MALE	15	149	18	29,20,-1,34,-1,0	cavern	22964	0	1	0	0	0	-1	0	1	-1
20260917-202950	ecology_on	1	20121	826521	136	MAGMA_CRAB	FEMALE	11	152	19	29,20,-1,34,-1,0	cavern	21986	0	1	0	0	0	-1	0	1	-1
