arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
ecology_off	1	1143	1143	COUGAR	29,20,-1,-1,-1,79	surface	1	22615	22615	1	0	0	26158	26158	True
ecology_off	1	1143	1143	TOAD_GIANT_CAVE	29,21,-1,8,-1,12	cavern	1	21950	21950	1	0	0	23858	23858	True
ecology_off	1	1143	1143	DEMON_18	29,20,-1,43,-1,1	cavern	2	23619	24474	2	0	0	25015	26158	True
ecology_off	1	1143	1143	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	28610	28610	1	0	0	29571	29571	True
ecology_off	1	1143	1143	GORLAK	29,20,-1,8,-1,28	cavern	1	26823	26823	1	0	0	27293	27293	True
ecology_off	1	1143	1143	JABBERER	29,20,-1,13,-1,21	cavern	1	24218	24218	1	0	0	26158	26158	True
ecology_off	1	1143	1143	DEMON_15	28,20,-1,44,-1,6	cavern	3	20848	28216	3	0	0	29571	29571	True
ecology_off	1	1143	1143	ELK_BIRD	29,20,-1,13,-1,25	cavern	9	19221	27612	9	0	0	20410	33087	True
ecology_off	1	1143	1143	PORCUPINE	29,20,-1,-1,-1,90	surface	1	22739	22739	1	0	0	23858	23858	True
ecology_off	1	1143	1143	BADGER	29,20,-1,-1,-1,82	surface	4	23213	27477	0	4	0			True
ecology_off	1	20450	20450	BIRD_KESTREL	29,20,-1,-1,-1,60	surface	1	20960	20960	1	0	0	22023	22023	True
ecology_off	1	25001	25001	TOAD_GIANT_CAVE	29,21,-1,8,-1,12	cavern	1	26993	26993	1	0	0	27836	27836	True
ecology_off	1	27301	27301	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	3	22416	23688	2	0	1	23314	23314	True
ecology_off	1	28436	28436	TROLL	29,20,-1,8,-1,27	cavern	1	21610	21610	1	0	0	23315	23315	True
ecology_off	1	29577	29577	TROLL	29,20,-1,25,-1,27	cavern	1	20756	20756	1	0	0	22174	22174	True
ecology_off	1	30714	30714	TROLL	29,20,-1,25,-1,27	cavern	1	25791	25791	1	0	0	26743	26743	True
ecology_off	1	30714	30714	DEMON_16	30,20,-1,43,-1,3	cavern	5	19714	26596	5	0	0	21037	27898	True
ecology_off	1	31890	31890	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	29446	29446	0	0	1			True
ecology_off	1	34230	34230	CRUNDLE	29,20,-1,13,-1,9	cavern	15	20272	28765	4	0	11	20943	23227	True
ecology_off	1	50615	50615	GROUNDHOG	29,20,-1,-1,-1,80	surface	2	21689	22933	0	0	2			True
ecology_off	1	51751	51751	BADGER	29,20,-1,-1,-1,82	surface	5	20979	28908	0	0	5			True
ecology_off	1	51751	51751	ELK_BIRD	29,20,-1,25,-1,21	cavern	5	22223	28632	0	0	5			True
ecology_off	1	51751	51751	TROGLODYTE	29,20,-1,8,-1,19	cavern	10	20434	29447	0	0	10			True
ecology_off	1	58612	58612	DEMON_4	29,20,-1,43,-1,6	cavern	2	22942	28034	0	0	2			True
ecology_off	1	58612	58612	DEMON_18	30,20,-1,43,-1,1	cavern	2	23459	24199	0	0	2			True
ecology_off	2	1090	1090	BIRD_RAVEN	28,19,-1,-1,-1,53	surface	9	21766	28939	9	0	0	28035	39474	True
ecology_off	2	1090	1090	TOAD_GIANT_CAVE	29,20,-1,8,-1,12	cavern	1	28975	28975	0	1	0			True
ecology_off	2	1090	1090	OLM_GIANT	29,20,-1,13,-1,13	cavern	1	21266	21266	1	0	0	29210	29210	True
ecology_off	2	1090	1090	DEMON_4	29,20,-1,43,-1,6	cavern	5	19406	28804	5	0	0	20221	29210	True
ecology_off	2	1090	1090	TROLL	29,20,-1,8,-1,27	cavern	1	19080	19080	1	0	0	23521	23521	True
ecology_off	2	1090	1090	JABBERER	29,21,-1,13,-1,21	cavern	1	20315	20315	1	0	0	21321	21321	True
ecology_off	2	1090	1090	BIRD_KESTREL	28,19,-1,-1,-1,60	surface	1	28421	28421	1	0	0	32638	32638	True
ecology_off	2	1090	1090	PORCUPINE	29,20,-1,-1,-1,90	surface	1	27138	27138	1	0	0	32638	32638	True
ecology_off	2	1090	1090	BADGER	29,20,-1,-1,-1,82	surface	5	20877	28219	5	0	0	24664	29210	True
ecology_off	2	22411	22411	MANERA	29,20,-1,13,-1,31	cavern	1	27010	27010	1	0	0	28783	28783	True
ecology_off	2	22411	22411	ELK_BIRD	30,20,-1,8,-1,21	cavern	8	19357	28929	8	0	0	26384	33551	True
ecology_off	2	30300	30300	CROCODILE_CAVE	29,21,-1,13,-1,14	cavern	1	27388	27388	1	0	0	29178	29178	True
ecology_off	2	30300	30300	PORCUPINE	29,20,-1,-1,-1,90	surface	1	29126	29126	1	0	0	30272	30272	True
ecology_off	2	30300	30300	BADGER	29,20,-1,-1,-1,82	surface	5	22562	28530	5	0	0	25662	29178	True
ecology_off	2	30300	30300	DEMON_4	29,20,-1,43,-1,6	cavern	5	20415	28817	5	0	0	25662	29178	True
