run	arm	rep	tick	abs_tick	event	subject	detail
20260917-080028	aquatic	1	16948	2032948	baseline	wild_present	12
20260917-080028	aquatic	1	16948	2032948	present_at_start	162	TROLL ref6=3,31,-1,2,-1,26 countdown=20176 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	163	MAGMA_CRAB ref6=4,31,-1,29,-1,0 countdown=23438 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	164	MAGMA_CRAB ref6=4,31,-1,29,-1,0 countdown=26233 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	165	MAGMA_CRAB ref6=4,31,-1,29,-1,0 countdown=20737 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	166	DEMON_15 ref6=4,30,-1,38,-1,0 countdown=23517 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	167	DEMON_15 ref6=4,30,-1,38,-1,0 countdown=22011 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	168	DEMON_15 ref6=4,30,-1,38,-1,0 countdown=24557 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	169	DEMON_15 ref6=4,30,-1,38,-1,0 countdown=29111 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	170	JABBERER ref6=4,31,-1,20,-1,21 countdown=23165 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	181	CROCODILE_CAVE ref6=4,30,-1,2,-1,9 countdown=29107 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	191	BIRD_OSPREY ref6=4,31,-1,-1,-1,52 countdown=29212 flag_src=1
20260917-080028	aquatic	1	16948	2032948	present_at_start	192	REACHER ref6=3,31,-1,20,-1,27 countdown=23612 flag_src=1
20260917-080028	aquatic	1	16948	2032948	manipulation	local site=df.world_site.find(df.global.plotinfo.site_id); local x0,x1=math.floor(site.global_min_x/16),math.floor(site.global_max_x/16); local y0,y1=math.floor(site.global_min_y/16),math.floor(site.global_max_y/16); local o,c,names=0,0,{}; for _,p in ipairs(df.global.world.populations.all) do local r=p.population; if p.type==df.world_population_type.Animal and r.feature_idx<0 and r.cave_id<0 and r.region_x>=x0-1 and r.region_x<=x1+1 and r.region_y>=y0-1 and r.region_y<=y1+1 and p.quantity_max<10000000 then local cr=df.creature_raw.find(p.race); local id=cr and cr.creature_id or ''; local aq = id:match('^FISH_') or id:match('^SHARK_') or id:match('WHALE') or id=='ORCA' or id:match('OTTER') or id:match('CROCODILE') or id=='ALLIGATOR' or id:match('HIPPO') or id:match('PLATYPUS') or id:match('TURTLE') or id=='BEAVER' or id:match('SEAL') or id=='CRAB' or id:match('DOLPHIN') or id:match('MANATEE') or id:match('WALRUS'); if aq then p.quantity=50; p.flags.extinct=false; o=o+1; names[id]=true else p.quantity=0; p.flags.extinct=true; c=c+1 end end end; local l={}; for k in pairs(names) do l[#l+1]=k end; table.sort(l); print(('aquatic opened: %d entries (%s); closed: %d'):format(o, table.concat(l,' '), c))	aquatic opened: 116 entries (CRAB CROCODILE_SALTWATER FISH_BARRACUDA_GREAT FISH_BLUEFISH FISH_COELACANTH FISH_GROUPER_GIANT FISH_MARLIN FISH_MILKFISH FISH_OPAH FISH_RAY_MANTA FISH_SKATE_COMMON FISH_STINGRAY FISH_SWORDFISH FISH_TUNA_BLUEFIN ORCA SHARK_ANGEL SHARK_BLUE SHARK_BULL SHARK_FRILL SHARK_GREAT_WHITE SHARK_HAMMERHEAD SHARK_MAKO_LONGFIN SHARK_MAKO_SHORTFIN SHARK_REEF_BLACKTIP SHARK_REEF_WHITETIP SHARK_SPINY_DOGFISH SHARK_TIGER SHARK_WHALE SHARK_WOBBEGONG_SPOTTED SPERM_WHALE); closed: 100
20260917-080028	aquatic	1	16948	2032948	manipulation	probe:release all	released 14 unit(s) [all]
20260917-080028	aquatic	1	17250	2033250	arrival	193	WEASEL caste=MALE ref6=4,31,-1,-1,-1,51 layer=surface countdown=27736 vanish=0 flag_src=0 flag_nf=0 pos=179,81,91 listed_at=2032948
20260917-080028	aquatic	1	17250	2033250	arrival	194	OLM_GIANT caste=FEMALE ref6=4,30,-1,11,-1,12 layer=cavern countdown=27393 vanish=0 flag_src=0 flag_nf=0 pos=190,152,38 listed_at=2032948
20260917-080028	aquatic	1	17543	2033543	arrival	195	OLM_GIANT caste=FEMALE ref6=3,31,-1,2,-1,10 layer=cavern countdown=26621 vanish=0 flag_src=1 flag_nf=0 pos=8,190,55 listed_at=2033543
20260917-080028	aquatic	1	17948	2033948	arrival	196	PLUMP_HELMET_MAN caste=FEMALE ref6=4,30,-1,20,-1,14 layer=cavern countdown=28535 vanish=0 flag_src=1 flag_nf=0 pos=18,163,29 listed_at=2033543
20260917-080028	aquatic	1	17948	2033948	arrival	197	PLUMP_HELMET_MAN caste=MALE ref6=4,30,-1,20,-1,14 layer=cavern countdown=22610 vanish=0 flag_src=1 flag_nf=0 pos=7,172,29 listed_at=2033543
20260917-080028	aquatic	1	17948	2033948	arrival	198	PLUMP_HELMET_MAN caste=MALE ref6=4,30,-1,20,-1,14 layer=cavern countdown=21979 vanish=0 flag_src=1 flag_nf=0 pos=6,169,29 listed_at=2033543
20260917-080028	aquatic	1	17948	2033948	arrival	199	PLUMP_HELMET_MAN caste=FEMALE ref6=4,30,-1,20,-1,14 layer=cavern countdown=25428 vanish=0 flag_src=1 flag_nf=0 pos=5,171,29 listed_at=2033543
20260917-080028	aquatic	1	17948	2033948	arrival	200	PLUMP_HELMET_MAN caste=FEMALE ref6=4,30,-1,20,-1,14 layer=cavern countdown=22371 vanish=0 flag_src=1 flag_nf=0 pos=2,168,29 listed_at=2033543
