run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild
20260917-080028	aquatic	1	17250	2033250	193	WEASEL	MALE	179	81	91	4,31,-1,-1,-1,51	surface	27736	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17250	2033250	194	OLM_GIANT	FEMALE	190	152	38	4,30,-1,11,-1,12	cavern	27393	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	162	TROLL	FEMALE	18	10	50	3,31,-1,2,-1,26	cavern	19581	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	163	MAGMA_CRAB	MALE	30	7	16	4,31,-1,29,-1,0	cavern	22843	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	164	MAGMA_CRAB	MALE	33	10	15	4,31,-1,29,-1,0	cavern	25638	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	165	MAGMA_CRAB	MALE	38	11	15	4,31,-1,29,-1,0	cavern	20142	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	166	DEMON_15	FEMALE	176	8	3	4,30,-1,38,-1,0	cavern	22922	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	167	DEMON_15	MALE	169	3	3	4,30,-1,38,-1,0	cavern	21416	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	168	DEMON_15	FEMALE	164	9	3	4,30,-1,38,-1,0	cavern	23962	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	169	DEMON_15	FEMALE	162	8	3	4,30,-1,38,-1,0	cavern	28516	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	170	JABBERER	MALE	33	159	30	4,31,-1,20,-1,21	cavern	22570	0	0	0	0	0	-1	0	1
20260917-080028	aquatic	1	17543	2033543	181	CROCODILE_CAVE	FEMALE	142	183	59	4,30,-1,2,-1,9	cavern	28512	0	0	0	0	0	-1	0	1
