arm	rep	listed_rel	first_present_rel	species	ref6	layer	n	countdown_min	countdown_max	departed	died	present	departed_rel_min	departed_rel_max	valid
edge	1	1299	1299	PORCUPINE	29,20,-1,-1,-1,90	surface	1	21676	21676	0	0	1			True
edge	1	1299	1299	BLIND_CAVE_OGRE	29,20,-1,13,-1,29	cavern	1	21556	21556	0	0	1			True
edge	1	1299	1299	DEMON_13	29,20,-1,43,-1,4	cavern	4	18796	25370	0	0	4			True
edge	1	1299	1299	BIRD_OWL_GREAT_HORNED	28,19,-1,-1,-1,61	surface	1	18917	18917	0	0	1			True
edge	1	1299	1299	CROCODILE_CAVE	29,20,-1,8,-1,10	cavern	1	24121	24121	0	0	1			True
edge	1	1299	1299	GORLAK	29,21,-1,13,-1,33	cavern	1	23993	23993	0	0	1			True
edge	1	1299	1299	TROGLODYTE	29,20,-1,8,-1,19	cavern	5	20628	29168	0	0	5			True
