run	arm	rep	tick	abs_tick	subject	metric	value
20260918-010903	edge	1	16800	823200	clock	year	2
20260918-010903	edge	1	16800	823200	clock	tick	16800
20260918-010903	edge	1	16800	823200	clock	season	0
20260918-010903	edge	1	16800	823200	clock	paused	1
20260918-010903	edge	1	16800	823200	clock	fps_cap	1000.0
20260918-010903	edge	1	16800	823200	clock	fps_achieved	156
20260918-010903	edge	1	16800	823200	clock	gfps_cap	10.0
20260918-010903	edge	1	16800	823200	clock	units_active	31
20260918-010903	edge	1	16800	823200	clock	popups	0
20260918-010903	edge	1	16800	823200	clock	map	1
20260918-010903	edge	1	18099	824499	clock	fps_achieved	585
20260918-010903	edge	1	18099	824499	clock	units_active	45
20260918-010903	edge	1	18099	824499	clock	popups	0
20260918-010903	edge	1	18099	824499	clock	paused	1
20260918-010903	edge	1	18099	824499	clock	ticks_per_wall_s	302.4
20260918-010903	edge	1	18099	824499	139	arrival_species	PORCUPINE
20260918-010903	edge	1	18099	824499	139	arrival_countdown	21676
20260918-010903	edge	1	18099	824499	140	arrival_species	BLIND_CAVE_OGRE
20260918-010903	edge	1	18099	824499	140	arrival_countdown	21556
20260918-010903	edge	1	18099	824499	141	arrival_species	DEMON_13
20260918-010903	edge	1	18099	824499	141	arrival_countdown	18796
20260918-010903	edge	1	18099	824499	142	arrival_species	DEMON_13
20260918-010903	edge	1	18099	824499	142	arrival_countdown	25370
20260918-010903	edge	1	18099	824499	143	arrival_species	DEMON_13
20260918-010903	edge	1	18099	824499	143	arrival_countdown	19191
20260918-010903	edge	1	18099	824499	144	arrival_species	DEMON_13
20260918-010903	edge	1	18099	824499	144	arrival_countdown	20335
20260918-010903	edge	1	18099	824499	145	arrival_species	BIRD_OWL_GREAT_HORNED
20260918-010903	edge	1	18099	824499	145	arrival_countdown	18917
20260918-010903	edge	1	18099	824499	146	arrival_species	CROCODILE_CAVE
20260918-010903	edge	1	18099	824499	146	arrival_countdown	24121
20260918-010903	edge	1	18099	824499	147	arrival_species	GORLAK
20260918-010903	edge	1	18099	824499	147	arrival_countdown	23993
20260918-010903	edge	1	18099	824499	148	arrival_species	TROGLODYTE
20260918-010903	edge	1	18099	824499	148	arrival_countdown	20628
20260918-010903	edge	1	18099	824499	149	arrival_species	TROGLODYTE
20260918-010903	edge	1	18099	824499	149	arrival_countdown	21518
20260918-010903	edge	1	18099	824499	150	arrival_species	TROGLODYTE
20260918-010903	edge	1	18099	824499	150	arrival_countdown	29168
20260918-010903	edge	1	18099	824499	151	arrival_species	TROGLODYTE
20260918-010903	edge	1	18099	824499	151	arrival_countdown	29099
20260918-010903	edge	1	18099	824499	152	arrival_species	TROGLODYTE
