run	arm	rep	tick	abs_tick	phase	idx	species	type	layer	ref6	quantity	quantity_max	discovered	extinct	already_removed	need_offload
20260917-173344	river_only	1	16801	2032801	start	953	Vermin:620	Vermin	cavern	16,25,-1,32,-1,4	430	430	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	954	DEMON_18	Animal	cavern	16,25,-1,40,-1,0	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	955	DEMON_2	Animal	cavern	16,25,-1,40,-1,1	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	956	DEMON_3	Animal	cavern	16,25,-1,40,-1,2	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	957	DEMON_16	Animal	cavern	16,25,-1,40,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	958	DEMON_17	Animal	cavern	16,25,-1,40,-1,4	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	959	DEMON_15	Animal	cavern	16,25,-1,40,-1,5	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	960	DEMON_13	Animal	cavern	16,25,-1,40,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	961	Bush:5	Bush	surface	16,26,-1,-1,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	962	Bush:11	Bush	surface	16,26,-1,-1,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	963	Bush:16	Bush	surface	16,26,-1,-1,-1,9	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	964	Bush:17	Bush	surface	16,26,-1,-1,-1,10	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	965	Bush:19	Bush	surface	16,26,-1,-1,-1,11	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	966	Bush:21	Bush	surface	16,26,-1,-1,-1,12	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	967	Bush:30	Bush	surface	16,26,-1,-1,-1,14	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	968	Bush:36	Bush	surface	16,26,-1,-1,-1,15	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	969	Bush:40	Bush	surface	16,26,-1,-1,-1,18	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	970	Bush:50	Bush	surface	16,26,-1,-1,-1,20	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	971	Bush:55	Bush	surface	16,26,-1,-1,-1,22	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	972	Bush:56	Bush	surface	16,26,-1,-1,-1,23	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	973	Bush:62	Bush	surface	16,26,-1,-1,-1,24	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	974	Bush:63	Bush	surface	16,26,-1,-1,-1,25	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	975	Bush:71	Bush	surface	16,26,-1,-1,-1,28	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	976	Bush:76	Bush	surface	16,26,-1,-1,-1,30	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	977	Bush:78	Bush	surface	16,26,-1,-1,-1,31	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	978	Bush:82	Bush	surface	16,26,-1,-1,-1,32	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	979	Grass:100	Grass	surface	16,26,-1,-1,-1,42	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	980	Grass:102	Grass	surface	16,26,-1,-1,-1,43	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	981	Tree:133	Tree	surface	16,26,-1,-1,-1,48	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	982	Tree:135	Tree	surface	16,26,-1,-1,-1,49	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	983	Tree:136	Tree	surface	16,26,-1,-1,-1,50	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	984	Tree:138	Tree	surface	16,26,-1,-1,-1,51	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	985	Tree:146	Tree	surface	16,26,-1,-1,-1,52	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	986	Tree:147	Tree	surface	16,26,-1,-1,-1,53	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	987	Tree:149	Tree	surface	16,26,-1,-1,-1,54	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	988	Tree:150	Tree	surface	16,26,-1,-1,-1,55	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	989	Tree:153	Tree	surface	16,26,-1,-1,-1,56	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	990	Tree:154	Tree	surface	16,26,-1,-1,-1,57	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	991	Tree:155	Tree	surface	16,26,-1,-1,-1,58	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	992	Tree:158	Tree	surface	16,26,-1,-1,-1,59	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	993	Bush:181	Bush	surface	16,26,-1,-1,-1,68	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	994	Bush:185	Bush	surface	16,26,-1,-1,-1,70	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	995	Bush:186	Bush	surface	16,26,-1,-1,-1,71	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	996	Bush:187	Bush	surface	16,26,-1,-1,-1,72	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	997	Tree:203	Tree	surface	16,26,-1,-1,-1,74	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	998	Tree:224	Tree	surface	16,26,-1,-1,-1,77	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	999	Vermin:0	Vermin	surface	16,26,-1,-1,-1,78	413	413	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1000	VerminInnumerable:3	VerminInnumerable	surface	16,26,-1,-1,-1,79	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1001	Vermin:49	Vermin	surface	16,26,-1,-1,-1,89	266	266	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1002	Vermin:61	Vermin	surface	16,26,-1,-1,-1,92	143	143	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1003	Vermin:79	Vermin	surface	16,26,-1,-1,-1,94	460	460	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1004	BIRD_EAGLE	Animal	surface	16,26,-1,-1,-1,103	23	23	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1005	Vermin:118	Vermin	surface	16,26,-1,-1,-1,105	351	351	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1006	Vermin:121	Vermin	surface	16,26,-1,-1,-1,106	463	463	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1007	Vermin:124	Vermin	surface	16,26,-1,-1,-1,107	397	397	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1008	Vermin:130	Vermin	surface	16,26,-1,-1,-1,110	42	42	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1009	VerminInnumerable:133	VerminInnumerable	surface	16,26,-1,-1,-1,112	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1010	VerminInnumerable:136	VerminInnumerable	surface	16,26,-1,-1,-1,113	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1011	VerminInnumerable:139	VerminInnumerable	surface	16,26,-1,-1,-1,115	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1012	VerminInnumerable:142	VerminInnumerable	surface	16,26,-1,-1,-1,116	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1013	Vermin:145	Vermin	surface	16,26,-1,-1,-1,118	4406	4406	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1014	Vermin:148	Vermin	surface	16,26,-1,-1,-1,119	407	407	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1015	ColonyInsect:151	ColonyInsect	surface	16,26,-1,-1,-1,121	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1016	Vermin:196	Vermin	surface	16,26,-1,-1,-1,124	3079	3079	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1017	VerminInnumerable:202	VerminInnumerable	surface	16,26,-1,-1,-1,125	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1018	ColonyInsect:205	ColonyInsect	surface	16,26,-1,-1,-1,127	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1019	Vermin:206	Vermin	surface	16,26,-1,-1,-1,128	364	364	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1020	ColonyInsect:216	ColonyInsect	surface	16,26,-1,-1,-1,131	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1021	ELEPHANT	Animal	surface	16,26,-1,-1,-1,137	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1022	GIANT TORTOISE	Animal	surface	16,26,-1,-1,-1,146	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1023	Vermin:485	Vermin	surface	16,26,-1,-1,-1,148	217	217	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1024	Vermin:514	Vermin	surface	16,26,-1,-1,-1,150	363	363	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1025	Vermin:517	Vermin	surface	16,26,-1,-1,-1,151	260	260	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1026	Vermin:528	Vermin	surface	16,26,-1,-1,-1,153	370	370	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1027	Vermin:561	Vermin	surface	16,26,-1,-1,-1,158	246	246	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1028	WILD_BOAR	Animal	surface	16,26,-1,-1,-1,159	18	18	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1029	WEASEL	Animal	surface	16,26,-1,-1,-1,170	25	25	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1030	MONGOOSE	Animal	surface	16,26,-1,-1,-1,176	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1031	MONITOR_LIZARD	Animal	surface	16,26,-1,-1,-1,177	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1032	AARDVARK	Animal	surface	16,26,-1,-1,-1,181	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1033	CRETACEOUS_CARNOTAURUS	Animal	surface	16,26,-1,-1,-1,198	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1034	ColonyInsect:215	ColonyInsect	surface	16,26,-1,-1,-1,216	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1035	VerminInnumerable:158	VerminInnumerable	surface	16,26,-1,-1,-1,217	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1036	Bush:49	Bush	surface	16,26,-1,-1,-1,224	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1037	Bush:74	Bush	surface	16,26,-1,-1,-1,225	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1038	Bush:90	Bush	surface	16,26,-1,-1,-1,226	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1039	Tree:151	Tree	surface	16,26,-1,-1,-1,227	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1040	Tree:200	Tree	surface	16,26,-1,-1,-1,228	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1041	CAVY	Animal	surface	16,26,-1,-1,-1,230	12	12	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1042	WARTHOG	Animal	surface	16,26,-1,-1,-1,232	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1043	RHINOCEROS	Animal	surface	16,26,-1,-1,-1,241	15	15	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1044	GIRAFFE	Animal	surface	16,26,-1,-1,-1,244	13	13	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1045	FISH_CARP	Animal	feature	16,26,0,-1,-1,0	336	336	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1046	BIRD_OSPREY	Animal	feature	16,26,0,-1,-1,1	420	420	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1047	HIPPO	Animal	feature	16,26,0,-1,-1,2	525	525	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1048	RIVER OTTER	Animal	feature	16,26,0,-1,-1,3	252	252	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1049	ALLIGATOR	Animal	feature	16,26,0,-1,-1,4	189	189	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1050	FISH_TIGERFISH	Animal	feature	16,26,0,-1,-1,5	588	588	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1051	FISH_MILKFISH	Animal	feature	16,26,0,-1,-1,6	399	399	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1052	Vermin:537	Vermin	feature	16,26,0,-1,-1,7	8001	8001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1053	Vermin:570	Vermin	feature	16,26,0,-1,-1,8	5796	5796	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1054	Vermin:561	Vermin	feature	16,26,0,-1,-1,9	7959	7959	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1055	Vermin:562	Vermin	feature	16,26,0,-1,-1,10	8841	8841	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1056	Tree:208	Tree	cavern	16,26,-1,2,-1,0	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1057	Tree:204	Tree	cavern	16,26,-1,2,-1,1	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1058	Bush:174	Bush	cavern	16,26,-1,2,-1,2	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1059	Bush:188	Bush	cavern	16,26,-1,2,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1060	Bush:176	Bush	cavern	16,26,-1,2,-1,4	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1061	Bush:175	Bush	cavern	16,26,-1,2,-1,5	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1062	Bush:177	Bush	cavern	16,26,-1,2,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1063	Grass:127	Grass	cavern	16,26,-1,2,-1,7	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1064	POND_GRABBER	Animal	cavern	16,26,-1,2,-1,8	20	20	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1065	CROCODILE_CAVE	Animal	cavern	16,26,-1,2,-1,9	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1066	OLM_GIANT	Animal	cavern	16,26,-1,2,-1,10	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1067	TOAD_GIANT_CAVE	Animal	cavern	16,26,-1,2,-1,11	13	13	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1068	Vermin:619	Vermin	cavern	16,26,-1,2,-1,12	339	339	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1069	Vermin:617	Vermin	cavern	16,26,-1,2,-1,13	476	476	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1070	Vermin:616	Vermin	cavern	16,26,-1,2,-1,14	376	376	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1071	Vermin:410	Vermin	cavern	16,26,-1,2,-1,15	463	463	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1072	Vermin:621	Vermin	cavern	16,26,-1,2,-1,16	450	450	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1073	RAT_GIANT	Animal	cavern	16,26,-1,2,-1,17	14	14	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1074	BIRD_SWALLOW_CAVE_GIANT	Animal	cavern	16,26,-1,2,-1,18	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1075	GREMLIN	Animal	cavern	16,26,-1,2,-1,19	1	1	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1076	MOLE_DOG_NAKED	Animal	cavern	16,26,-1,2,-1,20	25	25	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1077	BLIND_CAVE_BEAR	Animal	cavern	16,26,-1,2,-1,21	18	18	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1078	GIANT_EARTHWORM	Animal	cavern	16,26,-1,2,-1,22	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1079	RAT_LARGE	Animal	cavern	16,26,-1,2,-1,23	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1080	Vermin:630	Vermin	cavern	16,26,-1,2,-1,24	296	296	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1081	Vermin:623	Vermin	cavern	16,26,-1,2,-1,25	246	246	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1082	TROLL	Animal	cavern	16,26,-1,2,-1,26	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1083	GORLAK	Animal	cavern	16,26,-1,2,-1,27	15	15	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1084	JABBERER	Animal	cavern	16,26,-1,14,-1,0	22	22	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1085	CRUNDLE	Animal	cavern	16,26,-1,14,-1,1	147	147	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1086	RAT_GIANT	Animal	cavern	16,26,-1,14,-1,2	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1087	TROGLODYTE	Animal	cavern	16,26,-1,14,-1,3	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1088	BUGBAT	Animal	cavern	16,26,-1,14,-1,4	38	38	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1089	BIRD_SWALLOW_CAVE_GIANT	Animal	cavern	16,26,-1,14,-1,5	26	26	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1090	RUTHERER	Animal	cavern	16,26,-1,14,-1,6	27	27	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1091	Vermin:623	Vermin	cavern	16,26,-1,14,-1,7	267	267	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1092	Vermin:630	Vermin	cavern	16,26,-1,14,-1,8	282	282	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1093	Vermin:616	Vermin	cavern	16,26,-1,14,-1,9	445	445	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1094	SPIDER_CAVE_GIANT	Animal	cavern	16,26,-1,14,-1,10	2	2	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1095	BLIND_CAVE_OGRE	Animal	cavern	16,26,-1,14,-1,11	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1096	MANERA	Animal	cavern	16,26,-1,14,-1,12	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1097	TROLL	Animal	cavern	16,26,-1,14,-1,13	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1098	REACHER	Animal	cavern	16,26,-1,14,-1,14	11	11	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1099	GORLAK	Animal	cavern	16,26,-1,14,-1,15	14	14	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1100	Tree:205	Tree	cavern	16,26,-1,22,-1,0	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1101	Tree:211	Tree	cavern	16,26,-1,22,-1,1	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1102	Tree:209	Tree	cavern	16,26,-1,22,-1,2	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1103	Tree:206	Tree	cavern	16,26,-1,22,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1104	Tree:207	Tree	cavern	16,26,-1,22,-1,4	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1105	Bush:188	Bush	cavern	16,26,-1,22,-1,5	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1106	Bush:173	Bush	cavern	16,26,-1,22,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1107	Bush:177	Bush	cavern	16,26,-1,22,-1,7	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1108	Bush:176	Bush	cavern	16,26,-1,22,-1,8	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1109	Bush:174	Bush	cavern	16,26,-1,22,-1,9	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1110	Grass:128	Grass	cavern	16,26,-1,22,-1,10	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1111	CAVE_BLOB	Animal	cavern	16,26,-1,22,-1,11	349	349	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1112	CRUNDLE	Animal	cavern	16,26,-1,22,-1,12	207	207	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1113	PLUMP_HELMET_MAN	Animal	cavern	16,26,-1,22,-1,13	17	17	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1114	FLESH_BALL	Animal	cavern	16,26,-1,22,-1,14	454	454	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1115	ELEMENTMAN_MUD	Animal	cavern	16,26,-1,22,-1,15	15	15	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1116	RUTHERER	Animal	cavern	16,26,-1,22,-1,16	18	18	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1117	BUGBAT	Animal	cavern	16,26,-1,22,-1,17	23	23	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1118	ELK_BIRD	Animal	cavern	16,26,-1,22,-1,18	31	31	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1119	GREEN_DEVOURER	Animal	cavern	16,26,-1,22,-1,19	11	11	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1120	HUNGRY_HEAD	Animal	cavern	16,26,-1,22,-1,20	135	135	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1121	Vermin:625	Vermin	cavern	16,26,-1,22,-1,21	480	480	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1122	SPIDER_CAVE_GIANT	Animal	cavern	16,26,-1,22,-1,22	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1123	REACHER	Animal	cavern	16,26,-1,22,-1,23	14	14	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1124	CAVE_DRAGON	Animal	cavern	16,26,-1,22,-1,24	4	4	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1125	TROLL	Animal	cavern	16,26,-1,22,-1,25	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1126	CREEPING_EYE	Animal	cavern	16,26,-1,22,-1,26	453	453	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1127	BLIND_CAVE_OGRE	Animal	cavern	16,26,-1,22,-1,27	4	4	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1128	BLOOD_MAN	Animal	cavern	16,26,-1,22,-1,28	24	24	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1129	Vermin:419	Vermin	cavern	16,26,-1,22,-1,29	348	348	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1130	GORLAK	Animal	cavern	16,26,-1,22,-1,30	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1131	MAGMA_CRAB	Animal	cavern	16,26,-1,32,-1,0	37	37	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1132	IMP_FIRE	Animal	cavern	16,26,-1,32,-1,1	23	23	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1133	ELEMENTMAN_FIRE	Animal	cavern	16,26,-1,32,-1,2	22	22	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1134	ELEMENTMAN_MAGMA	Animal	cavern	16,26,-1,32,-1,3	20	20	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1135	Vermin:620	Vermin	cavern	16,26,-1,32,-1,4	429	429	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1136	DEMON_18	Animal	cavern	16,26,-1,40,-1,0	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1137	DEMON_2	Animal	cavern	16,26,-1,40,-1,1	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1138	DEMON_3	Animal	cavern	16,26,-1,40,-1,2	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1139	DEMON_16	Animal	cavern	16,26,-1,40,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1140	DEMON_17	Animal	cavern	16,26,-1,40,-1,4	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1141	DEMON_15	Animal	cavern	16,26,-1,40,-1,5	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1142	DEMON_13	Animal	cavern	16,26,-1,40,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1143	Bush:5	Bush	surface	16,27,-1,-1,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1144	Bush:11	Bush	surface	16,27,-1,-1,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1145	Bush:16	Bush	surface	16,27,-1,-1,-1,9	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1146	Bush:17	Bush	surface	16,27,-1,-1,-1,10	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1147	Bush:19	Bush	surface	16,27,-1,-1,-1,11	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1148	Bush:21	Bush	surface	16,27,-1,-1,-1,12	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1149	Bush:30	Bush	surface	16,27,-1,-1,-1,14	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1150	Bush:36	Bush	surface	16,27,-1,-1,-1,15	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1151	Bush:40	Bush	surface	16,27,-1,-1,-1,18	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1152	Bush:50	Bush	surface	16,27,-1,-1,-1,20	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	start	1153	Bush:55	Bush	surface	16,27,-1,-1,-1,22	10000001	10000001	0	0	0	0
