run	arm	rep	tick	abs_tick	idx	species	type	layer	ref6	quantity	quantity_max	discovered	extinct	already_removed	need_offload
20260917-173344	river_only	1	16801	2032801	2984	BIRD_EMU	Animal	surface	18,23,-1,-1,-1,95	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	2986	BIRD_EAGLE	Animal	surface	18,23,-1,-1,-1,103	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	2998	BIRD_TURKEY	Animal	surface	18,23,-1,-1,-1,123	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3004	WOLF	Animal	surface	18,23,-1,-1,-1,134	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3005	GROUNDHOG	Animal	surface	18,23,-1,-1,-1,135	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3011	WILD_BOAR	Animal	surface	18,23,-1,-1,-1,159	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3012	KANGAROO	Animal	surface	18,23,-1,-1,-1,160	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3013	ADDER	Animal	surface	18,23,-1,-1,-1,161	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3014	ECHIDNA	Animal	surface	18,23,-1,-1,-1,162	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3015	KINGSNAKE	Animal	surface	18,23,-1,-1,-1,164	6	6	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3016	SKUNK	Animal	surface	18,23,-1,-1,-1,166	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3017	WEASEL	Animal	surface	18,23,-1,-1,-1,170	22	22	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3018	OPOSSUM	Animal	surface	18,23,-1,-1,-1,174	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3019	CRETACEOUS_CARNOTAURUS	Animal	surface	18,23,-1,-1,-1,198	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3022	FISH_MILKFISH	Animal	feature	18,23,0,-1,-1,0	85	85	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3023	HIPPO	Animal	feature	18,23,0,-1,-1,1	150	150	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3024	ALLIGATOR	Animal	feature	18,23,0,-1,-1,2	40	40	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3025	RIVER OTTER	Animal	feature	18,23,0,-1,-1,3	90	90	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3026	PLATYPUS	Animal	feature	18,23,0,-1,-1,4	150	150	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3027	FISH_CARP	Animal	feature	18,23,0,-1,-1,5	95	95	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3028	FISH_TIGERFISH	Animal	feature	18,23,0,-1,-1,6	105	105	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3041	POND_GRABBER	Animal	cavern	18,23,-1,4,-1,8	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3042	TOAD_GIANT_CAVE	Animal	cavern	18,23,-1,4,-1,9	12	12	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3043	OLM_GIANT	Animal	cavern	18,23,-1,4,-1,10	18	18	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3044	CROCODILE_CAVE	Animal	cavern	18,23,-1,4,-1,11	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3049	RAT_LARGE	Animal	cavern	18,23,-1,4,-1,16	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3050	RAT_GIANT	Animal	cavern	18,23,-1,4,-1,17	13	13	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3051	MOLE_DOG_NAKED	Animal	cavern	18,23,-1,4,-1,18	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3052	MOLE_GIANT	Animal	cavern	18,23,-1,4,-1,19	18	18	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3053	GREMLIN	Animal	cavern	18,23,-1,4,-1,20	1	1	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3054	GIANT_EARTHWORM	Animal	cavern	18,23,-1,4,-1,21	26	26	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3055	TROGLODYTE	Animal	cavern	18,23,-1,4,-1,22	19	19	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3059	TROLL	Animal	cavern	18,23,-1,4,-1,26	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3060	GORLAK	Animal	cavern	18,23,-1,4,-1,27	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3061	JABBERER	Animal	cavern	18,23,-1,14,-1,0	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3062	CRUNDLE	Animal	cavern	18,23,-1,14,-1,1	138	138	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3063	RAT_GIANT	Animal	cavern	18,23,-1,14,-1,2	9	9	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3064	TROGLODYTE	Animal	cavern	18,23,-1,14,-1,3	20	20	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3065	BUGBAT	Animal	cavern	18,23,-1,14,-1,4	36	36	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3066	BIRD_SWALLOW_CAVE_GIANT	Animal	cavern	18,23,-1,14,-1,5	24	24	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3067	RUTHERER	Animal	cavern	18,23,-1,14,-1,6	25	25	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3071	SPIDER_CAVE_GIANT	Animal	cavern	18,23,-1,14,-1,10	2	2	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3072	BLIND_CAVE_OGRE	Animal	cavern	18,23,-1,14,-1,11	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3073	MANERA	Animal	cavern	18,23,-1,14,-1,12	20	20	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3074	TROLL	Animal	cavern	18,23,-1,14,-1,13	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3075	REACHER	Animal	cavern	18,23,-1,14,-1,14	10	10	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3076	GORLAK	Animal	cavern	18,23,-1,14,-1,15	13	13	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3088	CAVE_BLOB	Animal	cavern	18,23,-1,22,-1,11	342	342	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3089	CRUNDLE	Animal	cavern	18,23,-1,22,-1,12	203	203	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3090	PLUMP_HELMET_MAN	Animal	cavern	18,23,-1,22,-1,13	17	17	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3091	FLESH_BALL	Animal	cavern	18,23,-1,22,-1,14	444	444	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3092	ELEMENTMAN_MUD	Animal	cavern	18,23,-1,22,-1,15	15	15	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3093	RUTHERER	Animal	cavern	18,23,-1,22,-1,16	18	18	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3094	BUGBAT	Animal	cavern	18,23,-1,22,-1,17	23	23	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3095	ELK_BIRD	Animal	cavern	18,23,-1,22,-1,18	30	30	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3096	GREEN_DEVOURER	Animal	cavern	18,23,-1,22,-1,19	11	11	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3097	HUNGRY_HEAD	Animal	cavern	18,23,-1,22,-1,20	132	132	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3099	SPIDER_CAVE_GIANT	Animal	cavern	18,23,-1,22,-1,22	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3100	REACHER	Animal	cavern	18,23,-1,22,-1,23	14	14	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3101	CAVE_DRAGON	Animal	cavern	18,23,-1,22,-1,24	4	4	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3102	TROLL	Animal	cavern	18,23,-1,22,-1,25	8	8	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3103	CREEPING_EYE	Animal	cavern	18,23,-1,22,-1,26	443	443	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3104	BLIND_CAVE_OGRE	Animal	cavern	18,23,-1,22,-1,27	4	4	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3105	BLOOD_MAN	Animal	cavern	18,23,-1,22,-1,28	24	24	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3107	GORLAK	Animal	cavern	18,23,-1,22,-1,30	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3108	MAGMA_CRAB	Animal	cavern	18,23,-1,32,-1,0	36	36	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3109	IMP_FIRE	Animal	cavern	18,23,-1,32,-1,1	22	22	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3110	ELEMENTMAN_FIRE	Animal	cavern	18,23,-1,32,-1,2	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3111	ELEMENTMAN_MAGMA	Animal	cavern	18,23,-1,32,-1,3	20	20	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3113	DEMON_18	Animal	cavern	18,23,-1,40,-1,0	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3114	DEMON_2	Animal	cavern	18,23,-1,40,-1,1	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3115	DEMON_3	Animal	cavern	18,23,-1,40,-1,2	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3116	DEMON_16	Animal	cavern	18,23,-1,40,-1,3	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3117	DEMON_17	Animal	cavern	18,23,-1,40,-1,4	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3118	DEMON_15	Animal	cavern	18,23,-1,40,-1,5	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3119	DEMON_13	Animal	cavern	18,23,-1,40,-1,6	10000001	10000001	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3165	BIRD_EMU	Animal	surface	18,24,-1,-1,-1,95	6	6	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3167	BIRD_EAGLE	Animal	surface	18,24,-1,-1,-1,103	21	21	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3179	BIRD_TURKEY	Animal	surface	18,24,-1,-1,-1,123	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3185	WOLF	Animal	surface	18,24,-1,-1,-1,134	3	3	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3186	GROUNDHOG	Animal	surface	18,24,-1,-1,-1,135	7	7	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3192	WILD_BOAR	Animal	surface	18,24,-1,-1,-1,159	16	16	0	0	0	0
20260917-173344	river_only	1	16801	2032801	3193	KANGAROO	Animal	surface	18,24,-1,-1,-1,160	7	7	0	0	0	0
