run	arm	rep	tick	abs_tick	subject	metric	value
20260917-183004	feature_min_raised	1	16801	2032801	clock	year	5
20260917-183004	feature_min_raised	1	16801	2032801	clock	tick	16801
20260917-183004	feature_min_raised	1	16801	2032801	clock	season	0
20260917-183004	feature_min_raised	1	16801	2032801	clock	paused	1
20260917-183004	feature_min_raised	1	16801	2032801	clock	fps_cap	1000.0
20260917-183004	feature_min_raised	1	16801	2032801	clock	fps_achieved	74
20260917-183004	feature_min_raised	1	16801	2032801	clock	gfps_cap	10.0
20260917-183004	feature_min_raised	1	16801	2032801	clock	units_active	46
20260917-183004	feature_min_raised	1	16801	2032801	clock	popups	0
20260917-183004	feature_min_raised	1	16801	2032801	clock	map	1
20260917-183004	feature_min_raised	1	17939	2033939	clock	fps_achieved	372
20260917-183004	feature_min_raised	1	17939	2033939	clock	units_active	46
20260917-183004	feature_min_raised	1	17939	2033939	clock	popups	0
20260917-183004	feature_min_raised	1	17939	2033939	clock	paused	1
20260917-183004	feature_min_raised	1	17939	2033939	clock	ticks_per_wall_s	275.7
20260917-183004	feature_min_raised	1	17939	2033939	168	countdown	24172
20260917-183004	feature_min_raised	1	17939	2033939	168	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	169	countdown	25457
20260917-183004	feature_min_raised	1	17939	2033939	169	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	170	countdown	20146
20260917-183004	feature_min_raised	1	17939	2033939	170	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	171	countdown	25728
20260917-183004	feature_min_raised	1	17939	2033939	171	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	172	countdown	23579
20260917-183004	feature_min_raised	1	17939	2033939	172	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	173	countdown	20572
20260917-183004	feature_min_raised	1	17939	2033939	173	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	174	countdown	25485
20260917-183004	feature_min_raised	1	17939	2033939	174	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	175	countdown	20498
20260917-183004	feature_min_raised	1	17939	2033939	175	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	176	countdown	28606
20260917-183004	feature_min_raised	1	17939	2033939	176	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	177	countdown	23724
20260917-183004	feature_min_raised	1	17939	2033939	177	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	178	countdown	22119
20260917-183004	feature_min_raised	1	17939	2033939	178	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	179	countdown	24464
20260917-183004	feature_min_raised	1	17939	2033939	179	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	180	countdown	24682
20260917-183004	feature_min_raised	1	17939	2033939	180	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	181	countdown	19988
20260917-183004	feature_min_raised	1	17939	2033939	181	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	182	countdown	24895
20260917-183004	feature_min_raised	1	17939	2033939	182	flag_src	0
20260917-183004	feature_min_raised	1	17939	2033939	183	countdown	20542
