run	arm	rep	tick	abs_tick	event	subject	detail
20260917-183004	feature_min_raised	1	16801	2032801	baseline	wild_present	22
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	168	FISH_STINGRAY ref6=16,23,0,-1,-1,6 countdown=25310 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	169	RIVER OTTER ref6=16,23,0,-1,-1,3 countdown=26595 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	170	RIVER OTTER ref6=16,23,0,-1,-1,3 countdown=21284 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	171	RIVER OTTER ref6=16,23,0,-1,-1,3 countdown=26866 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	172	HIPPO ref6=16,23,0,-1,-1,2 countdown=24717 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	173	HIPPO ref6=16,23,0,-1,-1,2 countdown=21710 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	174	HIPPO ref6=16,23,0,-1,-1,2 countdown=26623 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	175	HIPPO ref6=16,23,0,-1,-1,2 countdown=21636 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	176	HIPPO ref6=16,23,0,-1,-1,2 countdown=29744 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	177	HIPPO ref6=16,23,0,-1,-1,2 countdown=24862 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	178	FISH_CARP ref6=16,23,0,-1,-1,5 countdown=23257 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	179	FISH_CARP ref6=16,23,0,-1,-1,5 countdown=25602 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	180	FISH_CARP ref6=16,23,0,-1,-1,5 countdown=25820 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	181	FISH_CARP ref6=16,23,0,-1,-1,5 countdown=21126 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	182	FISH_CARP ref6=16,23,0,-1,-1,5 countdown=26033 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	183	FISH_CARP ref6=16,23,0,-1,-1,5 countdown=21680 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	184	FISH_CARP ref6=16,23,0,-1,-1,5 countdown=26048 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	185	FISH_CARP ref6=16,23,0,-1,-1,5 countdown=24325 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	186	FISH_CARP ref6=16,23,0,-1,-1,5 countdown=21883 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	187	FISH_STINGRAY ref6=16,23,0,-1,-1,6 countdown=21665 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	188	ALLIGATOR ref6=16,23,0,-1,-1,0 countdown=21684 flag_src=1
20260917-183004	feature_min_raised	1	16801	2032801	present_at_start	189	ALLIGATOR ref6=16,23,0,-1,-1,0 countdown=27390 flag_src=1
