run	arm	rep	tick	abs_tick	subject	metric	value
20260918-000329	water	1	16801	2032801	clock	year	5
20260918-000329	water	1	16801	2032801	clock	tick	16801
20260918-000329	water	1	16801	2032801	clock	season	0
20260918-000329	water	1	16801	2032801	clock	paused	1
20260918-000329	water	1	16801	2032801	clock	fps_cap	1000.0
20260918-000329	water	1	16801	2032801	clock	fps_achieved	52
20260918-000329	water	1	16801	2032801	clock	gfps_cap	10.0
20260918-000329	water	1	16801	2032801	clock	units_active	27
20260918-000329	water	1	16801	2032801	clock	popups	0
20260918-000329	water	1	16801	2032801	clock	map	1
20260918-000329	water	1	16803	2032803	clock	fps_achieved	173
20260918-000329	water	1	16803	2032803	clock	units_active	27
20260918-000329	water	1	16803	2032803	clock	popups	0
20260918-000329	water	1	16803	2032803	clock	paused	1
20260918-000329	water	1	16803	2032803	clock	ticks_per_wall_s	0.1
20260918-000329	water	1	21880	2037880	clock	fps_achieved	174
20260918-000329	water	1	21880	2037880	clock	units_active	77
20260918-000329	water	1	21880	2037880	clock	popups	0
20260918-000329	water	1	21880	2037880	clock	paused	1
20260918-000329	water	1	21880	2037880	clock	ticks_per_wall_s	155.0
20260918-000329	water	1	21880	2037880	171	arrival_species	BIRD_ALBATROSS
20260918-000329	water	1	21880	2037880	171	arrival_countdown	24452
20260918-000329	water	1	21880	2037880	172	arrival_species	BIRD_ALBATROSS
20260918-000329	water	1	21880	2037880	172	arrival_countdown	22260
20260918-000329	water	1	21880	2037880	173	arrival_species	BIRD_ALBATROSS
20260918-000329	water	1	21880	2037880	173	arrival_countdown	24472
20260918-000329	water	1	21880	2037880	174	arrival_species	BIRD_ALBATROSS
20260918-000329	water	1	21880	2037880	174	arrival_countdown	21656
20260918-000329	water	1	21880	2037880	175	arrival_species	BIRD_ALBATROSS
20260918-000329	water	1	21880	2037880	175	arrival_countdown	22712
20260918-000329	water	1	21880	2037880	176	arrival_species	BIRD_ALBATROSS
20260918-000329	water	1	21880	2037880	176	arrival_countdown	16261
20260918-000329	water	1	21880	2037880	177	arrival_species	BIRD_ALBATROSS
20260918-000329	water	1	21880	2037880	177	arrival_countdown	20553
20260918-000329	water	1	21880	2037880	178	arrival_species	BIRD_ALBATROSS
20260918-000329	water	1	21880	2037880	178	arrival_countdown	20025
20260918-000329	water	1	21880	2037880	179	arrival_species	TROLL
20260918-000329	water	1	21880	2037880	179	arrival_countdown	23286
20260918-000329	water	1	21880	2037880	180	arrival_species	REACHER
20260918-000329	water	1	21880	2037880	180	arrival_countdown	21342
20260918-000329	water	1	21880	2037880	181	arrival_species	CREEPING_EYE
20260918-000329	water	1	21880	2037880	181	arrival_countdown	17406
20260918-000329	water	1	21880	2037880	182	arrival_species	CREEPING_EYE
20260918-000329	water	1	21880	2037880	182	arrival_countdown	19221
20260918-000329	water	1	21880	2037880	183	arrival_species	CREEPING_EYE
20260918-000329	water	1	21880	2037880	183	arrival_countdown	22242
20260918-000329	water	1	21880	2037880	184	arrival_species	CREEPING_EYE
20260918-000329	water	1	21880	2037880	184	arrival_countdown	16775
20260918-000329	water	1	21880	2037880	185	arrival_species	CREEPING_EYE
20260918-000329	water	1	21880	2037880	185	arrival_countdown	21791
20260918-000329	water	1	21880	2037880	186	arrival_species	CREEPING_EYE
20260918-000329	water	1	21880	2037880	186	arrival_countdown	18128
20260918-000329	water	1	21880	2037880	187	arrival_species	CREEPING_EYE
